:ID,:LABEL,event_id,linked_claim_id,event_type,event_subtype,event_date,event_time_hour,event_day_of_week,location_city,location_state,geo_latitude,geo_longitude,severity,weather,road_conditions,vehicles_involved,injuries,fatalities,police_attended,fraud_reported,ring_member,cluster_id
EVT-730973,Event,EVT-730973,CLM-730973,Collision,Multi-vehicle Collision,1/12/2015,17,Wednesday,Hillsdale,PA,41.3769,-77.679549,Total Loss,Unknown,Gravel,3,1,0,?,N,No,
EVT-687755,Event,EVT-687755,CLM-687755,Collision,Single Vehicle Collision,1/20/2015,2,Friday,Hillsdale,SC,34.224695,-81.607989,Minor Damage,Rain,Wet,1,0,0,?,N,No,
EVT-757644,Event,EVT-757644,CLM-757644,Collision,Multi-vehicle Collision,2/5/2015,1,Tuesday,Northbend,WV,37.38734,-80.402237,Minor Damage,Rain,Unknown,3,1,0,NO,N,No,
EVT-998865,Event,EVT-998865,CLM-998865,Collision,Single Vehicle Collision,1/20/2015,3,Tuesday,Northbend,SC,34.361948,-80.68406,Major Damage,Ice,Wet,1,0,0,?,N,No,
EVT-944953,Event,EVT-944953,CLM-944953,Theft,Vehicle Theft,2/24/2015,0,Saturday,Northbend,VA,36.618539,-78.572459,Trivial Damage,Unknown,Under Construction,1,1,0,YES,N,No,
EVT-386429,Event,EVT-386429,CLM-386429,Theft,Vehicle Theft,2/21/2015,4,Saturday,Hillsdale,SC,34.128491,-81.9128,Trivial Damage,Clear,Icy,1,0,0,?,N,No,
EVT-108270,Event,EVT-108270,CLM-108270,Collision,Multi-vehicle Collision,2/11/2015,11,Wednesday,Arlington,NY,43.332347,-74.580958,Minor Damage,Fog,Unknown,3,2,0,NO,N,No,
EVT-205134,Event,EVT-205134,CLM-205134,Parked Car Damage,Parked Car,1/24/2015,4,Saturday,Arlington,NY,42.106216,-74.817613,Trivial Damage,Clear,Under Construction,1,1,0,?,N,No,
EVT-749325,Event,EVT-749325,CLM-749325,Collision,Multi-vehicle Collision,1/6/2015,11,Sunday,Columbus,SC,33.820643,-82.407432,Minor Damage,Rain,Icy,3,0,0,?,N,No,
EVT-774303,Event,EVT-774303,CLM-774303,Collision,Multi-vehicle Collision,1/15/2015,4,Wednesday,Riverwood,NC,36.336266,-78.29141,Minor Damage,Rain,Icy,3,2,0,NO,N,No,
EVT-698470,Event,EVT-698470,CLM-698470,Collision,Single Vehicle Collision,2/22/2015,20,Wednesday,Hillsdale,NY,43.130733,-75.942091,Total Loss,Rain,Dry,1,2,0,YES,N,No,
EVT-719989,Event,EVT-719989,CLM-719989,Parked Car Damage,Parked Car,1/21/2015,22,Sunday,Springfield,NC,35.74583,-79.141015,Trivial Damage,Ice,Icy,1,0,0,NO,N,No,
EVT-309323,Event,EVT-309323,CLM-309323,Parked Car Damage,Parked Car,2/3/2015,4,Saturday,Northbend,SC,33.869241,-81.806193,Trivial Damage,Unknown,Dry,1,0,0,NO,N,No,
EVT-444035,Event,EVT-444035,CLM-444035,Collision,Multi-vehicle Collision,2/16/2015,21,Wednesday,Hillsdale,NC,36.444457,-79.315613,Total Loss,Fog,Unknown,4,0,0,NO,Y,Yes,RING-003
EVT-431478,Event,EVT-431478,CLM-431478,Collision,Single Vehicle Collision,2/7/2015,20,Sunday,Hillsdale,SC,33.828946,-82.018969,Major Damage,Rain,Wet,1,1,0,NO,Y,Yes,RING-012
EVT-797634,Event,EVT-797634,CLM-797634,Collision,Single Vehicle Collision,1/14/2015,7,Thursday,Columbus,NY,42.140407,-74.188632,Major Damage,Snow,Wet,1,2,0,?,N,No,
EVT-284836,Event,EVT-284836,CLM-284836,Parked Car Damage,Parked Car,2/2/2015,4,Monday,Riverwood,NY,43.117347,-75.837878,Trivial Damage,Unknown,Under Construction,1,0,0,NO,N,No,
EVT-238196,Event,EVT-238196,CLM-238196,Collision,Multi-vehicle Collision,2/6/2015,17,Saturday,Springfield,WV,37.691238,-80.86609,Minor Damage,Wind,Unknown,3,0,0,?,N,No,
EVT-885789,Event,EVT-885789,CLM-885789,Collision,Multi-vehicle Collision,1/15/2015,20,Tuesday,Northbend,WV,39.488073,-80.885949,Minor Damage,Fog,Under Construction,3,1,0,YES,N,No,
EVT-287436,Event,EVT-287436,CLM-287436,Collision,Single Vehicle Collision,2/24/2015,10,Friday,Riverwood,SC,33.385981,-79.728266,Major Damage,Rain,Wet,1,2,0,?,N,No,
EVT-496067,Event,EVT-496067,CLM-496067,Collision,Single Vehicle Collision,1/7/2015,8,Friday,Riverwood,NY,41.484484,-75.122964,Minor Damage,Clear,Unknown,1,2,0,NO,N,No,
EVT-206004,Event,EVT-206004,CLM-206004,Collision,Single Vehicle Collision,2/4/2015,6,Sunday,Columbus,WV,37.701207,-80.83417,Major Damage,Wind,Icy,1,0,0,NO,Y,Yes,RING-019
EVT-153027,Event,EVT-153027,CLM-153027,Parked Car Damage,Parked Car,2/4/2015,4,Thursday,Northbrook,WV,39.947755,-81.069632,Minor Damage,Unknown,Gravel,1,1,0,NO,N,No,
EVT-469426,Event,EVT-469426,CLM-469426,Collision,Multi-vehicle Collision,1/25/2015,17,Saturday,Northbrook,WV,38.510227,-79.719244,Minor Damage,Clear,Gravel,3,2,0,YES,N,No,
EVT-654974,Event,EVT-654974,CLM-654974,Collision,Multi-vehicle Collision,2/25/2015,15,Saturday,Springfield,WV,39.107085,-80.64678,Total Loss,Unknown,Icy,3,0,0,YES,N,No,
EVT-943425,Event,EVT-943425,CLM-943425,Theft,Vehicle Theft,2/27/2015,9,Thursday,Riverwood,WV,38.350741,-79.343475,Trivial Damage,Ice,Under Construction,1,2,0,NO,N,No,
EVT-641845,Event,EVT-641845,CLM-641845,Collision,Single Vehicle Collision,2/11/2015,17,Friday,Hillsdale,WV,39.271335,-79.415279,Total Loss,Unknown,Dry,1,2,0,YES,N,No,
EVT-794534,Event,EVT-794534,CLM-794534,Collision,Single Vehicle Collision,1/4/2015,13,Sunday,Arlington,VA,37.877484,-79.675721,Major Damage,Rain,Unknown,1,2,0,?,N,No,
EVT-357808,Event,EVT-357808,CLM-357808,Theft,Vehicle Theft,1/26/2015,5,Sunday,Springfield,SC,32.675759,-80.78502,Trivial Damage,Unknown,Unknown,1,1,0,NO,N,No,
EVT-536052,Event,EVT-536052,CLM-536052,Collision,Multi-vehicle Collision,3/1/2015,23,Sunday,Arlington,VA,37.657618,-79.494443,Total Loss,Ice,Icy,3,2,0,?,Y,Yes,RING-003
EVT-873384,Event,EVT-873384,CLM-873384,Collision,Multi-vehicle Collision,2/6/2015,1,Saturday,Arlington,WV,39.001898,-80.634113,Major Damage,Wind,Dry,2,2,0,?,Y,Yes,RING-002
EVT-790225,Event,EVT-790225,CLM-790225,Collision,Multi-vehicle Collision,2/9/2015,17,Monday,Hillsdale,NY,41.848155,-74.765795,Major Damage,Ice,Icy,4,2,0,NO,Y,No,
EVT-587498,Event,EVT-587498,CLM-587498,Parked Car Damage,Parked Car,2/5/2015,3,Friday,Springfield,NY,42.046149,-75.838595,Minor Damage,Snow,Unknown,1,1,0,?,N,No,
EVT-639027,Event,EVT-639027,CLM-639027,Collision,Multi-vehicle Collision,1/3/2015,17,Friday,Columbus,SC,33.763053,-82.495751,Total Loss,Fog,Wet,3,1,0,NO,Y,No,
EVT-217899,Event,EVT-217899,CLM-217899,Collision,Multi-vehicle Collision,2/24/2015,23,Monday,Northbend,NY,43.293202,-75.081187,Major Damage,Clear,Under Construction,3,1,0,NO,Y,No,
EVT-589094,Event,EVT-589094,CLM-589094,Collision,Single Vehicle Collision,1/14/2015,13,Thursday,Columbus,NY,43.418942,-75.743692,Minor Damage,Clear,Icy,1,0,0,NO,Y,Yes,RING-011
EVT-458829,Event,EVT-458829,CLM-458829,Collision,Single Vehicle Collision,1/8/2015,17,Friday,Riverwood,SC,33.311426,-79.568812,Minor Damage,Rain,Dry,1,2,0,YES,N,No,
EVT-626208,Event,EVT-626208,CLM-626208,Collision,Single Vehicle Collision,2/14/2015,2,Saturday,Arlington,NY,41.488769,-76.518853,Minor Damage,Fog,Unknown,1,0,0,?,Y,Yes,RING-016
EVT-315041,Event,EVT-315041,CLM-315041,Collision,Multi-vehicle Collision,1/23/2015,23,Thursday,Hillsdale,SC,33.099465,-80.268168,Total Loss,Rain,Under Construction,3,1,0,?,Y,No,
EVT-283267,Event,EVT-283267,CLM-283267,Collision,Single Vehicle Collision,1/5/2015,17,Sunday,Columbus,SC,34.577699,-80.665941,Minor Damage,Unknown,Unknown,1,1,0,?,Y,Yes,RING-011
EVT-442494,Event,EVT-442494,CLM-442494,Collision,Single Vehicle Collision,2/19/2015,3,Monday,Springfield,NC,36.280608,-77.735108,Major Damage,Ice,Unknown,1,1,0,NO,Y,No,
EVT-159243,Event,EVT-159243,CLM-159243,Parked Car Damage,Parked Car,2/7/2015,16,Sunday,Riverwood,SC,32.67958,-81.134937,Minor Damage,Clear,Under Construction,1,2,0,NO,N,No,
EVT-669800,Event,EVT-669800,CLM-669800,Collision,Multi-vehicle Collision,2/7/2015,13,Thursday,Hillsdale,PA,42.299581,-79.151937,Major Damage,Wind,Under Construction,3,1,0,NO,Y,No,
EVT-520179,Event,EVT-520179,CLM-520179,Collision,Single Vehicle Collision,1/20/2015,8,Monday,Riverwood,NC,36.137797,-79.737073,Major Damage,Clear,Wet,1,2,0,NO,Y,Yes,RING-002
EVT-607974,Event,EVT-607974,CLM-607974,Collision,Single Vehicle Collision,2/18/2015,23,Thursday,Columbus,SC,33.099254,-80.051778,Major Damage,Snow,Under Construction,1,0,0,?,N,No,
EVT-465065,Event,EVT-465065,CLM-465065,Collision,Multi-vehicle Collision,1/11/2015,15,Thursday,Springfield,NC,36.349554,-78.989641,Major Damage,Unknown,Gravel,3,2,0,YES,Y,No,
EVT-369941,Event,EVT-369941,CLM-369941,Collision,Single Vehicle Collision,1/22/2015,3,Monday,Columbus,NY,41.729759,-76.549576,Total Loss,Fog,Unknown,1,2,0,YES,N,No,
EVT-447226,Event,EVT-447226,CLM-447226,Collision,Multi-vehicle Collision,2/23/2015,4,Saturday,Northbrook,WV,37.136457,-79.433605,Minor Damage,Unknown,Dry,3,0,0,YES,N,No,
EVT-831668,Event,EVT-831668,CLM-831668,Collision,Single Vehicle Collision,1/15/2015,8,Thursday,Northbend,NY,43.71274,-76.756388,Minor Damage,Snow,Unknown,1,0,0,YES,N,No,
EVT-922937,Event,EVT-922937,CLM-922937,Theft,Vehicle Theft,2/20/2015,21,Sunday,Northbend,PA,41.495053,-78.749101,Trivial Damage,Snow,Under Construction,1,1,0,YES,N,No,
EVT-640474,Event,EVT-640474,CLM-640474,Collision,Single Vehicle Collision,1/19/2015,23,Thursday,Northbrook,SC,32.551131,-80.96552,Total Loss,Clear,Unknown,1,0,0,NO,N,No,
EVT-153298,Event,EVT-153298,CLM-153298,Parked Car Damage,Parked Car,1/10/2015,8,Saturday,Riverwood,NY,42.33316,-76.188856,Trivial Damage,Fog,Under Construction,1,1,0,YES,N,No,
EVT-334749,Event,EVT-334749,CLM-334749,Collision,Single Vehicle Collision,1/16/2015,21,Friday,Riverwood,WV,38.830923,-79.133692,Major Damage,Ice,Wet,1,2,0,NO,Y,No,
EVT-221283,Event,EVT-221283,CLM-221283,Parked Car Damage,Parked Car,2/12/2015,5,Wednesday,Columbus,OH,39.604933,-82.669035,Minor Damage,Wind,Dry,1,2,0,NO,N,No,
EVT-961496,Event,EVT-961496,CLM-961496,Collision,Multi-vehicle Collision,1/23/2015,12,Wednesday,Columbus,WV,37.637824,-80.779703,Total Loss,Clear,Under Construction,3,0,0,YES,N,No,
EVT-804751,Event,EVT-804751,CLM-804751,Collision,Multi-vehicle Collision,2/13/2015,7,Tuesday,Northbrook,VA,36.890954,-80.35168,Minor Damage,Ice,Under Construction,3,2,0,YES,N,No,
EVT-369226,Event,EVT-369226,CLM-369226,Parked Car Damage,Parked Car,1/27/2015,0,Sunday,Northbend,NC,34.979253,-80.038848,Minor Damage,Ice,Wet,1,1,0,YES,N,No,
EVT-691115,Event,EVT-691115,CLM-691115,Collision,Single Vehicle Collision,2/14/2015,14,Saturday,Northbend,SC,32.719455,-81.783138,Major Damage,Fog,Gravel,1,0,0,YES,Y,Yes,RING-015
EVT-713172,Event,EVT-713172,CLM-713172,Collision,Single Vehicle Collision,2/1/2015,13,Saturday,Northbrook,VA,38.467336,-79.571661,Major Damage,Wind,Wet,1,2,0,?,Y,Yes,RING-018
EVT-621756,Event,EVT-621756,CLM-621756,Collision,Single Vehicle Collision,2/23/2015,1,Thursday,Hillsdale,WV,37.790326,-81.287349,Major Damage,Fog,Dry,1,1,0,YES,Y,No,
EVT-615116,Event,EVT-615116,CLM-615116,Collision,Single Vehicle Collision,1/20/2015,23,Monday,Riverwood,SC,35.017022,-79.919829,Major Damage,Snow,Gravel,1,0,0,NO,N,No,
EVT-947598,Event,EVT-947598,CLM-947598,Collision,Single Vehicle Collision,1/8/2015,1,Tuesday,Northbrook,VA,38.328873,-77.928577,Major Damage,Snow,Dry,1,2,0,YES,N,No,
EVT-658002,Event,EVT-658002,CLM-658002,Collision,Single Vehicle Collision,2/23/2015,9,Thursday,Riverwood,SC,32.633822,-80.746407,Total Loss,Clear,Dry,1,2,0,NO,N,No,
EVT-374545,Event,EVT-374545,CLM-374545,Collision,Single Vehicle Collision,2/4/2015,3,Saturday,Columbus,WV,39.780239,-80.233731,Total Loss,Wind,Icy,1,0,0,NO,N,No,
EVT-805806,Event,EVT-805806,CLM-805806,Collision,Single Vehicle Collision,2/9/2015,0,Friday,Hillsdale,NY,42.303536,-74.447464,Minor Damage,Fog,Wet,1,2,0,?,N,No,
EVT-235097,Event,EVT-235097,CLM-235097,Collision,Multi-vehicle Collision,2/18/2015,13,Sunday,Northbend,WV,38.893476,-79.882115,Total Loss,Ice,Wet,3,1,0,NO,N,No,
EVT-290971,Event,EVT-290971,CLM-290971,Collision,Multi-vehicle Collision,2/10/2015,18,Thursday,Hillsdale,SC,35.050988,-80.312836,Total Loss,Ice,Unknown,3,2,0,?,N,No,
EVT-180286,Event,EVT-180286,CLM-180286,Collision,Multi-vehicle Collision,1/20/2015,17,Friday,Riverwood,NC,36.857062,-79.807205,Total Loss,Ice,Dry,3,2,0,YES,N,No,
EVT-662088,Event,EVT-662088,CLM-662088,Collision,Single Vehicle Collision,1/27/2015,11,Monday,Springfield,WV,38.047922,-80.816635,Minor Damage,Unknown,Unknown,1,0,0,YES,N,No,
EVT-884365,Event,EVT-884365,CLM-884365,Theft,Vehicle Theft,1/21/2015,0,Friday,Riverwood,WV,38.535542,-81.721425,Minor Damage,Ice,Icy,1,0,0,NO,N,No,
EVT-178081,Event,EVT-178081,CLM-178081,Collision,Multi-vehicle Collision,2/18/2015,14,Friday,Riverwood,WV,39.755344,-80.004792,Minor Damage,Fog,Gravel,3,1,0,?,N,No,
EVT-507452,Event,EVT-507452,CLM-507452,Collision,Single Vehicle Collision,2/26/2015,4,Tuesday,Columbus,NC,36.685045,-77.825743,Minor Damage,Clear,Under Construction,1,1,0,NO,N,No,
EVT-990624,Event,EVT-990624,CLM-990624,Collision,Multi-vehicle Collision,1/29/2015,2,Friday,Springfield,WV,37.619039,-81.202429,Major Damage,Clear,Gravel,3,2,0,YES,Y,No,
EVT-892148,Event,EVT-892148,CLM-892148,Collision,Multi-vehicle Collision,2/8/2015,9,Thursday,Arlington,SC,33.335913,-80.84145,Major Damage,Ice,Under Construction,3,2,0,YES,Y,Yes,RING-006
EVT-398683,Event,EVT-398683,CLM-398683,Collision,Multi-vehicle Collision,1/19/2015,21,Monday,Arlington,SC,33.445437,-81.643469,Major Damage,Clear,Unknown,4,0,0,NO,Y,No,
EVT-605100,Event,EVT-605100,CLM-605100,Collision,Multi-vehicle Collision,2/8/2015,0,Monday,Riverwood,NC,34.223295,-78.323823,Major Damage,Fog,Unknown,3,2,0,NO,Y,Yes,RING-008
EVT-143109,Event,EVT-143109,CLM-143109,Collision,Multi-vehicle Collision,1/7/2015,17,Saturday,Springfield,WV,39.356185,-79.147047,Total Loss,Snow,Under Construction,3,0,0,NO,N,No,
EVT-230223,Event,EVT-230223,CLM-230223,Collision,Multi-vehicle Collision,2/13/2015,21,Monday,Northbend,WV,38.774332,-79.366234,Total Loss,Unknown,Icy,3,1,0,YES,N,No,
EVT-769602,Event,EVT-769602,CLM-769602,Collision,Multi-vehicle Collision,2/15/2015,20,Tuesday,Northbrook,NY,41.63931,-76.447348,Major Damage,Rain,Under Construction,3,0,0,?,N,No,
EVT-420815,Event,EVT-420815,CLM-420815,Collision,Single Vehicle Collision,2/14/2015,5,Thursday,Northbrook,SC,34.369981,-81.884912,Total Loss,Rain,Unknown,1,0,0,?,N,No,
EVT-973546,Event,EVT-973546,CLM-973546,Theft,Vehicle Theft,1/31/2015,7,Wednesday,Northbrook,WV,37.924519,-79.103117,Minor Damage,Wind,Under Construction,1,2,0,NO,N,No,
EVT-608039,Event,EVT-608039,CLM-608039,Collision,Single Vehicle Collision,1/28/2015,6,Sunday,Columbus,NY,44.068039,-76.127848,Minor Damage,Rain,Icy,1,0,0,YES,N,No,
EVT-250162,Event,EVT-250162,CLM-250162,Collision,Multi-vehicle Collision,3/1/2015,2,Sunday,Northbend,NC,36.754826,-78.150998,Minor Damage,Rain,Under Construction,4,0,0,NO,N,No,
EVT-786432,Event,EVT-786432,CLM-786432,Collision,Multi-vehicle Collision,1/10/2015,19,Saturday,Columbus,NY,41.738258,-76.379395,Total Loss,Rain,Dry,3,1,0,YES,N,No,
EVT-445195,Event,EVT-445195,CLM-445195,Collision,Multi-vehicle Collision,2/25/2015,21,Sunday,Springfield,VA,37.39566,-78.661719,Minor Damage,Clear,Gravel,3,2,0,?,N,No,
EVT-938634,Event,EVT-938634,CLM-938634,Collision,Multi-vehicle Collision,1/30/2015,3,Sunday,Springfield,WV,39.114024,-80.311483,Major Damage,Wind,Wet,3,0,0,?,N,No,
EVT-482495,Event,EVT-482495,CLM-482495,Collision,Single Vehicle Collision,2/6/2015,22,Wednesday,Columbus,WV,37.257253,-80.034614,Total Loss,Unknown,Gravel,1,2,0,YES,N,No,
EVT-796005,Event,EVT-796005,CLM-796005,Collision,Single Vehicle Collision,2/8/2015,22,Wednesday,Springfield,SC,34.565599,-81.739671,Total Loss,Rain,Dry,1,2,0,NO,N,No,
EVT-910604,Event,EVT-910604,CLM-910604,Collision,Single Vehicle Collision,1/13/2015,16,Wednesday,Arlington,VA,35.994788,-79.49012,Minor Damage,Ice,Icy,1,0,0,NO,N,No,
EVT-327488,Event,EVT-327488,CLM-327488,Collision,Single Vehicle Collision,1/18/2015,0,Thursday,Northbrook,NY,42.671654,-76.78141,Minor Damage,Rain,Under Construction,1,0,0,?,N,No,
EVT-715202,Event,EVT-715202,CLM-715202,Collision,Multi-vehicle Collision,3/1/2015,1,Sunday,Hillsdale,NY,43.909528,-76.272029,Minor Damage,Ice,Icy,3,2,0,?,N,No,
EVT-648852,Event,EVT-648852,CLM-648852,Collision,Multi-vehicle Collision,2/2/2015,19,Saturday,Arlington,SC,35.329327,-81.923802,Major Damage,Fog,Unknown,3,0,0,?,Y,Yes,RING-004
EVT-516959,Event,EVT-516959,CLM-516959,Collision,Multi-vehicle Collision,1/20/2015,0,Wednesday,Columbus,NY,41.422386,-75.113868,Major Damage,Ice,Wet,3,2,0,NO,Y,No,
EVT-984456,Event,EVT-984456,CLM-984456,Collision,Multi-vehicle Collision,1/24/2015,2,Sunday,Arlington,SC,34.179157,-81.924183,Major Damage,Unknown,Icy,3,0,0,YES,Y,No,
EVT-801331,Event,EVT-801331,CLM-801331,Collision,Multi-vehicle Collision,1/4/2015,5,Saturday,Arlington,NY,41.599116,-74.25208,Minor Damage,Unknown,Under Construction,3,1,0,NO,N,No,
EVT-786103,Event,EVT-786103,CLM-786103,Collision,Single Vehicle Collision,1/17/2015,6,Wednesday,Columbus,SC,34.067705,-81.054128,Total Loss,Rain,Unknown,1,2,0,YES,N,No,
EVT-684193,Event,EVT-684193,CLM-684193,Collision,Multi-vehicle Collision,2/4/2015,21,Tuesday,Riverwood,VA,36.713861,-79.952732,Total Loss,Rain,Gravel,3,2,0,?,N,No,
EVT-247505,Event,EVT-247505,CLM-247505,Collision,Multi-vehicle Collision,2/14/2015,11,Sunday,Columbus,NY,41.859743,-76.935371,Major Damage,Fog,Dry,3,0,0,NO,N,No,
EVT-259792,Event,EVT-259792,CLM-259792,Collision,Single Vehicle Collision,1/7/2015,3,Saturday,Springfield,VA,36.601796,-79.828094,Minor Damage,Fog,Gravel,1,2,0,YES,N,No,
EVT-185124,Event,EVT-185124,CLM-185124,Collision,Multi-vehicle Collision,2/2/2015,4,Wednesday,Northbrook,SC,33.587016,-82.207787,Total Loss,Rain,Icy,3,2,0,YES,N,No,
EVT-760700,Event,EVT-760700,CLM-760700,Collision,Multi-vehicle Collision,1/12/2015,2,Wednesday,Northbrook,WV,39.283354,-81.659825,Minor Damage,Fog,Dry,3,1,0,NO,N,No,
EVT-362407,Event,EVT-362407,CLM-362407,Collision,Single Vehicle Collision,1/1/2015,22,Tuesday,Northbrook,VA,38.020463,-78.959093,Minor Damage,Fog,Dry,1,1,0,NO,N,No,
EVT-389525,Event,EVT-389525,CLM-389525,Collision,Single Vehicle Collision,2/22/2015,8,Thursday,Northbend,NY,44.105563,-74.355101,Total Loss,Unknown,Unknown,1,1,0,YES,N,No,
EVT-179538,Event,EVT-179538,CLM-179538,Collision,Multi-vehicle Collision,1/16/2015,14,Thursday,Northbrook,WV,38.137025,-78.977669,Total Loss,Unknown,Unknown,3,0,0,YES,N,No,
EVT-265437,Event,EVT-265437,CLM-265437,Collision,Multi-vehicle Collision,1/28/2015,14,Friday,Arlington,WV,39.072267,-79.095795,Minor Damage,Fog,Icy,4,1,0,YES,N,No,
EVT-266247,Event,EVT-266247,CLM-266247,Parked Car Damage,Parked Car,1/23/2015,5,Saturday,Northbrook,WV,38.071399,-79.538586,Trivial Damage,Unknown,Gravel,1,1,0,?,N,No,
EVT-921851,Event,EVT-921851,CLM-921851,Collision,Single Vehicle Collision,2/25/2015,18,Tuesday,Columbus,WV,37.878858,-81.166452,Minor Damage,Fog,Dry,1,2,0,NO,N,No,
EVT-488724,Event,EVT-488724,CLM-488724,Collision,Multi-vehicle Collision,2/11/2015,20,Tuesday,Springfield,NC,36.408545,-78.402097,Total Loss,Fog,Wet,3,0,0,YES,N,No,
EVT-192524,Event,EVT-192524,CLM-192524,Collision,Multi-vehicle Collision,1/3/2015,0,Friday,Springfield,WV,39.142516,-80.715484,Total Loss,Snow,Dry,3,2,0,YES,N,No,
EVT-338070,Event,EVT-338070,CLM-338070,Collision,Multi-vehicle Collision,1/30/2015,1,Saturday,Hillsdale,NC,34.405555,-79.269817,Minor Damage,Fog,Unknown,3,2,0,NO,N,No,
EVT-865607,Event,EVT-865607,CLM-865607,Collision,Single Vehicle Collision,1/18/2015,10,Monday,Hillsdale,WV,38.636948,-81.589406,Total Loss,Rain,Unknown,1,1,0,YES,N,No,
EVT-963285,Event,EVT-963285,CLM-963285,Collision,Single Vehicle Collision,1/4/2015,12,Wednesday,Riverwood,NC,34.116591,-79.487374,Minor Damage,Clear,Dry,1,0,0,?,N,No,
EVT-728491,Event,EVT-728491,CLM-728491,Theft,Vehicle Theft,1/20/2015,6,Thursday,Springfield,NY,43.638131,-76.817926,Minor Damage,Snow,Dry,1,0,0,?,N,No,
EVT-553436,Event,EVT-553436,CLM-553436,Parked Car Damage,Parked Car,2/12/2015,1,Sunday,Hillsdale,NY,43.868847,-74.675507,Trivial Damage,Unknown,Unknown,1,0,0,NO,N,No,
EVT-440616,Event,EVT-440616,CLM-440616,Collision,Multi-vehicle Collision,2/19/2015,21,Friday,Columbus,WV,37.808873,-80.0125,Total Loss,Fog,Wet,3,0,0,YES,Y,No,
EVT-463237,Event,EVT-463237,CLM-463237,Collision,Multi-vehicle Collision,2/21/2015,3,Monday,Columbus,NY,42.740501,-74.506235,Major Damage,Ice,Gravel,3,2,0,?,Y,No,
EVT-753452,Event,EVT-753452,CLM-753452,Collision,Multi-vehicle Collision,2/2/2015,14,Thursday,Northbend,NY,43.968479,-75.70857,Minor Damage,Fog,Dry,4,0,0,NO,N,No,
EVT-920554,Event,EVT-920554,CLM-920554,Collision,Multi-vehicle Collision,2/1/2015,19,Tuesday,Riverwood,SC,33.235542,-80.59208,Minor Damage,Fog,Dry,3,1,0,?,N,No,
EVT-594783,Event,EVT-594783,CLM-594783,Collision,Single Vehicle Collision,1/8/2015,7,Wednesday,Springfield,OH,38.962187,-82.319959,Major Damage,Wind,Icy,1,2,0,YES,Y,Yes,RING-013
EVT-725330,Event,EVT-725330,CLM-725330,Collision,Single Vehicle Collision,1/16/2015,0,Thursday,Arlington,VA,36.252331,-78.597852,Minor Damage,Unknown,Gravel,1,0,0,YES,N,No,
EVT-607259,Event,EVT-607259,CLM-607259,Parked Car Damage,Parked Car,2/20/2015,6,Wednesday,Northbrook,SC,33.266355,-81.198897,Trivial Damage,Wind,Gravel,1,2,0,YES,N,No,
EVT-979336,Event,EVT-979336,CLM-979336,Collision,Single Vehicle Collision,1/30/2015,0,Tuesday,Northbend,NY,43.889414,-74.244303,Total Loss,Snow,Under Construction,1,0,0,?,Y,Yes,RING-008
EVT-865201,Event,EVT-865201,CLM-865201,Collision,Multi-vehicle Collision,1/19/2015,9,Monday,Riverwood,VA,37.773725,-78.391855,Total Loss,Ice,Unknown,3,0,0,NO,N,No,
EVT-140977,Event,EVT-140977,CLM-140977,Collision,Single Vehicle Collision,2/25/2015,23,Wednesday,Columbus,NY,43.460496,-75.354525,Total Loss,Fog,Icy,1,0,0,NO,N,No,
EVT-787351,Event,EVT-787351,CLM-787351,Collision,Multi-vehicle Collision,1/24/2015,13,Tuesday,Northbrook,WV,39.515588,-81.428925,Minor Damage,Snow,Icy,3,2,0,NO,N,No,
EVT-272330,Event,EVT-272330,CLM-272330,Collision,Multi-vehicle Collision,1/16/2015,0,Friday,Columbus,WV,38.8937,-78.983035,Total Loss,Ice,Icy,3,0,0,YES,N,No,
EVT-728025,Event,EVT-728025,CLM-728025,Collision,Single Vehicle Collision,1/12/2015,7,Saturday,Hillsdale,NY,42.677618,-76.320084,Major Damage,Ice,Dry,1,2,0,?,Y,No,
EVT-804608,Event,EVT-804608,CLM-804608,Collision,Single Vehicle Collision,1/4/2015,23,Friday,Northbrook,NC,34.016124,-77.727132,Minor Damage,Wind,Unknown,1,0,0,YES,N,No,
EVT-718829,Event,EVT-718829,CLM-718829,Collision,Single Vehicle Collision,2/2/2015,7,Sunday,Northbrook,NY,42.14077,-76.943797,Major Damage,Rain,Icy,1,2,0,?,N,No,
EVT-482404,Event,EVT-482404,CLM-482404,Parked Car Damage,Parked Car,2/1/2015,20,Tuesday,Hillsdale,VA,37.140005,-77.526822,Trivial Damage,Unknown,Unknown,1,0,0,?,N,No,
EVT-331170,Event,EVT-331170,CLM-331170,Collision,Single Vehicle Collision,2/14/2015,22,Monday,Arlington,SC,34.559634,-81.112313,Minor Damage,Fog,Gravel,1,0,0,?,N,No,
EVT-753056,Event,EVT-753056,CLM-753056,Collision,Multi-vehicle Collision,2/8/2015,10,Sunday,Riverwood,NY,42.601093,-74.985685,Minor Damage,Ice,Under Construction,3,2,0,YES,N,No,
EVT-910365,Event,EVT-910365,CLM-910365,Collision,Single Vehicle Collision,1/22/2015,10,Wednesday,Arlington,NY,43.196256,-76.120455,Total Loss,Clear,Gravel,1,2,0,NO,N,No,
EVT-379268,Event,EVT-379268,CLM-379268,Collision,Single Vehicle Collision,1/14/2015,17,Saturday,Arlington,NC,36.420807,-80.167379,Minor Damage,Fog,Gravel,1,1,0,YES,Y,Yes,RING-010
