:START_ID,:END_ID,:TYPE,entity_type,ring_suspicion,pagerank,weight,connection_strength,first_seen_date,last_seen_date,event_time
NF-CLM-892148,CLM-892148,DESCRIBES_ENTITY,Claim,0.669,0.8765,0.8765,0.8624,02/01/2015,01/01/2015,02/01/2015
NF-CLM-398683,CLM-398683,DESCRIBES_ENTITY,Claim,0.379,0.7469,0.7469,0.7297,08/01/2015,08/01/2015,08/01/2015
NF-CLM-605100,CLM-605100,DESCRIBES_ENTITY,Claim,0.794,0.6626,0.6626,0.5501,03/01/2015,04/01/2015,03/01/2015
NF-CLM-143109,CLM-143109,DESCRIBES_ENTITY,Claim,0.228,0.0518,0.0518,0.0439,05/01/2015,03/01/2015,05/01/2015
NF-CLM-230223,CLM-230223,DESCRIBES_ENTITY,Claim,0.255,0.2651,0.2651,0.2322,08/01/2015,01/01/2015,08/01/2015
NF-CLM-769602,CLM-769602,DESCRIBES_ENTITY,Claim,0.096,0.1804,0.1804,0.1621,03/01/2015,01/01/2015,03/01/2015
NF-CLM-420815,CLM-420815,DESCRIBES_ENTITY,Claim,0.086,0.1175,0.1175,0.0947,08/01/2015,09/01/2015,08/01/2015
NF-CLM-973546,CLM-973546,DESCRIBES_ENTITY,Claim,0.184,0.4329,0.4329,0.3785,04/01/2015,03/01/2015,04/01/2015
NF-CLM-608039,CLM-608039,DESCRIBES_ENTITY,Claim,0.128,0.3518,0.3518,0.2986,02/01/2015,03/01/2015,02/01/2015
NF-CLM-250162,CLM-250162,DESCRIBES_ENTITY,Claim,0.142,0.1434,0.1434,0.1308,09/01/2015,05/01/2015,09/01/2015
NF-CLM-786432,CLM-786432,DESCRIBES_ENTITY,Claim,0.008,0.4015,0.4015,0.3379,09/01/2015,05/01/2015,09/01/2015
NF-CLM-445195,CLM-445195,DESCRIBES_ENTITY,Claim,0.231,0.3823,0.3823,0.3419,08/01/2015,02/01/2015,08/01/2015
NF-CLM-938634,CLM-938634,DESCRIBES_ENTITY,Claim,0.381,0.2212,0.2212,0.2032,01/01/2015,04/01/2015,01/01/2015
NF-CLM-482495,CLM-482495,DESCRIBES_ENTITY,Claim,0.077,0.1447,0.1447,0.1431,07/01/2015,01/01/2015,07/01/2015
NF-CLM-796005,CLM-796005,DESCRIBES_ENTITY,Claim,0.363,0.0964,0.0964,0.0904,01/01/2015,07/01/2015,01/01/2015
NF-CLM-910604,CLM-910604,DESCRIBES_ENTITY,Claim,0.22,0.1313,0.1313,0.1297,05/01/2015,02/01/2015,05/01/2015
NF-CLM-327488,CLM-327488,DESCRIBES_ENTITY,Claim,0.195,0.4142,0.4142,0.3585,05/01/2015,01/01/2015,05/01/2015
NF-CLM-715202,CLM-715202,DESCRIBES_ENTITY,Claim,0.135,0.424,0.424,0.4124,07/01/2015,09/01/2015,07/01/2015
NF-CLM-648852,CLM-648852,DESCRIBES_ENTITY,Claim,0.951,0.5308,0.5308,0.4634,03/01/2015,06/01/2015,03/01/2015
NF-CLM-516959,CLM-516959,DESCRIBES_ENTITY,Claim,0.255,0.765,0.765,0.7545,01/01/2015,06/01/2015,01/01/2015
NF-CLM-984456,CLM-984456,DESCRIBES_ENTITY,Claim,0.275,0.9751,0.9751,0.8118,04/01/2015,08/01/2015,04/01/2015
NF-CLM-801331,CLM-801331,DESCRIBES_ENTITY,Claim,0.334,0.2736,0.2736,0.2726,08/01/2015,01/01/2015,08/01/2015
NF-CLM-786103,CLM-786103,DESCRIBES_ENTITY,Claim,0.088,0.2644,0.2644,0.228,05/01/2015,05/01/2015,05/01/2015
NF-CLM-684193,CLM-684193,DESCRIBES_ENTITY,Claim,0.366,0.2529,0.2529,0.2299,05/01/2015,02/01/2015,05/01/2015
NF-CLM-247505,CLM-247505,DESCRIBES_ENTITY,Claim,0.161,0.4017,0.4017,0.3668,06/01/2015,04/01/2015,06/01/2015
NF-CLM-259792,CLM-259792,DESCRIBES_ENTITY,Claim,0.283,0.1546,0.1546,0.1365,08/01/2015,07/01/2015,08/01/2015
NF-CLM-185124,CLM-185124,DESCRIBES_ENTITY,Claim,0.31,0.2489,0.2489,0.2344,02/01/2015,05/01/2015,02/01/2015
NF-CLM-760700,CLM-760700,DESCRIBES_ENTITY,Claim,0.162,0.2647,0.2647,0.2305,02/01/2015,01/01/2015,02/01/2015
NF-CLM-362407,CLM-362407,DESCRIBES_ENTITY,Claim,0.091,0.1308,0.1308,0.1204,07/01/2015,07/01/2015,07/01/2015
NF-CLM-389525,CLM-389525,DESCRIBES_ENTITY,Claim,0.232,0.2464,0.2464,0.2151,08/01/2015,05/01/2015,08/01/2015
NF-CLM-179538,CLM-179538,DESCRIBES_ENTITY,Claim,0.255,0.1333,0.1333,0.1144,04/01/2015,02/01/2015,04/01/2015
NF-CLM-265437,CLM-265437,DESCRIBES_ENTITY,Claim,0.013,0.127,0.127,0.1234,05/01/2015,06/01/2015,05/01/2015
NF-CLM-266247,CLM-266247,DESCRIBES_ENTITY,Claim,0.392,0.0258,0.0258,0.0224,03/01/2015,02/01/2015,03/01/2015
NF-CLM-921851,CLM-921851,DESCRIBES_ENTITY,Claim,0.024,0.2314,0.2314,0.1869,02/01/2015,02/01/2015,02/01/2015
NF-CLM-488724,CLM-488724,DESCRIBES_ENTITY,Claim,0.212,0.1073,0.1073,0.0918,05/01/2015,09/01/2015,05/01/2015
NF-CLM-192524,CLM-192524,DESCRIBES_ENTITY,Claim,0.098,0.2161,0.2161,0.1865,03/01/2015,03/01/2015,03/01/2015
NF-CLM-338070,CLM-338070,DESCRIBES_ENTITY,Claim,0.21,0.3676,0.3676,0.3005,02/01/2015,03/01/2015,02/01/2015
NF-CLM-865607,CLM-865607,DESCRIBES_ENTITY,Claim,0.347,0.0251,0.0251,0.0241,02/01/2015,03/01/2015,02/01/2015
NF-CLM-963285,CLM-963285,DESCRIBES_ENTITY,Claim,0.354,0.2311,0.2311,0.1859,05/01/2015,05/01/2015,05/01/2015
NF-CLM-728491,CLM-728491,DESCRIBES_ENTITY,Claim,0.107,0.2781,0.2781,0.2447,01/01/2015,02/01/2015,01/01/2015
NF-CLM-553436,CLM-553436,DESCRIBES_ENTITY,Claim,0.198,0.3003,0.3003,0.2631,08/01/2015,04/01/2015,08/01/2015
NF-CLM-440616,CLM-440616,DESCRIBES_ENTITY,Claim,0.266,0.8214,0.8214,0.7241,09/01/2015,03/01/2015,09/01/2015
NF-CLM-463237,CLM-463237,DESCRIBES_ENTITY,Claim,0.137,0.9346,0.9346,0.8175,02/01/2015,06/01/2015,02/01/2015
NF-CLM-753452,CLM-753452,DESCRIBES_ENTITY,Claim,0.362,0.2839,0.2839,0.2563,04/01/2015,01/01/2015,04/01/2015
NF-CLM-920554,CLM-920554,DESCRIBES_ENTITY,Claim,0.257,0.3622,0.3622,0.3317,07/01/2015,02/01/2015,07/01/2015
NF-CLM-594783,CLM-594783,DESCRIBES_ENTITY,Claim,0.703,0.5678,0.5678,0.5188,07/01/2015,01/01/2015,07/01/2015
NF-CLM-725330,CLM-725330,DESCRIBES_ENTITY,Claim,0.307,0.2276,0.2276,0.2113,05/01/2015,03/01/2015,05/01/2015
NF-CLM-607259,CLM-607259,DESCRIBES_ENTITY,Claim,0.178,0.4994,0.4994,0.4206,03/01/2015,04/01/2015,03/01/2015
NF-CLM-979336,CLM-979336,DESCRIBES_ENTITY,Claim,0.971,0.7198,0.7198,0.6679,01/01/2015,03/01/2015,01/01/2015
NF-CLM-865201,CLM-865201,DESCRIBES_ENTITY,Claim,0.131,0.0298,0.0298,0.0277,08/01/2015,04/01/2015,08/01/2015
NF-CLM-140977,CLM-140977,DESCRIBES_ENTITY,Claim,0.38,0.1558,0.1558,0.1273,01/01/2015,03/01/2015,01/01/2015
NF-CLM-787351,CLM-787351,DESCRIBES_ENTITY,Claim,0.147,0.4614,0.4614,0.4609,04/01/2015,02/01/2015,04/01/2015
NF-CLM-272330,CLM-272330,DESCRIBES_ENTITY,Claim,0.278,0.3217,0.3217,0.2976,09/01/2015,04/01/2015,09/01/2015
NF-CLM-728025,CLM-728025,DESCRIBES_ENTITY,Claim,0.307,0.6893,0.6893,0.5854,04/01/2015,03/01/2015,04/01/2015
NF-CLM-804608,CLM-804608,DESCRIBES_ENTITY,Claim,0.127,0.3413,0.3413,0.2836,05/01/2015,09/01/2015,05/01/2015
NF-CLM-718829,CLM-718829,DESCRIBES_ENTITY,Claim,0.164,0.3597,0.3597,0.3147,03/01/2015,06/01/2015,03/01/2015
NF-CLM-482404,CLM-482404,DESCRIBES_ENTITY,Claim,0.172,0.4408,0.4408,0.3958,08/01/2015,09/01/2015,08/01/2015
NF-CLM-331170,CLM-331170,DESCRIBES_ENTITY,Claim,0.153,0.0974,0.0974,0.0812,02/01/2015,02/01/2015,02/01/2015
NF-CLM-753056,CLM-753056,DESCRIBES_ENTITY,Claim,0.292,0.4747,0.4747,0.3899,04/01/2015,05/01/2015,04/01/2015
NF-CLM-910365,CLM-910365,DESCRIBES_ENTITY,Claim,0.25,0.2379,0.2379,0.2162,05/01/2015,03/01/2015,05/01/2015
NF-CLM-379268,CLM-379268,DESCRIBES_ENTITY,Claim,0.633,0.8652,0.8652,0.7597,03/01/2015,08/01/2015,03/01/2015
NF-CLM-362843,CLM-362843,DESCRIBES_ENTITY,Claim,0.386,0.1579,0.1579,0.157,05/01/2015,04/01/2015,05/01/2015
NF-CLM-135400,CLM-135400,DESCRIBES_ENTITY,Claim,0.161,0.4805,0.4805,0.463,08/01/2015,06/01/2015,08/01/2015
NF-CLM-798579,CLM-798579,DESCRIBES_ENTITY,Claim,0.257,0.2459,0.2459,0.2046,01/01/2015,01/01/2015,01/01/2015
NF-CLM-250833,CLM-250833,DESCRIBES_ENTITY,Claim,0.222,0.3877,0.3877,0.352,07/01/2015,03/01/2015,07/01/2015
NF-CLM-824116,CLM-824116,DESCRIBES_ENTITY,Claim,0.274,0.3658,0.3658,0.3414,05/01/2015,03/01/2015,05/01/2015
NF-CLM-322613,CLM-322613,DESCRIBES_ENTITY,Claim,0.54,0.5109,0.5109,0.4803,03/01/2015,02/01/2015,03/01/2015
NF-CLM-871305,CLM-871305,DESCRIBES_ENTITY,Claim,0.207,0.4243,0.4243,0.384,03/01/2015,05/01/2015,03/01/2015
NF-CLM-488037,CLM-488037,DESCRIBES_ENTITY,Claim,0.101,0.1052,0.1052,0.1021,03/01/2015,02/01/2015,03/01/2015
NF-CLM-485813,CLM-485813,DESCRIBES_ENTITY,Claim,0.046,0.9925,0.9925,0.8451,06/01/2015,07/01/2015,06/01/2015
NF-CLM-886473,CLM-886473,DESCRIBES_ENTITY,Claim,0.113,0.1833,0.1833,0.1652,08/01/2015,02/01/2015,08/01/2015
NF-CLM-907113,CLM-907113,DESCRIBES_ENTITY,Claim,0.138,0.4578,0.4578,0.4023,02/01/2015,01/01/2015,02/01/2015
NF-CLM-833321,CLM-833321,DESCRIBES_ENTITY,Claim,0.234,0.2949,0.2949,0.2566,07/01/2015,02/01/2015,07/01/2015
NF-CLM-521592,CLM-521592,DESCRIBES_ENTITY,Claim,0.31,0.3479,0.3479,0.3086,05/01/2015,06/01/2015,05/01/2015
NF-CLM-254837,CLM-254837,DESCRIBES_ENTITY,Claim,0.955,0.9228,0.9228,0.8595,01/01/2015,04/01/2015,01/01/2015
NF-CLM-634499,CLM-634499,DESCRIBES_ENTITY,Claim,0.036,0.1892,0.1892,0.1764,01/01/2015,03/01/2015,01/01/2015
NF-CLM-574707,CLM-574707,DESCRIBES_ENTITY,Claim,0.364,0.4358,0.4358,0.3569,05/01/2015,02/01/2015,05/01/2015
NF-CLM-476839,CLM-476839,DESCRIBES_ENTITY,Claim,0.109,0.3506,0.3506,0.3305,09/01/2015,01/01/2015,09/01/2015
NF-CLM-149601,CLM-149601,DESCRIBES_ENTITY,Claim,0.051,0.1177,0.1177,0.1072,06/01/2015,06/01/2015,06/01/2015
NF-CLM-630683,CLM-630683,DESCRIBES_ENTITY,Claim,0.005,0.4453,0.4453,0.4413,03/01/2015,08/01/2015,03/01/2015
NF-CLM-500639,CLM-500639,DESCRIBES_ENTITY,Claim,0.337,0.8676,0.8676,0.8563,05/01/2015,09/01/2015,05/01/2015
NF-CLM-352120,CLM-352120,DESCRIBES_ENTITY,Claim,0.113,0.3779,0.3779,0.372,02/01/2015,05/01/2015,02/01/2015
NF-CLM-569245,CLM-569245,DESCRIBES_ENTITY,Claim,0.391,0.2793,0.2793,0.2788,05/01/2015,03/01/2015,05/01/2015
NF-CLM-907012,CLM-907012,DESCRIBES_ENTITY,Claim,0.206,0.0225,0.0225,0.021,04/01/2015,09/01/2015,04/01/2015
NF-CLM-700074,CLM-700074,DESCRIBES_ENTITY,Claim,0.021,0.3167,0.3167,0.2883,05/01/2015,02/01/2015,05/01/2015
NF-CLM-866805,CLM-866805,DESCRIBES_ENTITY,Claim,0.392,0.1555,0.1555,0.1302,06/01/2015,05/01/2015,06/01/2015
NF-CLM-951863,CLM-951863,DESCRIBES_ENTITY,Claim,0.39,0.7715,0.7715,0.6764,07/01/2015,04/01/2015,07/01/2015
NF-CLM-211578,CLM-211578,DESCRIBES_ENTITY,Claim,0.395,0.3638,0.3638,0.2973,05/01/2015,06/01/2015,05/01/2015
NF-CLM-357394,CLM-357394,DESCRIBES_ENTITY,Claim,0.822,0.6894,0.6894,0.6592,07/01/2015,02/01/2015,07/01/2015
NF-CLM-863749,CLM-863749,DESCRIBES_ENTITY,Claim,0.048,0.2834,0.2834,0.2446,07/01/2015,05/01/2015,07/01/2015
NF-CLM-596914,CLM-596914,DESCRIBES_ENTITY,Claim,0.056,0.433,0.433,0.3947,04/01/2015,02/01/2015,04/01/2015
NF-CLM-684653,CLM-684653,DESCRIBES_ENTITY,Claim,0.158,0.0506,0.0506,0.0427,08/01/2015,08/01/2015,08/01/2015
NF-CLM-528259,CLM-528259,DESCRIBES_ENTITY,Claim,0.033,0.3298,0.3298,0.2888,02/01/2015,09/01/2015,02/01/2015
NF-CLM-797636,CLM-797636,DESCRIBES_ENTITY,Claim,0.222,0.0461,0.0461,0.0439,09/01/2015,02/01/2015,09/01/2015
NF-CLM-326180,CLM-326180,DESCRIBES_ENTITY,Claim,0.529,0.8503,0.8503,0.8245,01/01/2015,08/01/2015,01/01/2015
NF-CLM-620075,CLM-620075,DESCRIBES_ENTITY,Claim,0.319,0.7512,0.7512,0.6469,02/01/2015,07/01/2015,02/01/2015
NF-CLM-965187,CLM-965187,DESCRIBES_ENTITY,Claim,0.071,0.272,0.272,0.2497,03/01/2015,04/01/2015,03/01/2015
NF-CLM-516182,CLM-516182,DESCRIBES_ENTITY,Claim,0.021,0.3828,0.3828,0.3279,01/01/2015,01/01/2015,01/01/2015
NF-CLM-728839,CLM-728839,DESCRIBES_ENTITY,Claim,0.248,0.1061,0.1061,0.0998,07/01/2015,02/01/2015,07/01/2015
NF-CLM-771509,CLM-771509,DESCRIBES_ENTITY,Claim,0.332,0.3077,0.3077,0.2602,04/01/2015,02/01/2015,04/01/2015
NF-CLM-264221,CLM-264221,DESCRIBES_ENTITY,Claim,0.53,0.695,0.695,0.5884,04/01/2015,02/01/2015,04/01/2015
NF-CLM-602704,CLM-602704,DESCRIBES_ENTITY,Claim,0.054,0.1123,0.1123,0.1043,06/01/2015,06/01/2015,06/01/2015
NF-CLM-672416,CLM-672416,DESCRIBES_ENTITY,Claim,0.108,0.9313,0.9313,0.8252,08/01/2015,05/01/2015,08/01/2015
NF-CLM-545506,CLM-545506,DESCRIBES_ENTITY,Claim,0.118,0.0752,0.0752,0.0743,06/01/2015,04/01/2015,06/01/2015
NF-CLM-777533,CLM-777533,DESCRIBES_ENTITY,Claim,0.028,0.2224,0.2224,0.2023,08/01/2015,02/01/2015,08/01/2015
NF-CLM-953334,CLM-953334,DESCRIBES_ENTITY,Claim,0.613,0.9369,0.9369,0.895,05/01/2015,07/01/2015,05/01/2015
NF-CLM-369781,CLM-369781,DESCRIBES_ENTITY,Claim,0.218,0.4177,0.4177,0.402,08/01/2015,08/01/2015,08/01/2015
NF-CLM-990998,CLM-990998,DESCRIBES_ENTITY,Claim,0.37,0.1179,0.1179,0.1132,06/01/2015,01/01/2015,06/01/2015
NF-CLM-982678,CLM-982678,DESCRIBES_ENTITY,Claim,0.007,0.6168,0.6168,0.547,07/01/2015,02/01/2015,07/01/2015
NF-CLM-646069,CLM-646069,DESCRIBES_ENTITY,Claim,0.373,0.4634,0.4634,0.4604,08/01/2015,05/01/2015,08/01/2015
NF-CLM-331683,CLM-331683,DESCRIBES_ENTITY,Claim,0.082,0.4178,0.4178,0.3396,06/01/2015,02/01/2015,06/01/2015
NF-CLM-364055,CLM-364055,DESCRIBES_ENTITY,Claim,0.155,0.3988,0.3988,0.3803,07/01/2015,01/01/2015,07/01/2015
NF-CLM-521854,CLM-521854,DESCRIBES_ENTITY,Claim,0.156,0.329,0.329,0.3246,05/01/2015,05/01/2015,05/01/2015
NF-CLM-737252,CLM-737252,DESCRIBES_ENTITY,Claim,0.218,0.0331,0.0331,0.0291,07/01/2015,09/01/2015,07/01/2015
NF-CLM-344480,CLM-344480,DESCRIBES_ENTITY,Claim,0.24,0.469,0.469,0.4357,07/01/2015,09/01/2015,07/01/2015
NF-CLM-898519,CLM-898519,DESCRIBES_ENTITY,Claim,0.295,0.3128,0.3128,0.3062,08/01/2015,03/01/2015,08/01/2015
NF-CLM-957816,CLM-957816,DESCRIBES_ENTITY,Claim,0.269,0.2868,0.2868,0.2822,07/01/2015,01/01/2015,07/01/2015
NF-CLM-175960,CLM-175960,DESCRIBES_ENTITY,Claim,0.105,0.115,0.115,0.1057,07/01/2015,07/01/2015,07/01/2015
NF-CLM-489618,CLM-489618,DESCRIBES_ENTITY,Claim,0.182,0.3797,0.3797,0.3328,08/01/2015,05/01/2015,08/01/2015
NF-CLM-717044,CLM-717044,DESCRIBES_ENTITY,Claim,0.117,0.4241,0.4241,0.3963,05/01/2015,06/01/2015,05/01/2015
NF-CLM-101421,CLM-101421,DESCRIBES_ENTITY,Claim,0.068,0.0783,0.0783,0.0684,02/01/2015,07/01/2015,02/01/2015
NF-CLM-793948,CLM-793948,DESCRIBES_ENTITY,Claim,0.229,0.1095,0.1095,0.0988,04/01/2015,03/01/2015,04/01/2015
NF-CLM-737483,CLM-737483,DESCRIBES_ENTITY,Claim,0.928,0.5974,0.5974,0.5794,05/01/2015,01/01/2015,05/01/2015
NF-CLM-695117,CLM-695117,DESCRIBES_ENTITY,Claim,0.041,0.0847,0.0847,0.0748,09/01/2015,01/01/2015,09/01/2015
NF-CLM-167466,CLM-167466,DESCRIBES_ENTITY,Claim,0.257,0.149,0.149,0.1419,02/01/2015,09/01/2015,02/01/2015
NF-CLM-664732,CLM-664732,DESCRIBES_ENTITY,Claim,0.871,0.5374,0.5374,0.5086,07/01/2015,04/01/2015,07/01/2015
NF-CLM-143038,CLM-143038,DESCRIBES_ENTITY,Claim,0.382,0.9384,0.9384,0.765,05/01/2015,03/01/2015,05/01/2015
NF-CLM-979963,CLM-979963,DESCRIBES_ENTITY,Claim,0.03,0.2491,0.2491,0.2457,01/01/2015,08/01/2015,01/01/2015
NF-CLM-467841,CLM-467841,DESCRIBES_ENTITY,Claim,0.317,0.144,0.144,0.1197,04/01/2015,04/01/2015,04/01/2015
NF-CLM-219028,CLM-219028,DESCRIBES_ENTITY,Claim,0.519,0.5792,0.5792,0.5734,03/01/2015,07/01/2015,03/01/2015
NF-CLM-130156,CLM-130156,DESCRIBES_ENTITY,Claim,0.311,0.145,0.145,0.127,05/01/2015,06/01/2015,05/01/2015
NF-CLM-762951,CLM-762951,DESCRIBES_ENTITY,Claim,0.031,0.3709,0.3709,0.3038,03/01/2015,03/01/2015,03/01/2015
NF-CLM-376879,CLM-376879,DESCRIBES_ENTITY,Claim,0.139,0.9878,0.9878,0.9595,03/01/2015,04/01/2015,03/01/2015
NF-CLM-599031,CLM-599031,DESCRIBES_ENTITY,Claim,0.211,0.4507,0.4507,0.4281,02/01/2015,08/01/2015,02/01/2015
NF-CLM-676255,CLM-676255,DESCRIBES_ENTITY,Claim,0.075,0.3813,0.3813,0.341,07/01/2015,03/01/2015,07/01/2015
NF-CLM-985446,CLM-985446,DESCRIBES_ENTITY,Claim,0.613,0.8304,0.8304,0.6672,05/01/2015,06/01/2015,05/01/2015
NF-CLM-884180,CLM-884180,DESCRIBES_ENTITY,Claim,0.23,0.4221,0.4221,0.3624,06/01/2015,03/01/2015,06/01/2015
NF-CLM-571462,CLM-571462,DESCRIBES_ENTITY,Claim,0.624,0.9345,0.9345,0.8488,04/01/2015,01/01/2015,04/01/2015
NF-CLM-815883,CLM-815883,DESCRIBES_ENTITY,Claim,0.329,0.9281,0.9281,0.7478,03/01/2015,06/01/2015,03/01/2015
NF-CLM-258265,CLM-258265,DESCRIBES_ENTITY,Claim,0.341,0.0315,0.0315,0.0281,05/01/2015,07/01/2015,05/01/2015
NF-CLM-569714,CLM-569714,DESCRIBES_ENTITY,Claim,0.052,0.9208,0.9208,0.8284,05/01/2015,06/01/2015,05/01/2015
NF-CLM-180008,CLM-180008,DESCRIBES_ENTITY,Claim,0.222,0.1926,0.1926,0.1815,03/01/2015,07/01/2015,03/01/2015
NF-CLM-633375,CLM-633375,DESCRIBES_ENTITY,Claim,0.35,0.1772,0.1772,0.1465,02/01/2015,08/01/2015,02/01/2015
NF-CLM-556538,CLM-556538,DESCRIBES_ENTITY,Claim,0.306,0.3605,0.3605,0.3577,05/01/2015,02/01/2015,05/01/2015
NF-CLM-669501,CLM-669501,DESCRIBES_ENTITY,Claim,0.314,0.4023,0.4023,0.3618,07/01/2015,07/01/2015,07/01/2015
NF-CLM-963761,CLM-963761,DESCRIBES_ENTITY,Claim,0.261,0.0999,0.0999,0.0802,02/01/2015,08/01/2015,02/01/2015
NF-CLM-753005,CLM-753005,DESCRIBES_ENTITY,Claim,0.019,0.3543,0.3543,0.3418,01/01/2015,02/01/2015,01/01/2015
NF-CLM-454758,CLM-454758,DESCRIBES_ENTITY,Claim,0.14,0.2543,0.2543,0.2491,01/01/2015,03/01/2015,01/01/2015
NF-CLM-698589,CLM-698589,DESCRIBES_ENTITY,Claim,0.15,0.0546,0.0546,0.0483,05/01/2015,08/01/2015,05/01/2015
NF-CLM-330119,CLM-330119,DESCRIBES_ENTITY,Claim,0.307,0.2873,0.2873,0.2752,09/01/2015,05/01/2015,09/01/2015
NF-CLM-164464,CLM-164464,DESCRIBES_ENTITY,Claim,0.201,0.3302,0.3302,0.3028,04/01/2015,05/01/2015,04/01/2015
NF-CLM-927354,CLM-927354,DESCRIBES_ENTITY,Claim,0.112,0.081,0.081,0.0712,06/01/2015,01/01/2015,06/01/2015
NF-CLM-231508,CLM-231508,DESCRIBES_ENTITY,Claim,0.73,0.8988,0.8988,0.7861,01/01/2015,02/01/2015,01/01/2015
NF-CLM-272910,CLM-272910,DESCRIBES_ENTITY,Claim,0.157,0.3214,0.3214,0.3074,01/01/2015,04/01/2015,01/01/2015
NF-CLM-305758,CLM-305758,DESCRIBES_ENTITY,Claim,0.211,0.085,0.085,0.0706,06/01/2015,01/01/2015,06/01/2015
NF-CLM-950542,CLM-950542,DESCRIBES_ENTITY,Claim,0.228,0.0962,0.0962,0.0861,09/01/2015,06/01/2015,09/01/2015
NF-CLM-291544,CLM-291544,DESCRIBES_ENTITY,Claim,0.14,0.3083,0.3083,0.3006,02/01/2015,08/01/2015,02/01/2015
NF-CLM-388616,CLM-388616,DESCRIBES_ENTITY,Claim,0.364,0.3025,0.3025,0.2815,09/01/2015,03/01/2015,09/01/2015
NF-CLM-577992,CLM-577992,DESCRIBES_ENTITY,Claim,0.111,0.4609,0.4609,0.3977,04/01/2015,06/01/2015,04/01/2015
NF-CLM-342830,CLM-342830,DESCRIBES_ENTITY,Claim,0.074,0.3713,0.3713,0.3403,07/01/2015,04/01/2015,07/01/2015
NF-CLM-491170,CLM-491170,DESCRIBES_ENTITY,Claim,0.332,0.2825,0.2825,0.2651,06/01/2015,04/01/2015,06/01/2015
NF-CLM-175553,CLM-175553,DESCRIBES_ENTITY,Claim,0.057,0.0729,0.0729,0.0661,02/01/2015,03/01/2015,02/01/2015
NF-CLM-439341,CLM-439341,DESCRIBES_ENTITY,Claim,0.813,0.9598,0.9598,0.8053,05/01/2015,05/01/2015,05/01/2015
NF-CLM-221186,CLM-221186,DESCRIBES_ENTITY,Claim,0.007,0.3793,0.3793,0.3454,07/01/2015,08/01/2015,07/01/2015
NF-CLM-868031,CLM-868031,DESCRIBES_ENTITY,Claim,0.331,0.0521,0.0521,0.0475,01/01/2015,01/01/2015,01/01/2015
NF-CLM-844117,CLM-844117,DESCRIBES_ENTITY,Claim,0.222,0.3888,0.3888,0.3753,06/01/2015,08/01/2015,06/01/2015
NF-CLM-744557,CLM-744557,DESCRIBES_ENTITY,Claim,0.123,0.2957,0.2957,0.2864,02/01/2015,04/01/2015,02/01/2015
NF-CLM-159536,CLM-159536,DESCRIBES_ENTITY,Claim,0.286,0.1758,0.1758,0.1649,09/01/2015,01/01/2015,09/01/2015
NF-CLM-727109,CLM-727109,DESCRIBES_ENTITY,Claim,0.355,0.301,0.301,0.2422,04/01/2015,07/01/2015,04/01/2015
NF-CLM-155604,CLM-155604,DESCRIBES_ENTITY,Claim,0.378,0.9038,0.9038,0.7939,08/01/2015,09/01/2015,08/01/2015
NF-CLM-608443,CLM-608443,DESCRIBES_ENTITY,Claim,0.157,0.4825,0.4825,0.4364,07/01/2015,07/01/2015,07/01/2015
NF-CLM-117862,CLM-117862,DESCRIBES_ENTITY,Claim,0.167,0.2746,0.2746,0.2255,06/01/2015,09/01/2015,06/01/2015
NF-CLM-991553,CLM-991553,DESCRIBES_ENTITY,Claim,0.955,0.9441,0.9441,0.8126,04/01/2015,09/01/2015,04/01/2015
NF-CLM-727443,CLM-727443,DESCRIBES_ENTITY,Claim,0.153,0.066,0.066,0.059,08/01/2015,08/01/2015,08/01/2015
NF-CLM-378587,CLM-378587,DESCRIBES_ENTITY,Claim,0.131,0.3818,0.3818,0.3494,01/01/2015,09/01/2015,01/01/2015
NF-CLM-420948,CLM-420948,DESCRIBES_ENTITY,Claim,0.148,0.3587,0.3587,0.3586,01/01/2015,07/01/2015,01/01/2015
NF-CLM-457188,CLM-457188,DESCRIBES_ENTITY,Claim,0.853,0.692,0.692,0.6847,06/01/2015,02/01/2015,06/01/2015
NF-CLM-118236,CLM-118236,DESCRIBES_ENTITY,Claim,0.235,0.1562,0.1562,0.1503,08/01/2015,03/01/2015,08/01/2015
NF-CLM-987524,CLM-987524,DESCRIBES_ENTITY,Claim,0.264,0.3632,0.3632,0.343,09/01/2015,01/01/2015,09/01/2015
NF-CLM-490596,CLM-490596,DESCRIBES_ENTITY,Claim,0.343,0.0898,0.0898,0.0861,04/01/2015,03/01/2015,04/01/2015
NF-CLM-524215,CLM-524215,DESCRIBES_ENTITY,Claim,0.048,0.0165,0.0165,0.0139,05/01/2015,03/01/2015,05/01/2015
NF-CLM-913464,CLM-913464,DESCRIBES_ENTITY,Claim,0.014,0.0974,0.0974,0.0948,02/01/2015,09/01/2015,02/01/2015
NF-CLM-398484,CLM-398484,DESCRIBES_ENTITY,Claim,0.335,0.1469,0.1469,0.1276,01/01/2015,06/01/2015,01/01/2015
NF-CLM-752504,CLM-752504,DESCRIBES_ENTITY,Claim,0.815,0.9314,0.9314,0.8241,09/01/2015,05/01/2015,09/01/2015
NF-CLM-449263,CLM-449263,DESCRIBES_ENTITY,Claim,0.151,0.5555,0.5555,0.4946,01/01/2015,01/01/2015,01/01/2015
NF-CLM-844007,CLM-844007,DESCRIBES_ENTITY,Claim,0.227,0.1007,0.1007,0.0995,08/01/2015,05/01/2015,08/01/2015
