:START_ID,:END_ID,:TYPE,vehicle_role,damage_severity,vehicle_claim_amount,total_loss,vehicle_towed,weight,connection_strength,first_seen_date,last_seen_date,event_time
CLM-217899,VEH-07P7JEMVUEECYTE2A,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,30240.0,No,No,0.6048,0.5413,02/01/2015,06/01/2015,02/01/2015
CLM-589094,VEH-Y4KZH6N02G4CEY9HC,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,46800.0,No,No,0.936,0.8539,01/01/2015,02/01/2015,01/01/2015
CLM-458829,VEH-1MZ9P77J4LMPKG4PH,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,59490.0,No,No,1.0,0.9504,08/01/2015,08/01/2015,08/01/2015
CLM-626208,VEH-KYJX7CY41YMFDUFRZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,67590.0,No,No,1.0,0.9299,06/01/2015,05/01/2015,06/01/2015
CLM-315041,VEH-7041W5Z2MGXTNTKYS,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,45850.0,Yes,Yes,0.917,0.7546,03/01/2015,04/01/2015,03/01/2015
CLM-283267,VEH-XW28CN74FTW15UWNM,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,39970.0,No,No,0.7994,0.6948,03/01/2015,03/01/2015,03/01/2015
CLM-442494,VEH-E60PJHTXZKP0EGBLX,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,56160.0,No,Yes,1.0,0.8481,05/01/2015,09/01/2015,05/01/2015
CLM-159243,VEH-552B098LN4Y7T1TH2,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2940.0,No,No,0.0588,0.0546,06/01/2015,01/01/2015,06/01/2015
CLM-669800,VEH-VTA6JMP0MW9KKCP1P,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,49860.0,No,No,0.9972,0.981,04/01/2015,07/01/2015,04/01/2015
CLM-520179,VEH-0VMNCHT9RT1XSRCWM,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,36640.0,No,No,0.7328,0.622,04/01/2015,04/01/2015,04/01/2015
CLM-607974,VEH-PRSB8N66CJUKDUHDN,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,44550.0,No,Yes,0.891,0.7199,05/01/2015,05/01/2015,05/01/2015
CLM-465065,VEH-9DWARNR8647BXN015,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38780.0,No,No,0.7756,0.7579,05/01/2015,07/01/2015,05/01/2015
CLM-369941,VEH-N1A6V1U979YAL0D1E,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34930.0,Yes,Yes,0.6986,0.6122,02/01/2015,02/01/2015,02/01/2015
CLM-447226,VEH-37927F1GFBXMGEPEV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,49920.0,No,Yes,0.9984,0.9577,07/01/2015,06/01/2015,07/01/2015
CLM-831668,VEH-Y0LRH650CTUJVZ6YT,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,73260.0,No,No,1.0,0.8227,04/01/2015,08/01/2015,04/01/2015
CLM-922937,VEH-XT3121WF2374C4B9N,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,5200.0,No,No,0.104,0.0885,02/01/2015,02/01/2015,02/01/2015
CLM-640474,VEH-JBY4V519LMX2FLC08,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,33480.0,Yes,Yes,0.6696,0.6326,06/01/2015,08/01/2015,06/01/2015
CLM-153298,VEH-GPC0HHECE8276ZCHY,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,3710.0,No,No,0.0742,0.0597,08/01/2015,04/01/2015,08/01/2015
CLM-334749,VEH-E7EBJ6PDF6P78CRKU,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,51540.0,No,No,1.0,0.9034,03/01/2015,03/01/2015,03/01/2015
CLM-221283,VEH-1P2PCG8ZGH7NC1XAU,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,4740.0,No,Yes,0.0948,0.0904,08/01/2015,01/01/2015,08/01/2015
CLM-961496,VEH-YL4HP71WPB2ZYPB4C,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,26880.0,Yes,Yes,0.5376,0.4854,02/01/2015,04/01/2015,02/01/2015
CLM-804751,VEH-AHGV952L905UJS1JY,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,51520.0,No,No,1.0,0.9017,05/01/2015,01/01/2015,05/01/2015
CLM-369226,VEH-WRKPV4PM6KKUDLXSH,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,1440.0,No,No,0.0288,0.0258,01/01/2015,04/01/2015,01/01/2015
CLM-691115,VEH-23R21XATV4XTGRNE2,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,62640.0,No,No,1.0,0.8593,07/01/2015,08/01/2015,07/01/2015
CLM-713172,VEH-VF1W751LTGZDM3TZ3,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,59760.0,No,No,1.0,0.9303,02/01/2015,07/01/2015,02/01/2015
CLM-621756,VEH-C0VZB5FN6MD5Y3L0V,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,35210.0,No,No,0.7042,0.6085,01/01/2015,02/01/2015,01/01/2015
CLM-615116,VEH-6STM7JGKKLV0ZHFC9,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,30940.0,No,No,0.6188,0.5052,06/01/2015,09/01/2015,06/01/2015
CLM-947598,VEH-Y8R6USURUWDPJPDD4,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,54540.0,No,No,1.0,0.8192,06/01/2015,05/01/2015,06/01/2015
CLM-658002,VEH-UT2PC1PCH6NN8X0V3,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,56960.0,Yes,Yes,1.0,0.9943,07/01/2015,08/01/2015,07/01/2015
CLM-374545,VEH-560BY11H2XS0JYF25,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,72720.0,Yes,Yes,1.0,0.9547,07/01/2015,09/01/2015,07/01/2015
CLM-805806,VEH-FB2CUXHLX2RXYWJW4,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,40560.0,No,No,0.8112,0.7355,02/01/2015,08/01/2015,02/01/2015
CLM-235097,VEH-CT4T8A1748H1GP95F,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34140.0,Yes,No,0.6828,0.6319,04/01/2015,01/01/2015,04/01/2015
CLM-290971,VEH-50V3HG77FBRX4A0S9,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34560.0,Yes,Yes,0.6912,0.5821,01/01/2015,01/01/2015,01/01/2015
CLM-180286,VEH-5KRXLZZZH4J3HT419,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,42240.0,Yes,Yes,0.8448,0.7822,07/01/2015,06/01/2015,07/01/2015
CLM-662088,VEH-T7MHYW6W1WZTTUFME,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,32200.0,No,No,0.644,0.5427,01/01/2015,01/01/2015,01/01/2015
CLM-884365,VEH-XDJMJPHUMC3Z9E6J0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,6300.0,No,Yes,0.126,0.1181,05/01/2015,06/01/2015,05/01/2015
CLM-178081,VEH-527ZLE5Y14HVT7YLZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,47320.0,No,No,0.9464,0.9153,09/01/2015,01/01/2015,09/01/2015
CLM-507452,VEH-DL3YT7R37K7ELUCDS,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,27200.0,No,Yes,0.544,0.4576,01/01/2015,07/01/2015,01/01/2015
CLM-990624,VEH-E214LT4DG5CDA0UCM,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,58500.0,No,No,1.0,0.9657,06/01/2015,02/01/2015,06/01/2015
CLM-892148,VEH-8D8HZ8BXVSVCZWEKC,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,52080.0,No,Yes,1.0,0.9757,09/01/2015,04/01/2015,09/01/2015
CLM-398683,VEH-Z00NW6DD8XNS5ZV91,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,42420.0,No,Yes,0.8484,0.8045,03/01/2015,09/01/2015,03/01/2015
CLM-605100,VEH-G843AJ6AXBUE8HZTK,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,54160.0,No,No,1.0,0.887,06/01/2015,08/01/2015,06/01/2015
CLM-143109,VEH-833G54NNEYNACHNZR,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,20510.0,Yes,No,0.4102,0.3952,09/01/2015,09/01/2015,09/01/2015
CLM-230223,VEH-5LKFKMULF4TY582P1,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,55600.0,Yes,No,1.0,0.8144,04/01/2015,03/01/2015,04/01/2015
CLM-769602,VEH-ELX08EMCCTJZX0P2Y,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,34580.0,No,No,0.6916,0.6482,03/01/2015,04/01/2015,03/01/2015
CLM-420815,VEH-V6UYRF1D7PUVVEYVU,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,57610.0,Yes,No,1.0,0.8048,01/01/2015,02/01/2015,01/01/2015
CLM-973546,VEH-H62TCNJZFDUA2HKEF,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,5840.0,No,Yes,0.1168,0.1102,07/01/2015,01/01/2015,07/01/2015
CLM-608039,VEH-UF6N1GVEKHL26AY00,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,51120.0,No,Yes,1.0,0.8076,08/01/2015,03/01/2015,08/01/2015
CLM-250162,VEH-GU7653NMJ2GNYYH44,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,28980.0,No,No,0.5796,0.4722,09/01/2015,08/01/2015,09/01/2015
CLM-786432,VEH-NYZDNVFE2WF7F569Z,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,27660.0,Yes,Yes,0.5532,0.4623,02/01/2015,01/01/2015,02/01/2015
CLM-445195,VEH-5MLXM69TYELCUKN9V,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,57520.0,No,Yes,1.0,0.8504,04/01/2015,08/01/2015,04/01/2015
CLM-938634,VEH-FF30S81S4T8XLZG07,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,61530.0,No,Yes,1.0,0.8141,07/01/2015,01/01/2015,07/01/2015
CLM-482495,VEH-B8LEFLD1TXTCF9NV8,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,42720.0,Yes,Yes,0.8544,0.8239,05/01/2015,04/01/2015,05/01/2015
CLM-796005,VEH-D66157HBXEB85VWZK,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,33110.0,Yes,No,0.6622,0.6504,07/01/2015,03/01/2015,07/01/2015
CLM-910604,VEH-SRPTN7MX23LFJM3E0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,59680.0,No,No,1.0,0.8815,03/01/2015,01/01/2015,03/01/2015
CLM-327488,VEH-622NZSCW16M7E7LJR,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,32240.0,No,No,0.6448,0.574,03/01/2015,03/01/2015,03/01/2015
CLM-715202,VEH-89LJ4FW4XFG6WMJXD,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,34860.0,No,Yes,0.6972,0.6142,06/01/2015,01/01/2015,06/01/2015
CLM-648852,VEH-JN6MUKLGSNZW1S6KY,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,43400.0,No,No,0.868,0.7493,02/01/2015,05/01/2015,02/01/2015
CLM-516959,VEH-6UL61DAX0X7JBCWE3,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,40500.0,No,No,0.81,0.7111,08/01/2015,02/01/2015,08/01/2015
CLM-984456,VEH-P7U6RF92KE65RLBFK,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,41720.0,No,No,0.8344,0.6873,01/01/2015,08/01/2015,01/01/2015
CLM-801331,VEH-5TWZ8PJGB6DSEFKC1,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,44730.0,No,Yes,0.8946,0.7167,09/01/2015,03/01/2015,09/01/2015
CLM-786103,VEH-KSXL4JV4F3H67H36V,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,35000.0,Yes,No,0.7,0.6608,07/01/2015,02/01/2015,07/01/2015
CLM-684193,VEH-XS2AJVT5S845M44DG,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,43260.0,Yes,No,0.8652,0.7031,05/01/2015,02/01/2015,05/01/2015
CLM-247505,VEH-9G40WLH24N9LLDAFS,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,46960.0,No,Yes,0.9392,0.8915,02/01/2015,02/01/2015,02/01/2015
CLM-259792,VEH-6VXK7XNKUKJF46NLZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,49350.0,No,No,0.987,0.7986,07/01/2015,08/01/2015,07/01/2015
CLM-185124,VEH-GH7SW2BU7JG9AR395,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34740.0,Yes,No,0.6948,0.6737,09/01/2015,04/01/2015,09/01/2015
CLM-760700,VEH-7LBTCP2SG4HKRUMA4,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42080.0,No,Yes,0.8416,0.7335,07/01/2015,02/01/2015,07/01/2015
CLM-362407,VEH-29P9LNS4WD9XA2UUD,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,25200.0,No,No,0.504,0.4539,03/01/2015,04/01/2015,03/01/2015
CLM-389525,VEH-NEMCZDD0XN0HS89LZ,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,50640.0,Yes,No,1.0,0.858,03/01/2015,07/01/2015,03/01/2015
CLM-179538,VEH-VZ7J78LMDD653JEXZ,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,30940.0,Yes,No,0.6188,0.5799,08/01/2015,06/01/2015,08/01/2015
CLM-265437,VEH-0CJA76P2LH44B63LV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,24640.0,No,No,0.4928,0.454,09/01/2015,07/01/2015,09/01/2015
CLM-266247,VEH-FBU25E86C3Z03GCYS,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,70.0,No,Yes,0.0014,0.0012,04/01/2015,06/01/2015,04/01/2015
CLM-921851,VEH-VV4DK4JYDVMALKGSC,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,43820.0,No,Yes,0.8764,0.8636,08/01/2015,02/01/2015,08/01/2015
CLM-488724,VEH-W1DF4NK2KDJER9EGU,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,57060.0,Yes,Yes,1.0,0.8763,07/01/2015,09/01/2015,07/01/2015
CLM-192524,VEH-LX455P64Y0A13A8MG,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,40320.0,Yes,No,0.8064,0.7777,04/01/2015,03/01/2015,04/01/2015
CLM-338070,VEH-1T3CNR29NTM2KCAGY,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,60660.0,No,Yes,1.0,0.8062,09/01/2015,06/01/2015,09/01/2015
CLM-865607,VEH-PRUXFWYFUSLR0P7JF,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,35920.0,Yes,No,0.7184,0.5972,09/01/2015,04/01/2015,09/01/2015
CLM-963285,VEH-SZNME6NR5RFG8FM1P,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,46240.0,No,Yes,0.9248,0.7805,04/01/2015,01/01/2015,04/01/2015
CLM-728491,VEH-9ZK6F0AWCKEXSVU15,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2380.0,No,Yes,0.0476,0.0452,04/01/2015,03/01/2015,04/01/2015
CLM-553436,VEH-D6KGV1W131P7A4UBG,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,3680.0,No,No,0.0736,0.0706,02/01/2015,06/01/2015,02/01/2015
CLM-440616,VEH-DHEDZTSXL7N6C7LG6,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,26080.0,Yes,Yes,0.5216,0.5059,05/01/2015,02/01/2015,05/01/2015
CLM-463237,VEH-UYBV0HRHSPF380LET,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38500.0,No,No,0.77,0.6614,07/01/2015,02/01/2015,07/01/2015
CLM-753452,VEH-2168ACU2S0MV7ZTZF,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42960.0,No,No,0.8592,0.7963,06/01/2015,05/01/2015,06/01/2015
CLM-920554,VEH-66MKY4W09FK3MFY3C,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,22120.0,No,No,0.4424,0.3803,02/01/2015,03/01/2015,02/01/2015
CLM-594783,VEH-KTJ8CMBJDZPEBB2VC,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,28980.0,No,Yes,0.5796,0.5665,02/01/2015,07/01/2015,02/01/2015
CLM-725330,VEH-W22SUUS50GKH8F51F,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,27090.0,No,No,0.5418,0.538,07/01/2015,03/01/2015,07/01/2015
CLM-607259,VEH-HYTKGAUY096E0YLG9,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,4240.0,No,No,0.0848,0.0825,07/01/2015,06/01/2015,07/01/2015
CLM-979336,VEH-JX7CXL0VLVFCX3PN3,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,42930.0,Yes,Yes,0.8586,0.7981,06/01/2015,09/01/2015,06/01/2015
CLM-865201,VEH-48R4K37AFVAFZVL6P,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,33600.0,Yes,Yes,0.672,0.6663,06/01/2015,03/01/2015,06/01/2015
CLM-140977,VEH-P1FDPNL5WF0HP63UV,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,46160.0,Yes,Yes,0.9232,0.7406,04/01/2015,08/01/2015,04/01/2015
CLM-787351,VEH-XBHC57FDX3CWCASGP,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42120.0,No,Yes,0.8424,0.8213,06/01/2015,04/01/2015,06/01/2015
CLM-272330,VEH-F45RSY56NGU5LJPMT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,33300.0,Yes,No,0.666,0.5516,06/01/2015,01/01/2015,06/01/2015
CLM-728025,VEH-2K360HXDY83YHWK3B,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,67440.0,No,Yes,1.0,0.8084,01/01/2015,03/01/2015,01/01/2015
CLM-804608,VEH-3C72LUNEHNWLSAEW1,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,21490.0,No,No,0.4298,0.3931,05/01/2015,02/01/2015,05/01/2015
CLM-718829,VEH-M9NL6W3S5V0NPWAM3,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,39620.0,No,Yes,0.7924,0.6964,03/01/2015,07/01/2015,03/01/2015
CLM-482404,VEH-D1AY5WFX4FRCWM1FD,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,2640.0,No,Yes,0.0528,0.048,06/01/2015,03/01/2015,06/01/2015
CLM-331170,VEH-MUPVANTSY4V4DR0TK,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,24360.0,No,No,0.4872,0.3981,08/01/2015,01/01/2015,08/01/2015
CLM-753056,VEH-187FT0VDY5RTE6E0L,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,63600.0,No,No,1.0,0.842,03/01/2015,08/01/2015,03/01/2015
CLM-910365,VEH-V3PTVFDTL7ZXAJ2RC,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,44800.0,Yes,No,0.896,0.8497,08/01/2015,02/01/2015,08/01/2015
CLM-379268,VEH-7EFCKEKX7JHN0LK4T,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,56980.0,No,Yes,1.0,0.9452,01/01/2015,01/01/2015,01/01/2015
CLM-362843,VEH-LAKY6F3E0UWMU47DW,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,3600.0,No,Yes,0.072,0.0606,04/01/2015,01/01/2015,04/01/2015
CLM-135400,VEH-VV9WUJ948SZ6FKL72,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,33600.0,No,No,0.672,0.6593,04/01/2015,03/01/2015,04/01/2015
CLM-798579,VEH-RWCZW8ZM6LFE8LPRW,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,36540.0,No,No,0.7308,0.7091,06/01/2015,02/01/2015,06/01/2015
CLM-250833,VEH-55N9N3L9V4YB9V13M,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,49200.0,No,Yes,0.984,0.8152,03/01/2015,05/01/2015,03/01/2015
CLM-824116,VEH-BTJ74B15CRZBBZFA2,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,54740.0,Yes,No,1.0,0.8368,02/01/2015,07/01/2015,02/01/2015
CLM-322613,VEH-LD28SGAG22P9XSNR4,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,32200.0,No,Yes,0.644,0.5947,02/01/2015,08/01/2015,02/01/2015
CLM-871305,VEH-V6X71NMXZM6GWC2ZM,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,44380.0,Yes,No,0.8876,0.7549,01/01/2015,03/01/2015,01/01/2015
CLM-488037,VEH-7GHGZ9VNKCLML1HWY,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3640.0,No,No,0.0728,0.0599,04/01/2015,04/01/2015,04/01/2015
CLM-485813,VEH-2PHWSW5G19J6XY5JL,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42480.0,No,Yes,0.8496,0.7937,03/01/2015,03/01/2015,03/01/2015
CLM-886473,VEH-8PJU2ZBZ7PSJNDH3W,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2560.0,No,No,0.0512,0.0468,05/01/2015,05/01/2015,05/01/2015
CLM-907113,VEH-D7GN3Z5HTSB02XMLT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,43740.0,Yes,No,0.8748,0.7094,01/01/2015,09/01/2015,01/01/2015
CLM-833321,VEH-K7EFTEJE15539XKXX,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,49490.0,Yes,Yes,0.9898,0.9405,06/01/2015,08/01/2015,06/01/2015
CLM-521592,VEH-TPF8S5NJLJMZ4Z9FC,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,43760.0,No,No,0.8752,0.8735,02/01/2015,07/01/2015,02/01/2015
CLM-254837,VEH-G9XJDS9CVF4DM4V6S,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,54400.0,No,No,1.0,0.9098,05/01/2015,04/01/2015,05/01/2015
CLM-634499,VEH-TDXETEH408ZN128BH,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,2870.0,No,No,0.0574,0.0533,08/01/2015,03/01/2015,08/01/2015
CLM-574707,VEH-GFNUND1XV5FC3YM1X,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,44720.0,No,No,0.8944,0.7286,08/01/2015,01/01/2015,08/01/2015
CLM-476839,VEH-HHJFFM9H52W6LN5TY,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,5040.0,No,No,0.1008,0.0942,01/01/2015,03/01/2015,01/01/2015
CLM-149601,VEH-M5T4V5VW81U2FRN5Z,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,32800.0,No,No,0.656,0.5577,06/01/2015,08/01/2015,06/01/2015
CLM-630683,VEH-GDVXZ7ECTATZD67EW,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,48480.0,No,No,0.9696,0.814,04/01/2015,02/01/2015,04/01/2015
CLM-500639,VEH-6HHFT3CASXPALZ95K,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,53480.0,No,No,1.0,0.9161,09/01/2015,05/01/2015,09/01/2015
CLM-352120,VEH-Y1468RL9FRH1PLYU0,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,37100.0,Yes,No,0.742,0.7348,04/01/2015,06/01/2015,04/01/2015
CLM-569245,VEH-Z35M361B8WLA7383F,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,41680.0,Yes,No,0.8336,0.7264,04/01/2015,07/01/2015,04/01/2015
CLM-907012,VEH-RBA4TDWMU5KAGYF97,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,41300.0,No,Yes,0.826,0.7717,09/01/2015,01/01/2015,09/01/2015
CLM-700074,VEH-9GL19TM4LPCPZCTSV,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,52290.0,Yes,Yes,1.0,0.8469,09/01/2015,09/01/2015,09/01/2015
CLM-866805,VEH-352NYLHUWBCYFA0VE,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,42350.0,No,Yes,0.847,0.7259,05/01/2015,04/01/2015,05/01/2015
CLM-951863,VEH-AJJH081RL5E20E7MT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,61760.0,Yes,No,1.0,0.814,09/01/2015,04/01/2015,09/01/2015
CLM-211578,VEH-3JFU2R1FFHS0H5UK3,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,44400.0,Yes,No,0.888,0.7448,08/01/2015,02/01/2015,08/01/2015
CLM-357394,VEH-RDYGJXM2K4B18C6F0,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,50240.0,No,Yes,1.0,0.8972,03/01/2015,09/01/2015,03/01/2015
CLM-863749,VEH-X42E7910RVPC6HSRB,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3420.0,No,No,0.0684,0.0592,01/01/2015,02/01/2015,01/01/2015
CLM-596914,VEH-3CYG0W4DKX9D8CN9P,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,45200.0,Yes,Yes,0.904,0.8424,07/01/2015,06/01/2015,07/01/2015
CLM-684653,VEH-AUCLYDDULCRRGJVF0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3920.0,No,Yes,0.0784,0.0736,09/01/2015,09/01/2015,09/01/2015
CLM-528259,VEH-KUNU5A34R292DH3EV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,6300.0,No,Yes,0.126,0.1046,01/01/2015,09/01/2015,01/01/2015
CLM-797636,VEH-NV7KK9F9J3VE02E90,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,56880.0,Yes,No,1.0,0.9134,05/01/2015,04/01/2015,05/01/2015
CLM-326180,VEH-7038X1XHK6LGXM45V,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,4320.0,No,Yes,0.0864,0.0831,03/01/2015,08/01/2015,03/01/2015
CLM-620075,VEH-MJV7SABMYF3G6M267,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,37360.0,No,No,0.7472,0.741,01/01/2015,04/01/2015,01/01/2015
CLM-965187,VEH-549A1WLJTH3UNRWZN,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,36120.0,No,Yes,0.7224,0.6023,05/01/2015,05/01/2015,05/01/2015
CLM-516182,VEH-M9VJ99AF1FCJ01WA4,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,4200.0,No,Yes,0.084,0.0725,04/01/2015,01/01/2015,04/01/2015
CLM-728839,VEH-F5MN5GNLVGZX42SJ0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,38010.0,No,No,0.7602,0.7276,05/01/2015,04/01/2015,05/01/2015
CLM-771509,VEH-RPSSE0UNL0M8DS1J6,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3870.0,No,Yes,0.0774,0.0729,01/01/2015,02/01/2015,01/01/2015
CLM-264221,VEH-U7P9438PP5EGCX2F1,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,48090.0,No,Yes,0.9618,0.8927,08/01/2015,03/01/2015,08/01/2015
CLM-602704,VEH-GDWAKW2BE2B3GA1S7,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,27860.0,No,Yes,0.5572,0.4766,01/01/2015,08/01/2015,01/01/2015
