:ID,:LABEL,claim_id,policy_number,incident_date,report_date,claim_open_date,claim_close_date,days_to_report,days_open,days_to_first_contact,days_to_settlement,incident_type,collision_type,incident_severity,incident_state,incident_city,incident_location,incident_hour_of_the_day,time_of_day_band,day_of_week,weather_conditions,road_conditions,speed_limit_zone,traffic_density,number_of_vehicles_involved,at_fault_party,third_party_vehicle_make,third_party_vehicle_year,auto_make,auto_model,auto_year,property_damage,bodily_injuries,witnesses,fatalities,hospitalization_required,emergency_services_called,airbag_deployed,vehicle_towed,total_claim_amount,injury_claim,property_claim,vehicle_claim,salvage_value,rental_reimbursement_paid,subrogation_recovered,claim_payment_method,reserves_set,claim_status,police_report_available,police_report_number,police_statement_available,witness_statement_count,witness_statements_available,documentary_evidence_strength,cctv_footage_available,dashcam_footage_available,cell_phone_data_requested,toxicology_report,authorities_contacted,fraud_reported,fraud_indicators,siu_referral,siu_outcome,potential_subrogation_flag,third_party_indicator_reason,liability_probability_score,primary_liability_pattern,liability_pattern_tags,llm_judge_verdict,llm_judge_confidence,total_legal_rubric_score,evidence_quality_score,liability_clarity_score,damages_quantifiability_score,subrogation_viability_score,rag_confidence_score,rag_generated_summary,adjuster_priority_tier,adjuster_recommended_action,recommended_action,estimated_recovery_amount,estimated_recovery_pct,statute_of_limitations_risk,inter_carrier_recovery_applicable,adjuster_id,adjuster_name,supervisor_id,litigation_flag,arbitration_flag,geo_latitude,geo_longitude,geo_accuracy,claim_submission_channel,claim_submission_device,duplicate_claim_flag,claim_cluster_id,ring_member_flag,payment_account_id,payment_routing_hash,claim_velocity_score,network_repeat_score,shared_entity_count,closed_loop_flag,cross_role_participation_flag,manual_override_flag,manual_override_reasons,staged_accident_flag,claim_padding_flag,role_switching_flag
CLM-552788,Claim,CLM-552788,552788,2/10/2015,2/10/2015,2/10/2015,7/5/2015,6,361,5,49.0,Parked Car,?,Trivial Damage,NY,Hillsdale,7500 Texas Ridge,3,Night,Tuesday,Fog,Dry,55,Moderate,1,Unknown,,2014.0,Audi,A3,1997,YES,1,0,0,No,Yes,Unknown,No,4290,780,390,3120,0.0,0.0,1047.16,EFT,4771.78,Closed - Paid,NO,NO_POLICE_REPOR,NO,0,NO,WEAK,No,Unknown,No,Yes,,N,,No,Pending,Yes,Property damage reported,40,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE,INVESTIGATE_FURTHER,0.74,49,5,20,5,19,36,"Incident on 2/10/2015 in Hillsdale, NY.
Type: Parked Car | Collision: ?
Severity: Trivial Damage | Vehicles: 1
Witnesses: 0 | Police Report: NO
Total Claim: $4290",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,1072.5,0.25,HIGH,NO,ADJ-5828,Thomas Reed,SUP-437,No,No,44.186083,-74.530554,High,Call Center,Phone Call,No,,No,PAY-3494A13070,818d7ade23632be8,0.16,0.3,1,No,No,No,,No,No,No
CLM-722747,Claim,CLM-722747,722747,2/22/2015,2/22/2015,2/22/2015,,3,6,2,150.0,Multi-vehicle Collision,Rear Collision,Total Loss,NY,Arlington,2048 3rd Ridge,15,Daytime,Wednesday,Wind,Icy,25,Moderate,3,Insured,Unknown,2005.0,Suburu,Forrestor,2003,?,2,1,0,Yes,Yes,Yes,Yes,60750,6750,6750,47250,7087.5,0.0,17043.46,Direct Deposit,60879.03,Closed - Paid,NO,NO_POLICE_REPOR,NO,1,YES,MODERATE,No,No,No,No,Other,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available,70,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,VIABLE_RECOVERY_CASE,0.83,66,5,14,25,22,63,"Incident on 2/22/2015 in Arlington, NY.
Type: Multi-vehicle Collision | Collision: Rear Collision
Severity: Total Loss | Vehicles: 3
Witnesses: 1 | Police Report: NO
Total Claim: $60750",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,30375.0,0.5,HIGH,YES,ADJ-7669,Maria Lopez,SUP-931,No,No,44.299163,-76.916941,Low,Email,Desktop,No,,No,PAY-8CEF77F228,e887fadd9105d118,0.16,0.3,2,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-248467,Claim,CLM-248467,248467,1/31/2015,1/31/2015,1/31/2015,17/4/2015,5,25,2,270.0,Single Vehicle Collision,Side Collision,Minor Damage,NY,Northbend,3419 Apache St,23,Night,Thursday,Ice,Unknown,65,Moderate,1,Insured,Toyota,2009.0,Chevrolet,Malibu,2011,?,2,3,0,No,Yes,No,No,48730,4430,4430,39870,0.0,561.62,18907.43,Direct Deposit,61726.77,Closed - Withdrawn,NO,NO_POLICE_REPOR,NO,3,YES,VERY_STRONG,No,No,No,Yes,Other,N,,No,Pending,Yes,Independent witnesses available,40,DRAM_SHOP_PREMISES_LIABILITY,HIT_AND_RUN_RECOVERY|DRAM_SHOP_PREMISES_LIABILITY,VIABLE_RECOVERY_CASE,0.82,64,10,15,20,19,36,"Incident on 1/31/2015 in Northbend, NY.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 3 | Police Report: NO
Total Claim: $48730",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,24365.0,0.5,HIGH,NO,ADJ-5853,Sandra Bell,SUP-172,No,No,41.521403,-76.416643,High,Email,Tablet,No,,No,PAY-6A693C425D,0007a9766abd0356,0.26,0.35,3,No,No,No,,No,No,No
CLM-955953,Claim,CLM-955953,955953,2/12/2015,2/12/2015,2/12/2015,14/2/2015,3,151,3,86.0,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Springfield,9875 MLK Ave,9,Rush Hour,Tuesday,Fog,Unknown,55,Unknown,3,Third Party,Toyota,2014.0,Ford,Escape,2007,YES,2,0,0,No,Yes,No,No,95150,17300,17300,60550,0.0,0.0,25325.31,Direct Deposit,121669.28,Closed - Paid,NO,NO_POLICE_REPOR,NO,0,NO,WEAK,Yes,No,No,No,Police,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported,70,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,VIABLE_RECOVERY_CASE,0.86,72,5,20,25,22,63,"Incident on 2/12/2015 in Springfield, WV.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 0 | Police Report: NO
Total Claim: $95150",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,47575.0,0.5,HIGH,YES,ADJ-2442,Thomas Reed,SUP-205,No,No,39.283149,-81.039953,Low,Web Portal,Mobile,No,,No,PAY-97B05A9F60,d3d9d0f5838fbe5e,0.15,0.39,1,No,No,Yes,High Value >$50K,No,No,No
CLM-910622,Claim,CLM-910622,910622,1/6/2015,1/6/2015,1/6/2015,20/2/2015,4,58,5,117.0,Vehicle Theft,?,Minor Damage,NY,Columbus,3553 Texas Ave,20,Daytime,Thursday,Clear,Dry,15,Low,1,Third Party,Unknown,2004.0,Dodge,Neon,2003,?,0,1,0,No,Yes,No,Yes,7480,680,680,6120,0.0,0.0,1448.57,EFT,9704.6,Closed - Denied,YES,POLICE INCIDENT,YES,1,YES,STRONG,No,No,No,No,Police,N,,No,Pending,Yes,Independent witnesses available; Police report available for cross-reference,30,NO_PATTERN_DETECTED,NO_PATTERN_DETECTED,INVESTIGATE_FURTHER,0.72,45,15,5,10,15,27,"Incident on 1/6/2015 in Columbus, NY.
Type: Vehicle Theft | Collision: ?
Severity: Minor Damage | Vehicles: 1
Witnesses: 1 | Police Report: YES
Total Claim: $7480",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,1870.0,0.25,HIGH,NO,ADJ-5011,Maria Lopez,SUP-128,No,No,41.712661,-75.164935,High,Call Center,Unknown,No,,No,PAY-1CE68A3AA3,aaf36f64ca9368ff,0.01,0.05,0,No,No,No,,No,No,No
CLM-137675,Claim,CLM-137675,137675,1/1/2015,1/1/2015,1/1/2015,26/3/2015,1,166,1,144.0,Single Vehicle Collision,Side Collision,Major Damage,NC,Riverwood,4335 1st St,5,Night,Thursday,Snow,Gravel,45,Unknown,1,Unknown,Unknown,2000.0,Volkswagen,Passat,2011,?,2,1,0,No,Yes,Unknown,Yes,79800,13300,6650,59850,0.0,0.0,22803.01,Check,89261.2,Under Investigation,YES,POLICE INCIDENT,YES,1,YES,STRONG,No,Yes,No,No,Ambulance,Y,Late Report|Soft Tissue Only,No,Cleared,Yes,Independent witnesses available; Police report available for cross-reference,50,HIT_AND_RUN_RECOVERY,HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.84,69,15,10,25,19,45,"Incident on 1/1/2015 in Riverwood, NC.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Major Damage | Vehicles: 1
Witnesses: 1 | Police Report: YES
Total Claim: $79800",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,39900.0,0.5,HIGH,NO,ADJ-2584,Kevin Wu,SUP-159,No,No,34.944228,-80.358585,High,Mobile App,Desktop,No,RING-015,Yes,PAY-6A5BFBD8ED,2b6f70d3bbeb1a8a,0.9,0.63,4,No,No,Yes,High Value >$50K|Fraud Ring Cluster,No,No,No
CLM-343421,Claim,CLM-343421,343421,1/7/2015,1/7/2015,1/7/2015,26/10/2015,5,307,4,88.0,Single Vehicle Collision,Side Collision,Total Loss,NC,Hillsdale,9070 Tree Ave,15,Daytime,Wednesday,Clear,Dry,15,High,1,Unknown,Chevrolet,2004.0,Jeep,Wrangler,1997,YES,0,2,0,No,Yes,No,Yes,103560,8630,17260,77670,11650.5,0.0,29501.26,EFT,112215.65,Closed - Paid,?,POLICE INCIDENT,YES,2,YES,VERY_STRONG,No,No,No,No,Other,N,,No,Pending,Yes,Property damage reported; Independent witnesses available,40,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE|HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.9,79,15,20,25,19,36,"Incident on 1/7/2015 in Hillsdale, NC.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Total Loss | Vehicles: 1
Witnesses: 2 | Police Report: ?
Total Claim: $103560",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,51780.0,0.5,HIGH,NO,ADJ-4186,Sandra Bell,SUP-470,Yes,No,35.773008,-80.064731,Low,Third Party,Tablet,No,,No,PAY-1C6A448156,53ecac5968f61385,0.32,0.18,0,No,No,Yes,High Value >$50K,No,No,No
CLM-413192,Claim,CLM-413192,413192,2/21/2015,2/21/2015,2/21/2015,26/2/2015,1,183,0,228.0,Single Vehicle Collision,Side Collision,Minor Damage,NY,Hillsdale,3900 Texas St,13,Daytime,Friday,Fog,Wet,25,Unknown,1,Third Party,Unknown,2005.0,Accura,MDX,1995,YES,2,3,0,Yes,Yes,Yes,No,79500,15900,7950,55650,0.0,0.0,48662.04,Check,99465.4,Open,?,POLICE INCIDENT,YES,3,YES,VERY_STRONG,Unknown,Unknown,No,No,Ambulance,N,,No,Pending,Yes,Property damage reported; Independent witnesses available,60,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE|HIT_AND_RUN_RECOVERY,STRONG_RECOVERY_CASE,0.91,82,15,20,25,22,54,"Incident on 2/21/2015 in Hillsdale, NY.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 3 | Police Report: ?
Total Claim: $79500",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,59625.0,0.75,HIGH,NO,ADJ-6848,Thomas Reed,SUP-558,No,No,42.448425,-75.890908,High,Mobile App,Mobile,No,,No,PAY-2CE787A179,f9b4938b6b75d1d8,0.39,0.21,3,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-247801,Claim,CLM-247801,247801,2/14/2015,2/14/2015,2/14/2015,7/8/2015,5,342,2,64.0,Single Vehicle Collision,Rear Collision,Minor Damage,SC,Riverwood,9657 5th Ave,16,Rush Hour,Tuesday,Snow,Wet,25,Unknown,1,Shared Fault,Toyota,2009.0,Volkswagen,Passat,1997,NO,2,2,0,Yes,Yes,No,No,76230,6930,13860,55440,0.0,831.32,25935.67,Direct Deposit,96184.62,Open,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,Unknown,No,No,No,Other,Y,,No,Fraud Confirmed,Yes,Independent witnesses available,40,PRODUCT_LIABILITY_BRAKE_FAILURE,PRODUCT_LIABILITY_BRAKE_FAILURE|HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.86,72,10,18,25,19,36,"Incident on 2/14/2015 in Riverwood, SC.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 2 | Police Report: NO
Total Claim: $76230",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,38115.0,0.5,HIGH,NO,ADJ-2396,Maria Lopez,SUP-890,No,No,34.476087,-81.718094,Medium,Call Center,Tablet,No,,No,PAY-B4F0F0C6CC,3b0128e1761e65b7,0.55,0.66,3,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-171147,Claim,CLM-171147,171147,2/16/2015,2/16/2015,2/16/2015,,7,182,3,47.0,Single Vehicle Collision,Side Collision,Minor Damage,WV,Northbend,5765 Washington St,0,Night,Tuesday,Rain,Gravel,Unknown,Low,1,Shared Fault,Toyota,2000.0,Honda,Accord,2001,YES,0,2,0,No,Yes,Yes,No,59520,9920,9920,39680,0.0,0.0,26421.62,EFT,73269.13,Closed - Denied,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,Yes,No,No,No,Ambulance,N,,No,Pending,Yes,Property damage reported; Independent witnesses available,40,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE|HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.9,79,15,20,25,19,36,"Incident on 2/16/2015 in Northbend, WV.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 2 | Police Report: NO
Total Claim: $59520",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,29760.0,0.5,HIGH,NO,ADJ-5518,James Carter,SUP-628,No,No,39.571739,-81.49964,Medium,Third Party,Phone Call,No,,No,PAY-6BF17C2BEA,bccc67791a1b95a4,0.34,0.09,0,No,No,Yes,High Value >$50K,No,No,No
CLM-431283,Claim,CLM-431283,431283,2/4/2015,2/4/2015,2/4/2015,22/12/2015,5,238,1,205.0,Multi-vehicle Collision,Front Collision,Major Damage,SC,Arlington,5997 Embaracadero Drive,10,Daytime,Wednesday,Clear,Dry,25,Unknown,3,Shared Fault,Unknown,2008.0,Suburu,Impreza,2013,NO,2,1,0,No,Yes,No,Yes,47760,5970,5970,35820,0.0,0.0,11968.75,Direct Deposit,60033.47,Under Investigation,?,POLICE INCIDENT,YES,1,YES,STRONG,Yes,No,Yes,No,Police,Y,,Yes,Fraud Confirmed,Yes,Multiple vehicles involved; Independent witnesses available,70,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,VIABLE_RECOVERY_CASE,0.8,61,5,14,20,22,63,"Incident on 2/4/2015 in Arlington, SC.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 1 | Police Report: ?
Total Claim: $47760",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,23880.0,0.5,HIGH,YES,ADJ-8880,Thomas Reed,SUP-190,No,No,33.870719,-79.746845,Low,Walk-In,Unknown,No,RING-009,Yes,PAY-DBC60F750C,da3db652e51a615d,0.66,0.6,3,No,No,Yes,Fraud Ring Cluster,No,No,No
CLM-461962,Claim,CLM-461962,461962,1/22/2015,1/22/2015,1/22/2015,8/4/2015,5,93,1,53.0,Multi-vehicle Collision,Side Collision,Total Loss,NY,Springfield,1738 Solo Lane,14,Daytime,Sunday,Fog,Wet,Unknown,Unknown,3,Insured,Ford,2009.0,Saab,93,2013,NO,2,0,0,Yes,Yes,No,Yes,84590,15380,7690,61520,9228.0,349.66,12796.73,Direct Deposit,105188.25,Closed - Paid,NO,NO_POLICE_REPOR,NO,0,NO,WEAK,Unknown,Yes,Yes,No,Police,N,,No,Pending,Yes,Multiple vehicles involved,50,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,INVESTIGATE_FURTHER,0.79,58,0,14,25,19,45,"Incident on 1/22/2015 in Springfield, NY.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Total Loss | Vehicles: 3
Witnesses: 0 | Police Report: NO
Total Claim: $84590",P3,REQUEST_ADDITIONAL_INVESTIGATION,Refer to Subrogation Specialist for Evidence Review,21147.5,0.25,HIGH,YES,ADJ-5688,Maria Lopez,SUP-470,No,No,44.072708,-75.574616,High,Agent Portal,Tablet,No,,No,PAY-F0256132EB,aa3e61f6306bdbfb,0.25,0.4,1,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-149467,Claim,CLM-149467,149467,2/15/2015,2/15/2015,2/15/2015,7/12/2015,1,291,4,113.0,Multi-vehicle Collision,Front Collision,Total Loss,SC,Columbus,2903 Weaver Drive,1,Night,Sunday,Rain,Gravel,45,Low,3,Insured,Ford,2014.0,Nissan,Ultima,2006,YES,2,2,0,No,Yes,No,Yes,61650,6850,6850,47950,7192.5,0.0,27227.1,Pending,64607.25,Closed - Paid,?,POLICE INCIDENT,YES,2,YES,VERY_STRONG,No,No,No,Yes,Other,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported; Independent witnesses available,90,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE|DRAM_SHOP_PREMISES_LIABILITY,STRONG_RECOVERY_CASE,0.93,85,15,20,25,25,81,"Incident on 2/15/2015 in Columbus, SC.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Total Loss | Vehicles: 3
Witnesses: 2 | Police Report: ?
Total Claim: $61650",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,46237.5,0.75,HIGH,YES,ADJ-4287,James Carter,SUP-798,No,No,34.179045,-82.423111,Low,Walk-In,Mobile,No,,No,PAY-C06D079959,3716ff95717dae19,0.03,0.39,3,No,No,Yes,High Value >$50K,No,No,No
CLM-758740,Claim,CLM-758740,758740,1/7/2015,1/7/2015,1/7/2015,7/4/2015,4,152,1,,Single Vehicle Collision,Rear Collision,Major Damage,VA,Springfield,8926 Texas Ridge,16,Rush Hour,Wednesday,Rain,Gravel,Unknown,Moderate,1,Third Party,Toyota,2007.0,BMW,M5,1998,?,2,1,0,No,Yes,Yes,Yes,81400,8140,8140,65120,0.0,840.41,32503.3,EFT,96169.91,Subrogation Pending,?,POLICE INCIDENT,YES,1,YES,STRONG,Unknown,No,No,No,Police,N,,No,Pending,Yes,Independent witnesses available,40,PRODUCT_LIABILITY_BRAKE_FAILURE,PRODUCT_LIABILITY_AGING_VEHICLE|PRODUCT_LIABILITY_BRAKE_FAILURE|HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.83,67,5,18,25,19,36,"Incident on 1/7/2015 in Springfield, VA.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Major Damage | Vehicles: 1
Witnesses: 1 | Police Report: ?
Total Claim: $81400",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,40700.0,0.5,HIGH,NO,ADJ-7407,Maria Lopez,SUP-219,No,No,36.762992,-79.730029,High,Call Center,Desktop,No,,No,PAY-B5D1E84594,cbeb5a648bed6e41,0.15,0.26,1,No,No,Yes,High Value >$50K,No,No,No
CLM-628337,Claim,CLM-628337,628337,2/23/2015,2/23/2015,2/23/2015,4/12/2015,5,106,0,122.0,Multi-vehicle Collision,Side Collision,Major Damage,SC,Northbend,4231 3rd Ave,2,Night,Sunday,Fog,Unknown,65,Low,3,Insured,Honda,2009.0,Chevrolet,Tahoe,2007,NO,0,1,0,No,Yes,No,Yes,58410,10620,5310,42480,0.0,0.0,21449.68,EFT,59435.23,Open,YES,POLICE INCIDENT,YES,1,YES,STRONG,No,No,Yes,No,Fire,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available; Police report available for cross-reference,60,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,VIABLE_RECOVERY_CASE,0.88,76,15,14,25,22,54,"Incident on 2/23/2015 in Northbend, SC.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 1 | Police Report: YES
Total Claim: $58410",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,29205.0,0.5,HIGH,YES,ADJ-9190,Thomas Reed,SUP-260,No,No,33.092138,-80.07533,Low,Walk-In,Tablet,No,,No,PAY-0E2418806D,1696bbc52041dc8f,0.14,0.45,3,No,No,Yes,High Value >$50K,No,No,No
CLM-574637,Claim,CLM-574637,574637,1/6/2015,1/6/2015,1/6/2015,3/2/2015,3,224,1,187.0,Multi-vehicle Collision,Side Collision,Major Damage,VA,Springfield,8049 4th St,23,Night,Saturday,Ice,Wet,65,Unknown,3,Third Party,Honda,2013.0,Volkswagen,Passat,2007,?,0,0,0,No,Yes,Unknown,Yes,38610,3510,3510,31590,0.0,1094.75,7451.64,Pending,45489.05,Closed - Paid,?,POLICE INCIDENT,YES,0,NO,MODERATE,No,No,No,No,Ambulance,N,,No,Pending,Yes,Multiple vehicles involved,30,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,INVESTIGATE_FURTHER,0.74,49,0,14,20,15,27,"Incident on 1/6/2015 in Springfield, VA.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 0 | Police Report: ?
Total Claim: $38610",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,9652.5,0.25,HIGH,YES,ADJ-4191,Thomas Reed,SUP-832,No,No,37.188332,-78.255726,High,Agent Portal,Desktop,No,,No,PAY-C6B76E75CF,b178d2c17955727c,0.14,0.29,3,No,No,No,,No,No,No
CLM-373600,Claim,CLM-373600,373600,2/7/2015,2/7/2015,2/7/2015,20/10/2015,7,182,1,99.0,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Northbrook,6501 5th Drive,19,Daytime,Sunday,Clear,Under Construction,55,High,3,Shared Fault,Ford,2006.0,Volkswagen,Passat,2015,?,2,2,0,Yes,Yes,No,No,57600,9600,9600,38400,0.0,0.0,23436.64,Pending,64451.76,Closed - Paid,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,No,No,No,No,Fire,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available,70,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,VIABLE_RECOVERY_CASE,0.85,71,10,14,25,22,63,"Incident on 2/7/2015 in Northbrook, WV.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 2 | Police Report: NO
Total Claim: $57600",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,28800.0,0.5,HIGH,YES,ADJ-8371,Kevin Wu,SUP-543,No,No,38.141224,-80.985673,Low,Walk-In,Phone Call,No,,No,PAY-BBFD4D3B94,71b0dd5d495d41f0,0.08,0.19,1,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-930032,Claim,CLM-930032,930032,2/14/2015,2/14/2015,2/14/2015,2/11/2015,3,110,1,52.0,Multi-vehicle Collision,Side Collision,Minor Damage,NC,Hillsdale,7909 Andromedia Hwy,23,Night,Wednesday,Unknown,Dry,45,Unknown,3,Third Party,Toyota,2007.0,Volkswagen,Jetta,1996,NO,2,2,0,Yes,Yes,No,No,53190,5910,11820,35460,0.0,692.74,26529.93,Pending,66754.59,Open,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,No,No,No,Yes,Fire,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available,70,DRAM_SHOP_PREMISES_LIABILITY,INTERSECTION_LIABILITY|DRAM_SHOP_PREMISES_LIABILITY,VIABLE_RECOVERY_CASE,0.86,72,10,15,25,22,63,"Incident on 2/14/2015 in Hillsdale, NC.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 2 | Police Report: NO
Total Claim: $53190",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,26595.0,0.5,HIGH,YES,ADJ-6469,Kevin Wu,SUP-610,No,No,34.620668,-79.515018,Low,Third Party,Desktop,No,,No,PAY-038ED4D271,b717c66ec1f63260,0.11,0.46,2,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-396590,Claim,CLM-396590,396590,2/15/2015,2/15/2015,2/15/2015,8/10/2015,0,142,0,221.0,Single Vehicle Collision,Front Collision,Major Damage,NY,Riverwood,5865 Sky Lane,10,Daytime,Wednesday,Snow,Dry,65,High,1,Unknown,Ford,2005.0,Nissan,Maxima,2014,?,2,3,0,Yes,Yes,No,Yes,58300,5830,11660,40810,0.0,0.0,19665.46,Check,72721.77,Under Investigation,NO,NO_POLICE_REPOR,NO,3,YES,VERY_STRONG,No,No,No,No,Other,Y,,No,Pending,Yes,Independent witnesses available,40,HIT_AND_RUN_RECOVERY,HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.82,64,10,10,25,19,36,"Incident on 2/15/2015 in Riverwood, NY.
Type: Single Vehicle Collision | Collision: Front Collision
Severity: Major Damage | Vehicles: 1
Witnesses: 3 | Police Report: NO
Total Claim: $58300",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,29150.0,0.5,HIGH,NO,ADJ-3040,James Carter,SUP-772,No,No,42.208126,-74.734233,Low,Third Party,Mobile,Yes,RING-016,Yes,PAY-F0B5FDABA0,182c976625e41530,0.85,0.63,2,No,No,Yes,High Value >$50K|Injury No Police Report|Fraud Ring Cluster,No,Yes,No
CLM-238412,Claim,CLM-238412,238412,2/14/2015,2/14/2015,2/14/2015,15/5/2015,0,84,0,62.0,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Springfield,1957 Washington Ave,12,Daytime,Wednesday,Fog,Dry,55,Low,3,Third Party,Ford,2000.0,Dodge,Neon,2003,YES,1,2,0,No,Yes,No,Yes,64620,7180,0,57440,0.0,0.0,34544.16,Direct Deposit,68551.23,Open,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,No,No,No,No,Ambulance,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported; Independent witnesses available,90,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,STRONG_RECOVERY_CASE,0.93,85,15,20,25,25,81,"Incident on 2/14/2015 in Springfield, WV.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 2 | Police Report: NO
Total Claim: $64620",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,48465.0,0.75,HIGH,YES,ADJ-4387,Thomas Reed,SUP-201,No,No,37.565154,-81.662247,Medium,Third Party,Mobile,No,,No,PAY-4DD07F99A4,a39dcbd7f6042fd7,0.12,0.14,0,No,No,Yes,High Value >$50K,No,No,No
