cust_id,agent_code,:START_ID,:END_ID,:TYPE,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-OH-9518-5011,AGT-2885,CUST-OH-9518-5011,AGT-2885,MANAGED_BY,0.8226,0.7004,01/01/2015,03/01/2015,01/01/2015,5,1
CUST-IL-2115-7608,AGT-2867,CUST-IL-2115-7608,AGT-2867,MANAGED_BY,0.3564,0.3284,03/01/2015,04/01/2015,03/01/2015,1,1
CUST-IL-3573-2346,AGT-7617,CUST-IL-3573-2346,AGT-7617,MANAGED_BY,0.4023,0.3533,07/01/2015,05/01/2015,07/01/2015,4,1
CUST-IN-8637-4671,AGT-5948,CUST-IN-8637-4671,AGT-5948,MANAGED_BY,0.6095,0.4929,05/01/2015,07/01/2015,05/01/2015,5,1
CUST-IN-5969-7218,AGT-9099,CUST-IN-5969-7218,AGT-9099,MANAGED_BY,0.4363,0.4018,03/01/2015,02/01/2015,03/01/2015,2,1
CUST-OH-6846-9227,AGT-5448,CUST-OH-6846-9227,AGT-5448,MANAGED_BY,0.5976,0.5264,04/01/2015,06/01/2015,04/01/2015,3,1
CUST-IN-5282-5132,AGT-9200,CUST-IN-5282-5132,AGT-9200,MANAGED_BY,0.4451,0.3855,07/01/2015,01/01/2015,07/01/2015,2,1
CUST-IN-7976-2779,AGT-2722,CUST-IN-7976-2779,AGT-2722,MANAGED_BY,0.8201,0.693,03/01/2015,05/01/2015,03/01/2015,1,1
CUST-IL-3261-4858,AGT-1804,CUST-IL-3261-4858,AGT-1804,MANAGED_BY,0.3655,0.3426,05/01/2015,02/01/2015,05/01/2015,4,1
CUST-OH-6200-9752,AGT-4447,CUST-OH-6200-9752,AGT-4447,MANAGED_BY,0.6121,0.5766,06/01/2015,02/01/2015,06/01/2015,3,1
CUST-OH-9651-4668,AGT-6050,CUST-OH-9651-4668,AGT-6050,MANAGED_BY,0.7139,0.603,09/01/2015,08/01/2015,09/01/2015,2,1
CUST-OH-5161-1417,AGT-1761,CUST-OH-5161-1417,AGT-1761,MANAGED_BY,0.5091,0.4151,09/01/2015,01/01/2015,09/01/2015,2,1
CUST-OH-7288-4730,AGT-8025,CUST-OH-7288-4730,AGT-8025,MANAGED_BY,0.8512,0.7938,05/01/2015,09/01/2015,05/01/2015,5,1
CUST-IN-7715-3938,AGT-9803,CUST-IN-7715-3938,AGT-9803,MANAGED_BY,0.3655,0.3071,07/01/2015,03/01/2015,07/01/2015,3,1
CUST-IL-2642-8272,AGT-5996,CUST-IL-2642-8272,AGT-5996,MANAGED_BY,0.7419,0.6646,04/01/2015,03/01/2015,04/01/2015,3,1
CUST-OH-6027-2914,AGT-8051,CUST-OH-6027-2914,AGT-8051,MANAGED_BY,0.759,0.678,08/01/2015,03/01/2015,08/01/2015,2,1
CUST-IN-6724-1165,AGT-1247,CUST-IN-6724-1165,AGT-1247,MANAGED_BY,0.8934,0.8221,02/01/2015,01/01/2015,02/01/2015,3,1
CUST-IN-5455-2604,AGT-9603,CUST-IN-5455-2604,AGT-9603,MANAGED_BY,0.4967,0.4958,05/01/2015,03/01/2015,05/01/2015,2,1
CUST-OH-7775-5876,AGT-3305,CUST-OH-7775-5876,AGT-3305,MANAGED_BY,0.7301,0.6743,08/01/2015,06/01/2015,08/01/2015,2,1
CUST-IN-9533-3622,AGT-7431,CUST-IN-9533-3622,AGT-7431,MANAGED_BY,0.4211,0.4039,09/01/2015,02/01/2015,09/01/2015,3,1
CUST-IL-3697-7156,AGT-7525,CUST-IL-3697-7156,AGT-7525,MANAGED_BY,0.7865,0.7402,08/01/2015,04/01/2015,08/01/2015,5,1
CUST-IN-9909-7065,AGT-9354,CUST-IN-9909-7065,AGT-9354,MANAGED_BY,0.7158,0.6723,06/01/2015,01/01/2015,06/01/2015,4,1
CUST-OH-9826-5079,AGT-1620,CUST-OH-9826-5079,AGT-1620,MANAGED_BY,0.3335,0.3012,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6460-8708,AGT-5945,CUST-OH-6460-8708,AGT-5945,MANAGED_BY,0.7495,0.7411,09/01/2015,03/01/2015,09/01/2015,5,1
CUST-OH-3316-1764,AGT-2901,CUST-OH-3316-1764,AGT-2901,MANAGED_BY,0.4734,0.3859,01/01/2015,06/01/2015,01/01/2015,4,1
CUST-IN-3640-3287,AGT-9711,CUST-IN-3640-3287,AGT-9711,MANAGED_BY,0.4916,0.3994,06/01/2015,01/01/2015,06/01/2015,2,1
CUST-IN-5218-7835,AGT-7177,CUST-IN-5218-7835,AGT-7177,MANAGED_BY,0.6,0.5653,08/01/2015,02/01/2015,08/01/2015,1,1
CUST-OH-7372-1693,AGT-2585,CUST-OH-7372-1693,AGT-2585,MANAGED_BY,0.8502,0.7885,02/01/2015,02/01/2015,02/01/2015,3,1
CUST-OH-3444-5720,AGT-6117,CUST-OH-3444-5720,AGT-6117,MANAGED_BY,0.7595,0.6419,02/01/2015,05/01/2015,02/01/2015,1,1
CUST-OH-8985-5843,AGT-6746,CUST-OH-8985-5843,AGT-6746,MANAGED_BY,0.8963,0.8894,08/01/2015,08/01/2015,08/01/2015,5,1
CUST-IL-9578-5380,AGT-3341,CUST-IL-9578-5380,AGT-3341,MANAGED_BY,0.7866,0.7756,09/01/2015,05/01/2015,09/01/2015,2,1
CUST-IN-1759-5733,AGT-1472,CUST-IN-1759-5733,AGT-1472,MANAGED_BY,0.5791,0.4954,05/01/2015,08/01/2015,05/01/2015,2,1
CUST-IL-4896-5134,AGT-6372,CUST-IL-4896-5134,AGT-6372,MANAGED_BY,0.7629,0.659,05/01/2015,03/01/2015,05/01/2015,3,1
CUST-OH-7170-9108,AGT-2118,CUST-OH-7170-9108,AGT-2118,MANAGED_BY,0.4998,0.4178,05/01/2015,01/01/2015,05/01/2015,2,1
CUST-IL-1014-3348,AGT-5352,CUST-IL-1014-3348,AGT-5352,MANAGED_BY,0.8462,0.7663,01/01/2015,06/01/2015,01/01/2015,3,1
CUST-IL-7939-8522,AGT-4565,CUST-IL-7939-8522,AGT-4565,MANAGED_BY,0.4698,0.4325,01/01/2015,06/01/2015,01/01/2015,2,1
CUST-IL-7374-6988,AGT-5957,CUST-IL-7374-6988,AGT-5957,MANAGED_BY,0.3753,0.3487,03/01/2015,06/01/2015,03/01/2015,1,1
CUST-IN-6951-9695,AGT-2831,CUST-IN-6951-9695,AGT-2831,MANAGED_BY,0.793,0.6743,08/01/2015,03/01/2015,08/01/2015,1,1
CUST-OH-1674-6021,AGT-5391,CUST-OH-1674-6021,AGT-5391,MANAGED_BY,0.4207,0.3596,05/01/2015,04/01/2015,05/01/2015,5,1
CUST-IL-6647-9269,AGT-1860,CUST-IL-6647-9269,AGT-1860,MANAGED_BY,0.5975,0.4884,09/01/2015,08/01/2015,09/01/2015,1,1
CUST-OH-1430-7431,AGT-9854,CUST-OH-1430-7431,AGT-9854,MANAGED_BY,0.3328,0.2801,05/01/2015,09/01/2015,05/01/2015,4,1
CUST-IN-9799-4608,AGT-1618,CUST-IN-9799-4608,AGT-1618,MANAGED_BY,0.4233,0.4046,03/01/2015,04/01/2015,03/01/2015,2,1
CUST-IN-4678-7169,AGT-4395,CUST-IN-4678-7169,AGT-4395,MANAGED_BY,0.5788,0.5279,05/01/2015,01/01/2015,05/01/2015,1,1
CUST-OH-2190-9253,AGT-6276,CUST-OH-2190-9253,AGT-6276,MANAGED_BY,0.6804,0.559,05/01/2015,05/01/2015,05/01/2015,4,1
CUST-IL-1301-9795,AGT-2799,CUST-IL-1301-9795,AGT-2799,MANAGED_BY,0.8741,0.813,04/01/2015,08/01/2015,04/01/2015,2,1
CUST-IN-7629-8083,AGT-1482,CUST-IN-7629-8083,AGT-1482,MANAGED_BY,0.3778,0.3591,08/01/2015,06/01/2015,08/01/2015,2,1
CUST-IL-3768-8966,AGT-7555,CUST-IL-3768-8966,AGT-7555,MANAGED_BY,0.7462,0.7027,04/01/2015,08/01/2015,04/01/2015,2,1
CUST-IN-5990-9304,AGT-7815,CUST-IN-5990-9304,AGT-7815,MANAGED_BY,0.3267,0.2708,07/01/2015,05/01/2015,07/01/2015,3,1
CUST-IN-6762-1160,AGT-6036,CUST-IN-6762-1160,AGT-6036,MANAGED_BY,0.5282,0.4595,07/01/2015,06/01/2015,07/01/2015,2,1
CUST-OH-9854-7878,AGT-1966,CUST-OH-9854-7878,AGT-1966,MANAGED_BY,0.7687,0.6854,07/01/2015,07/01/2015,07/01/2015,1,1
CUST-IL-8841-7734,AGT-2105,CUST-IL-8841-7734,AGT-2105,MANAGED_BY,0.8119,0.7981,01/01/2015,09/01/2015,01/01/2015,5,1
CUST-IN-5714-7382,AGT-3088,CUST-IN-5714-7382,AGT-3088,MANAGED_BY,0.5327,0.4499,05/01/2015,05/01/2015,05/01/2015,4,1
CUST-OH-8158-8927,AGT-3559,CUST-OH-8158-8927,AGT-3559,MANAGED_BY,0.7982,0.7733,05/01/2015,05/01/2015,05/01/2015,2,1
CUST-IL-2582-3976,AGT-6354,CUST-IL-2582-3976,AGT-6354,MANAGED_BY,0.4643,0.3757,09/01/2015,03/01/2015,09/01/2015,3,1
CUST-OH-5697-3852,AGT-3385,CUST-OH-5697-3852,AGT-3385,MANAGED_BY,0.4246,0.3567,07/01/2015,07/01/2015,07/01/2015,3,1
CUST-IL-1800-9426,AGT-8404,CUST-IL-1800-9426,AGT-8404,MANAGED_BY,0.7078,0.6166,08/01/2015,04/01/2015,08/01/2015,4,1
CUST-IL-6333-7189,AGT-2335,CUST-IL-6333-7189,AGT-2335,MANAGED_BY,0.3012,0.2815,02/01/2015,04/01/2015,02/01/2015,5,1
CUST-IL-5565-6848,AGT-3414,CUST-IL-5565-6848,AGT-3414,MANAGED_BY,0.6897,0.6415,02/01/2015,04/01/2015,02/01/2015,2,1
CUST-IN-6695-3229,AGT-1027,CUST-IN-6695-3229,AGT-1027,MANAGED_BY,0.8799,0.8451,09/01/2015,04/01/2015,09/01/2015,5,1
CUST-OH-9637-2964,AGT-9937,CUST-OH-9637-2964,AGT-9937,MANAGED_BY,0.7484,0.6651,09/01/2015,09/01/2015,09/01/2015,1,1
CUST-IL-7530-8401,AGT-5018,CUST-IL-7530-8401,AGT-5018,MANAGED_BY,0.8823,0.7813,02/01/2015,09/01/2015,02/01/2015,4,1
CUST-IN-4547-1541,AGT-9686,CUST-IN-4547-1541,AGT-9686,MANAGED_BY,0.4248,0.3778,07/01/2015,05/01/2015,07/01/2015,1,1
CUST-IL-6985-5828,AGT-9719,CUST-IL-6985-5828,AGT-9719,MANAGED_BY,0.7347,0.6367,02/01/2015,07/01/2015,02/01/2015,2,1
CUST-IL-3301-7245,AGT-3196,CUST-IL-3301-7245,AGT-3196,MANAGED_BY,0.5388,0.4311,09/01/2015,06/01/2015,09/01/2015,1,1
CUST-OH-1644-4530,AGT-5543,CUST-OH-1644-4530,AGT-5543,MANAGED_BY,0.3443,0.329,03/01/2015,02/01/2015,03/01/2015,2,1
CUST-IN-9273-9899,AGT-4212,CUST-IN-9273-9899,AGT-4212,MANAGED_BY,0.5421,0.4543,08/01/2015,01/01/2015,08/01/2015,3,1
CUST-IL-2315-7490,AGT-6467,CUST-IL-2315-7490,AGT-6467,MANAGED_BY,0.4075,0.3871,08/01/2015,04/01/2015,08/01/2015,4,1
CUST-IN-2729-4437,AGT-4379,CUST-IN-2729-4437,AGT-4379,MANAGED_BY,0.7828,0.702,04/01/2015,05/01/2015,04/01/2015,5,1
CUST-IL-3057-1553,AGT-5570,CUST-IL-3057-1553,AGT-5570,MANAGED_BY,0.6984,0.6855,05/01/2015,09/01/2015,05/01/2015,5,1
CUST-OH-9505-6327,AGT-3392,CUST-OH-9505-6327,AGT-3392,MANAGED_BY,0.5972,0.5538,08/01/2015,04/01/2015,08/01/2015,5,1
CUST-OH-2915-7797,AGT-7571,CUST-OH-2915-7797,AGT-7571,MANAGED_BY,0.7869,0.77,08/01/2015,01/01/2015,08/01/2015,4,1
CUST-OH-3886-2587,AGT-2133,CUST-OH-3886-2587,AGT-2133,MANAGED_BY,0.4985,0.4371,05/01/2015,09/01/2015,05/01/2015,5,1
CUST-IN-5779-6847,AGT-1160,CUST-IN-5779-6847,AGT-1160,MANAGED_BY,0.3568,0.2897,07/01/2015,03/01/2015,07/01/2015,1,1
CUST-IL-3428-9871,AGT-3876,CUST-IL-3428-9871,AGT-3876,MANAGED_BY,0.7327,0.6184,08/01/2015,05/01/2015,08/01/2015,1,1
CUST-IN-4911-1759,AGT-6615,CUST-IN-4911-1759,AGT-6615,MANAGED_BY,0.8255,0.8022,09/01/2015,02/01/2015,09/01/2015,2,1
CUST-OH-1755-1859,AGT-1295,CUST-OH-1755-1859,AGT-1295,MANAGED_BY,0.4614,0.3884,05/01/2015,04/01/2015,05/01/2015,3,1
CUST-IN-4393-7575,AGT-6931,CUST-IN-4393-7575,AGT-6931,MANAGED_BY,0.6839,0.6835,06/01/2015,01/01/2015,06/01/2015,1,1
CUST-OH-2211-9269,AGT-7775,CUST-OH-2211-9269,AGT-7775,MANAGED_BY,0.7365,0.5992,03/01/2015,02/01/2015,03/01/2015,5,1
CUST-OH-8680-6904,AGT-1146,CUST-OH-8680-6904,AGT-1146,MANAGED_BY,0.8683,0.726,08/01/2015,07/01/2015,08/01/2015,5,1
CUST-OH-8441-5109,AGT-3934,CUST-OH-8441-5109,AGT-3934,MANAGED_BY,0.8127,0.6913,04/01/2015,01/01/2015,04/01/2015,2,1
CUST-IN-7445-3522,AGT-8267,CUST-IN-7445-3522,AGT-8267,MANAGED_BY,0.3572,0.3058,04/01/2015,07/01/2015,04/01/2015,4,1
CUST-IL-1595-1742,AGT-1636,CUST-IL-1595-1742,AGT-1636,MANAGED_BY,0.3784,0.378,02/01/2015,05/01/2015,02/01/2015,2,1
CUST-IN-7271-1382,AGT-7755,CUST-IN-7271-1382,AGT-7755,MANAGED_BY,0.4188,0.3991,09/01/2015,05/01/2015,09/01/2015,3,1
CUST-OH-1556-2396,AGT-4408,CUST-OH-1556-2396,AGT-4408,MANAGED_BY,0.5288,0.4329,09/01/2015,01/01/2015,09/01/2015,3,1
CUST-IL-6084-9144,AGT-4864,CUST-IL-6084-9144,AGT-4864,MANAGED_BY,0.6044,0.536,02/01/2015,04/01/2015,02/01/2015,5,1
CUST-OH-1178-2389,AGT-5832,CUST-OH-1178-2389,AGT-5832,MANAGED_BY,0.3261,0.2755,06/01/2015,06/01/2015,06/01/2015,3,1
CUST-OH-9915-3900,AGT-7185,CUST-OH-9915-3900,AGT-7185,MANAGED_BY,0.7381,0.6814,07/01/2015,04/01/2015,07/01/2015,2,1
CUST-OH-7274-1604,AGT-4013,CUST-OH-7274-1604,AGT-4013,MANAGED_BY,0.7766,0.6891,08/01/2015,05/01/2015,08/01/2015,1,1
CUST-OH-3785-4738,AGT-3814,CUST-OH-3785-4738,AGT-3814,MANAGED_BY,0.4872,0.4588,06/01/2015,02/01/2015,06/01/2015,4,1
CUST-IL-4209-6347,AGT-4131,CUST-IL-4209-6347,AGT-4131,MANAGED_BY,0.5182,0.481,05/01/2015,08/01/2015,05/01/2015,4,1
CUST-IL-4571-5592,AGT-9681,CUST-IL-4571-5592,AGT-9681,MANAGED_BY,0.5331,0.4807,02/01/2015,08/01/2015,02/01/2015,5,1
CUST-OH-1182-9784,AGT-1787,CUST-OH-1182-9784,AGT-1787,MANAGED_BY,0.6801,0.6487,04/01/2015,04/01/2015,04/01/2015,5,1
CUST-IL-9875-6231,AGT-1812,CUST-IL-9875-6231,AGT-1812,MANAGED_BY,0.7507,0.72,06/01/2015,04/01/2015,06/01/2015,1,1
CUST-IL-4905-9750,AGT-7124,CUST-IL-4905-9750,AGT-7124,MANAGED_BY,0.7932,0.6593,05/01/2015,05/01/2015,05/01/2015,3,1
CUST-OH-5242-1575,AGT-5045,CUST-OH-5242-1575,AGT-5045,MANAGED_BY,0.895,0.8412,06/01/2015,04/01/2015,06/01/2015,2,1
CUST-IN-9134-1874,AGT-6989,CUST-IN-9134-1874,AGT-6989,MANAGED_BY,0.5003,0.4655,06/01/2015,01/01/2015,06/01/2015,5,1
CUST-IL-3984-7057,AGT-5252,CUST-IL-3984-7057,AGT-5252,MANAGED_BY,0.6931,0.6122,08/01/2015,08/01/2015,08/01/2015,2,1
CUST-IN-7525-6155,AGT-2796,CUST-IN-7525-6155,AGT-2796,MANAGED_BY,0.3923,0.3567,08/01/2015,02/01/2015,08/01/2015,1,1
CUST-IL-4492-8630,AGT-2766,CUST-IL-4492-8630,AGT-2766,MANAGED_BY,0.4011,0.3269,01/01/2015,09/01/2015,01/01/2015,1,1
CUST-IN-8440-8336,AGT-9107,CUST-IN-8440-8336,AGT-9107,MANAGED_BY,0.3213,0.2909,08/01/2015,03/01/2015,08/01/2015,5,1
CUST-IN-6865-7790,AGT-5656,CUST-IN-6865-7790,AGT-5656,MANAGED_BY,0.4917,0.4617,01/01/2015,02/01/2015,01/01/2015,4,1
CUST-IN-6701-9907,AGT-8692,CUST-IN-6701-9907,AGT-8692,MANAGED_BY,0.7346,0.6878,08/01/2015,09/01/2015,08/01/2015,4,1
CUST-OH-6076-2304,AGT-6770,CUST-OH-6076-2304,AGT-6770,MANAGED_BY,0.5161,0.4897,08/01/2015,03/01/2015,08/01/2015,5,1
CUST-IL-9677-4210,AGT-8945,CUST-IL-9677-4210,AGT-8945,MANAGED_BY,0.788,0.7051,01/01/2015,02/01/2015,01/01/2015,5,1
CUST-IL-2919-1759,AGT-2779,CUST-IL-2919-1759,AGT-2779,MANAGED_BY,0.4423,0.3592,05/01/2015,07/01/2015,05/01/2015,3,1
CUST-OH-1498-1934,AGT-2725,CUST-OH-1498-1934,AGT-2725,MANAGED_BY,0.7583,0.6653,06/01/2015,01/01/2015,06/01/2015,1,1
CUST-OH-8402-3708,AGT-1746,CUST-OH-8402-3708,AGT-1746,MANAGED_BY,0.8369,0.7131,06/01/2015,07/01/2015,06/01/2015,4,1
CUST-OH-6432-7910,AGT-6115,CUST-OH-6432-7910,AGT-6115,MANAGED_BY,0.8767,0.8613,04/01/2015,04/01/2015,04/01/2015,4,1
CUST-IN-5358-6386,AGT-8828,CUST-IN-5358-6386,AGT-8828,MANAGED_BY,0.896,0.7221,01/01/2015,03/01/2015,01/01/2015,3,1
CUST-IN-7466-2276,AGT-3583,CUST-IN-7466-2276,AGT-3583,MANAGED_BY,0.6677,0.5999,01/01/2015,04/01/2015,01/01/2015,1,1
CUST-IN-5983-1958,AGT-3077,CUST-IN-5983-1958,AGT-3077,MANAGED_BY,0.3026,0.2575,02/01/2015,02/01/2015,02/01/2015,1,1
CUST-OH-7203-6259,AGT-4747,CUST-OH-7203-6259,AGT-4747,MANAGED_BY,0.5193,0.4244,08/01/2015,09/01/2015,08/01/2015,5,1
CUST-IL-7247-1214,AGT-9758,CUST-IL-7247-1214,AGT-9758,MANAGED_BY,0.6185,0.5415,04/01/2015,07/01/2015,04/01/2015,1,1
CUST-IN-1484-5001,AGT-1777,CUST-IN-1484-5001,AGT-1777,MANAGED_BY,0.6626,0.5335,02/01/2015,08/01/2015,02/01/2015,1,1
CUST-IN-1101-5385,AGT-8826,CUST-IN-1101-5385,AGT-8826,MANAGED_BY,0.584,0.552,05/01/2015,09/01/2015,05/01/2015,3,1
CUST-IL-2813-8371,AGT-7231,CUST-IL-2813-8371,AGT-7231,MANAGED_BY,0.8074,0.6558,02/01/2015,02/01/2015,02/01/2015,3,1
CUST-IL-7286-7934,AGT-5634,CUST-IL-7286-7934,AGT-5634,MANAGED_BY,0.3991,0.3774,03/01/2015,02/01/2015,03/01/2015,3,1
CUST-IL-2315-5319,AGT-5128,CUST-IL-2315-5319,AGT-5128,MANAGED_BY,0.4608,0.3829,08/01/2015,01/01/2015,08/01/2015,1,1
CUST-IL-5311-1436,AGT-9943,CUST-IL-5311-1436,AGT-9943,MANAGED_BY,0.6039,0.5329,03/01/2015,09/01/2015,03/01/2015,2,1
CUST-OH-8890-6309,AGT-1593,CUST-OH-8890-6309,AGT-1593,MANAGED_BY,0.3215,0.29,06/01/2015,01/01/2015,06/01/2015,4,1
CUST-OH-1932-8922,AGT-5987,CUST-OH-1932-8922,AGT-5987,MANAGED_BY,0.5244,0.4407,03/01/2015,03/01/2015,03/01/2015,4,1
CUST-IL-5572-4492,AGT-2746,CUST-IL-5572-4492,AGT-2746,MANAGED_BY,0.6374,0.6181,02/01/2015,04/01/2015,02/01/2015,4,1
CUST-IN-1255-8983,AGT-6256,CUST-IN-1255-8983,AGT-6256,MANAGED_BY,0.8415,0.7287,03/01/2015,09/01/2015,03/01/2015,1,1
CUST-IN-2272-1156,AGT-3708,CUST-IN-2272-1156,AGT-3708,MANAGED_BY,0.8956,0.824,09/01/2015,09/01/2015,09/01/2015,1,1
CUST-IN-7914-4642,AGT-8980,CUST-IN-7914-4642,AGT-8980,MANAGED_BY,0.4353,0.4284,06/01/2015,04/01/2015,06/01/2015,2,1
CUST-IN-3544-6586,AGT-8890,CUST-IN-3544-6586,AGT-8890,MANAGED_BY,0.5007,0.4836,07/01/2015,07/01/2015,07/01/2015,2,1
CUST-OH-6010-5367,AGT-7434,CUST-OH-6010-5367,AGT-7434,MANAGED_BY,0.87,0.7736,08/01/2015,08/01/2015,08/01/2015,1,1
CUST-IN-4336-6988,AGT-3757,CUST-IN-4336-6988,AGT-3757,MANAGED_BY,0.5411,0.4599,03/01/2015,01/01/2015,03/01/2015,4,1
CUST-IL-4719-2738,AGT-6962,CUST-IL-4719-2738,AGT-6962,MANAGED_BY,0.6055,0.5821,05/01/2015,03/01/2015,05/01/2015,2,1
CUST-OH-5646-7548,AGT-5268,CUST-OH-5646-7548,AGT-5268,MANAGED_BY,0.654,0.596,01/01/2015,06/01/2015,01/01/2015,3,1
CUST-OH-6457-2906,AGT-5191,CUST-OH-6457-2906,AGT-5191,MANAGED_BY,0.338,0.3027,06/01/2015,08/01/2015,06/01/2015,4,1
CUST-IL-5735-4411,AGT-7506,CUST-IL-5735-4411,AGT-7506,MANAGED_BY,0.7621,0.668,06/01/2015,06/01/2015,06/01/2015,3,1
CUST-IN-4379-5269,AGT-5126,CUST-IN-4379-5269,AGT-5126,MANAGED_BY,0.6339,0.5402,06/01/2015,04/01/2015,06/01/2015,1,1
CUST-OH-6498-3405,AGT-2234,CUST-OH-6498-3405,AGT-2234,MANAGED_BY,0.8298,0.6861,03/01/2015,06/01/2015,03/01/2015,1,1
CUST-OH-5442-2136,AGT-9175,CUST-OH-5442-2136,AGT-9175,MANAGED_BY,0.6675,0.5737,06/01/2015,07/01/2015,06/01/2015,1,1
CUST-IN-3902-6158,AGT-8782,CUST-IN-3902-6158,AGT-8782,MANAGED_BY,0.7667,0.7663,02/01/2015,05/01/2015,02/01/2015,1,1
CUST-IL-4885-3685,AGT-1537,CUST-IL-4885-3685,AGT-1537,MANAGED_BY,0.4783,0.4555,08/01/2015,05/01/2015,08/01/2015,2,1
CUST-OH-1338-2664,AGT-1080,CUST-OH-1338-2664,AGT-1080,MANAGED_BY,0.7741,0.6631,08/01/2015,02/01/2015,08/01/2015,4,1
CUST-OH-9319-5231,AGT-2683,CUST-OH-9319-5231,AGT-2683,MANAGED_BY,0.6479,0.5332,05/01/2015,02/01/2015,05/01/2015,4,1
CUST-OH-7694-9629,AGT-9693,CUST-OH-7694-9629,AGT-9693,MANAGED_BY,0.3254,0.2729,09/01/2015,04/01/2015,09/01/2015,5,1
CUST-OH-8440-5046,AGT-4445,CUST-OH-8440-5046,AGT-4445,MANAGED_BY,0.8245,0.7045,06/01/2015,06/01/2015,06/01/2015,3,1
CUST-OH-8441-2747,AGT-9844,CUST-OH-8441-2747,AGT-9844,MANAGED_BY,0.7299,0.7121,07/01/2015,05/01/2015,07/01/2015,4,1
CUST-OH-7321-7862,AGT-2688,CUST-OH-7321-7862,AGT-2688,MANAGED_BY,0.593,0.5669,06/01/2015,08/01/2015,06/01/2015,3,1
CUST-OH-2218-4919,AGT-4186,CUST-OH-2218-4919,AGT-4186,MANAGED_BY,0.8754,0.7934,03/01/2015,03/01/2015,03/01/2015,2,1
CUST-IL-7769-8874,AGT-2624,CUST-IL-7769-8874,AGT-2624,MANAGED_BY,0.7954,0.7607,07/01/2015,09/01/2015,07/01/2015,5,1
CUST-IN-2910-7074,AGT-3055,CUST-IN-2910-7074,AGT-3055,MANAGED_BY,0.8045,0.7109,05/01/2015,07/01/2015,05/01/2015,4,1
CUST-IN-8457-8779,AGT-4431,CUST-IN-8457-8779,AGT-4431,MANAGED_BY,0.8445,0.7357,03/01/2015,04/01/2015,03/01/2015,2,1
CUST-OH-8897-2448,AGT-3524,CUST-OH-8897-2448,AGT-3524,MANAGED_BY,0.302,0.2907,05/01/2015,07/01/2015,05/01/2015,5,1
CUST-IN-9293-7163,AGT-1411,CUST-IN-9293-7163,AGT-1411,MANAGED_BY,0.6742,0.6434,04/01/2015,03/01/2015,04/01/2015,3,1
CUST-IN-5154-1035,AGT-9399,CUST-IN-5154-1035,AGT-9399,MANAGED_BY,0.7406,0.7353,08/01/2015,05/01/2015,08/01/2015,4,1
CUST-IN-5562-2620,AGT-9545,CUST-IN-5562-2620,AGT-9545,MANAGED_BY,0.3755,0.314,05/01/2015,01/01/2015,05/01/2015,1,1
CUST-IL-9089-9501,AGT-5534,CUST-IL-9089-9501,AGT-5534,MANAGED_BY,0.6778,0.5724,03/01/2015,03/01/2015,03/01/2015,5,1
CUST-OH-5258-8410,AGT-8124,CUST-OH-5258-8410,AGT-8124,MANAGED_BY,0.3006,0.2806,09/01/2015,04/01/2015,09/01/2015,3,1
CUST-IN-4905-2706,AGT-7203,CUST-IN-4905-2706,AGT-7203,MANAGED_BY,0.7043,0.6309,03/01/2015,09/01/2015,03/01/2015,3,1
CUST-IL-7748-7035,AGT-7117,CUST-IL-7748-7035,AGT-7117,MANAGED_BY,0.306,0.2686,03/01/2015,05/01/2015,03/01/2015,5,1
CUST-IN-9745-7492,AGT-8426,CUST-IN-9745-7492,AGT-8426,MANAGED_BY,0.4511,0.4019,01/01/2015,03/01/2015,01/01/2015,1,1
CUST-OH-6698-5768,AGT-4890,CUST-OH-6698-5768,AGT-4890,MANAGED_BY,0.8307,0.7911,03/01/2015,01/01/2015,03/01/2015,4,1
CUST-IN-1829-5805,AGT-2837,CUST-IN-1829-5805,AGT-2837,MANAGED_BY,0.5222,0.4534,03/01/2015,04/01/2015,03/01/2015,2,1
CUST-IL-8363-4044,AGT-5229,CUST-IL-8363-4044,AGT-5229,MANAGED_BY,0.3616,0.3489,01/01/2015,02/01/2015,01/01/2015,1,1
CUST-IN-5912-8228,AGT-2201,CUST-IN-5912-8228,AGT-2201,MANAGED_BY,0.7844,0.6297,05/01/2015,08/01/2015,05/01/2015,2,1
CUST-IN-5501-6348,AGT-6322,CUST-IN-5501-6348,AGT-6322,MANAGED_BY,0.3093,0.2956,02/01/2015,06/01/2015,02/01/2015,1,1
CUST-IL-6631-9486,AGT-5610,CUST-IL-6631-9486,AGT-5610,MANAGED_BY,0.5474,0.5019,01/01/2015,02/01/2015,01/01/2015,2,1
CUST-OH-1093-6365,AGT-8094,CUST-OH-1093-6365,AGT-8094,MANAGED_BY,0.8033,0.7983,07/01/2015,05/01/2015,07/01/2015,5,1
CUST-IN-2152-2691,AGT-5253,CUST-IN-2152-2691,AGT-5253,MANAGED_BY,0.5082,0.4834,05/01/2015,06/01/2015,05/01/2015,1,1
CUST-OH-6745-3572,AGT-9437,CUST-OH-6745-3572,AGT-9437,MANAGED_BY,0.4939,0.491,07/01/2015,01/01/2015,07/01/2015,5,1
CUST-IN-6814-2120,AGT-5983,CUST-IN-6814-2120,AGT-5983,MANAGED_BY,0.6572,0.5582,01/01/2015,01/01/2015,01/01/2015,2,1
