:START_ID,:END_ID,:TYPE,role,injury_flag,claim_amount,fraud_reported,filing_channel,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IL-7873-6009,CLM-787351,FILED_CLAIM,Policy Holder,Yes,56160.0,N,Mobile App,0.5616,0.4803,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2723-4374,CLM-272330,FILED_CLAIM,Primary Claimant,No,44400.0,N,Web,0.444,0.4254,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7280-5035,CLM-728025,FILED_CLAIM,Primary Claimant,Yes,92730.0,Y,Mobile App,0.9273,0.8188,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8046-6239,CLM-804608,FILED_CLAIM,Primary Claimant,No,30700.0,N,Mobile App,0.307,0.303,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7188-9949,CLM-718829,FILED_CLAIM,Primary Claimant,Yes,56600.0,N,Agent,0.566,0.5103,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4824-1428,CLM-482404,FILED_CLAIM,Primary Claimant,No,3960.0,N,Agent,0.0396,0.0382,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3311-3981,CLM-331170,FILED_CLAIM,Named Driver,No,34800.0,N,Web,0.348,0.2981,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7530-4506,CLM-753056,FILED_CLAIM,Primary Claimant,Yes,79500.0,N,Mobile App,0.795,0.6835,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9103-4589,CLM-910365,FILED_CLAIM,Primary Claimant,Yes,56000.0,N,Call Center,0.56,0.5137,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3792-5609,CLM-379268,FILED_CLAIM,Policy Holder,Yes,73260.0,Y,Agent,0.7326,0.7324,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3628-8139,CLM-362843,FILED_CLAIM,Primary Claimant,Yes,4950.0,N,Web,0.0495,0.0444,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1354-4419,CLM-135400,FILED_CLAIM,Named Driver,No,48000.0,N,Agent,0.48,0.3983,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7985-5165,CLM-798579,FILED_CLAIM,Primary Claimant,No,52200.0,N,Walk-In,0.522,0.4738,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2508-7304,CLM-250833,FILED_CLAIM,Policy Holder,Yes,73800.0,N,Mobile App,0.738,0.6413,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8241-6075,CLM-824116,FILED_CLAIM,Primary Claimant,Yes,78200.0,N,Walk-In,0.782,0.7119,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3226-2839,CLM-322613,FILED_CLAIM,Named Driver,Yes,55200.0,Y,Web,0.552,0.5016,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8713-8637,CLM-871305,FILED_CLAIM,Named Driver,No,57060.0,N,Call Center,0.5706,0.5084,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4880-7593,CLM-488037,FILED_CLAIM,Passenger,No,4680.0,N,Walk-In,0.0468,0.0405,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4858-7099,CLM-485813,FILED_CLAIM,Primary Claimant,Yes,53100.0,Y,Web,0.531,0.4448,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8864-9511,CLM-886473,FILED_CLAIM,Primary Claimant,Yes,3520.0,N,Mobile App,0.0352,0.0331,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9071-2416,CLM-907113,FILED_CLAIM,Named Driver,No,72900.0,N,Walk-In,0.729,0.6666,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8333-8704,CLM-833321,FILED_CLAIM,Named Driver,No,70700.0,N,Mobile App,0.707,0.5986,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5215-9485,CLM-521592,FILED_CLAIM,Primary Claimant,No,60170.0,N,Walk-In,0.6017,0.5747,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2548-1573,CLM-254837,FILED_CLAIM,Primary Claimant,Yes,74800.0,Y,Web,0.748,0.6049,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6344-6612,CLM-634499,FILED_CLAIM,Primary Claimant,Yes,4100.0,N,Call Center,0.041,0.0389,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5747-3170,CLM-574707,FILED_CLAIM,Named Driver,No,61490.0,N,Mobile App,0.6149,0.5786,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4768-6548,CLM-476839,FILED_CLAIM,Primary Claimant,No,7200.0,N,Walk-In,0.072,0.0693,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1496-3167,CLM-149601,FILED_CLAIM,Primary Claimant,No,45100.0,N,Call Center,0.451,0.3956,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6306-7376,CLM-630683,FILED_CLAIM,Primary Claimant,Yes,66660.0,N,Call Center,0.6666,0.6218,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5006-3838,CLM-500639,FILED_CLAIM,Passenger,Yes,76400.0,Y,Call Center,0.764,0.7366,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3521-3721,CLM-352120,FILED_CLAIM,Primary Claimant,Yes,58300.0,N,Call Center,0.583,0.5808,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5692-7864,CLM-569245,FILED_CLAIM,Primary Claimant,Yes,57310.0,N,Web,0.5731,0.5153,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9070-1175,CLM-907012,FILED_CLAIM,Primary Claimant,No,53100.0,N,Web,0.531,0.4287,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7000-2574,CLM-700074,FILED_CLAIM,Primary Claimant,Yes,74700.0,N,Mobile App,0.747,0.6726,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8668-7839,CLM-866805,FILED_CLAIM,Named Driver,Yes,60500.0,N,Call Center,0.605,0.5554,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9518-5011,CLM-951863,FILED_CLAIM,Primary Claimant,Yes,84920.0,Y,Walk-In,0.8492,0.8271,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2115-7608,CLM-211578,FILED_CLAIM,Passenger,Yes,61050.0,N,Walk-In,0.6105,0.5951,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3573-2346,CLM-357394,FILED_CLAIM,Primary Claimant,Yes,69080.0,Y,Agent,0.6908,0.6135,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8637-4671,CLM-863749,FILED_CLAIM,Named Driver,Yes,4560.0,N,Walk-In,0.0456,0.0413,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5969-7218,CLM-596914,FILED_CLAIM,Named Driver,No,67800.0,N,Web,0.678,0.6044,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6846-9227,CLM-684653,FILED_CLAIM,Primary Claimant,Yes,5600.0,N,Walk-In,0.056,0.0529,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5282-5132,CLM-528259,FILED_CLAIM,Named Driver,No,9000.0,N,Walk-In,0.09,0.0794,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7976-2779,CLM-797636,FILED_CLAIM,Primary Claimant,No,85320.0,N,Mobile App,0.8532,0.7943,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3261-4858,CLM-326180,FILED_CLAIM,Named Driver,No,5940.0,Y,Walk-In,0.0594,0.0494,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6200-9752,CLM-620075,FILED_CLAIM,Policy Holder,Yes,51370.0,Y,Mobile App,0.5137,0.4592,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9651-4668,CLM-965187,FILED_CLAIM,Primary Claimant,Yes,51600.0,N,Mobile App,0.516,0.5128,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5161-1417,CLM-516182,FILED_CLAIM,Policy Holder,No,5400.0,N,Agent,0.054,0.0469,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7288-4730,CLM-728839,FILED_CLAIM,Primary Claimant,Yes,48870.0,N,Walk-In,0.4887,0.4587,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7715-3938,CLM-771509,FILED_CLAIM,Primary Claimant,Yes,5590.0,N,Walk-In,0.0559,0.052,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2642-8272,CLM-264221,FILED_CLAIM,Primary Claimant,No,54960.0,Y,Agent,0.5496,0.5333,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6027-2914,CLM-602704,FILED_CLAIM,Primary Claimant,Yes,39800.0,N,Walk-In,0.398,0.3862,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6724-1165,CLM-672416,FILED_CLAIM,Primary Claimant,No,56160.0,Y,Walk-In,0.5616,0.5458,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5455-2604,CLM-545506,FILED_CLAIM,Named Driver,No,52700.0,N,Mobile App,0.527,0.4617,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7775-5876,CLM-777533,FILED_CLAIM,Named Driver,Yes,68580.0,N,Mobile App,0.6858,0.5921,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9533-3622,CLM-953334,FILED_CLAIM,Policy Holder,Yes,90860.0,Y,Call Center,0.9086,0.8575,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3697-7156,CLM-369781,FILED_CLAIM,Primary Claimant,No,5700.0,N,Web,0.057,0.0543,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9909-7065,CLM-990998,FILED_CLAIM,Primary Claimant,Yes,94930.0,N,Call Center,0.9493,0.9251,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9826-5079,CLM-982678,FILED_CLAIM,Policy Holder,Yes,46800.0,Y,Mobile App,0.468,0.3778,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6460-8708,CLM-646069,FILED_CLAIM,Primary Claimant,Yes,56320.0,N,Mobile App,0.5632,0.4583,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3316-1764,CLM-331683,FILED_CLAIM,Primary Claimant,Yes,83490.0,N,Web,0.8349,0.7733,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3640-3287,CLM-364055,FILED_CLAIM,Primary Claimant,Yes,57900.0,N,Web,0.579,0.5698,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5218-7835,CLM-521854,FILED_CLAIM,Named Driver,Yes,49410.0,N,Web,0.4941,0.4938,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7372-1693,CLM-737252,FILED_CLAIM,Primary Claimant,No,66200.0,N,Walk-In,0.662,0.6285,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3444-5720,CLM-344480,FILED_CLAIM,Primary Claimant,No,64080.0,N,Mobile App,0.6408,0.5683,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8985-5843,CLM-898519,FILED_CLAIM,Primary Claimant,Yes,42500.0,N,Call Center,0.425,0.3484,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9578-5380,CLM-957816,FILED_CLAIM,Policy Holder,Yes,48950.0,N,Walk-In,0.4895,0.4536,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1759-5733,CLM-175960,FILED_CLAIM,Primary Claimant,Yes,58850.0,N,Walk-In,0.5885,0.5735,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4896-5134,CLM-489618,FILED_CLAIM,Policy Holder,No,82400.0,N,Web,0.824,0.7323,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7170-9108,CLM-717044,FILED_CLAIM,Named Driver,Yes,54240.0,N,Mobile App,0.5424,0.5092,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1014-3348,CLM-101421,FILED_CLAIM,Primary Claimant,No,74200.0,N,Call Center,0.742,0.7277,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7939-8522,CLM-793948,FILED_CLAIM,Primary Claimant,Yes,47430.0,N,Walk-In,0.4743,0.3838,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7374-6988,CLM-737483,FILED_CLAIM,Primary Claimant,Yes,68200.0,Y,Agent,0.682,0.6542,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6951-9695,CLM-695117,FILED_CLAIM,Passenger,Yes,63900.0,N,Agent,0.639,0.5487,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1674-6021,CLM-167466,FILED_CLAIM,Primary Claimant,No,59300.0,N,Walk-In,0.593,0.5189,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6647-9269,CLM-664732,FILED_CLAIM,Policy Holder,Yes,66900.0,Y,Mobile App,0.669,0.5547,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1430-7431,CLM-143038,FILED_CLAIM,Primary Claimant,Yes,40810.0,Y,Web,0.4081,0.3698,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9799-4608,CLM-979963,FILED_CLAIM,Primary Claimant,Yes,75400.0,N,Call Center,0.754,0.6885,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4678-7169,CLM-467841,FILED_CLAIM,Primary Claimant,Yes,4200.0,N,Web,0.042,0.0403,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2190-9253,CLM-219028,FILED_CLAIM,Primary Claimant,No,52650.0,Y,Walk-In,0.5265,0.4391,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1301-9795,CLM-130156,FILED_CLAIM,Policy Holder,No,42240.0,N,Call Center,0.4224,0.3446,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7629-8083,CLM-762951,FILED_CLAIM,Named Driver,Yes,59490.0,N,Mobile App,0.5949,0.5795,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3768-8966,CLM-376879,FILED_CLAIM,Primary Claimant,No,44200.0,Y,Call Center,0.442,0.4084,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5990-9304,CLM-599031,FILED_CLAIM,Named Driver,Yes,7700.0,N,Call Center,0.077,0.0653,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6762-1160,CLM-676255,FILED_CLAIM,Primary Claimant,Yes,61440.0,N,Mobile App,0.6144,0.6037,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9854-7878,CLM-985446,FILED_CLAIM,Policy Holder,Yes,54400.0,Y,Mobile App,0.544,0.4508,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8841-7734,CLM-884180,FILED_CLAIM,Primary Claimant,Yes,58560.0,N,Web,0.5856,0.5225,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5714-7382,CLM-571462,FILED_CLAIM,Named Driver,Yes,67300.0,Y,Call Center,0.673,0.5726,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8158-8927,CLM-815883,FILED_CLAIM,Primary Claimant,Yes,36740.0,Y,Mobile App,0.3674,0.3127,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2582-3976,CLM-258265,FILED_CLAIM,Primary Claimant,No,85690.0,N,Agent,0.8569,0.6871,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5697-3852,CLM-569714,FILED_CLAIM,Policy Holder,No,34160.0,Y,Walk-In,0.3416,0.3283,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1800-9426,CLM-180008,FILED_CLAIM,Primary Claimant,Yes,61320.0,N,Call Center,0.6132,0.6011,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6333-7189,CLM-633375,FILED_CLAIM,Named Driver,No,79680.0,N,Web,0.7968,0.7454,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5565-6848,CLM-556538,FILED_CLAIM,Named Driver,Yes,61740.0,N,Walk-In,0.6174,0.5134,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6695-3229,CLM-669501,FILED_CLAIM,Primary Claimant,No,6400.0,N,Web,0.064,0.0569,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9637-2964,CLM-963761,FILED_CLAIM,Primary Claimant,Yes,60600.0,N,Mobile App,0.606,0.5267,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7530-8401,CLM-753005,FILED_CLAIM,Primary Claimant,Yes,56320.0,N,Mobile App,0.5632,0.5167,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4547-1541,CLM-454758,FILED_CLAIM,Primary Claimant,Yes,52250.0,N,Agent,0.5225,0.4848,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6985-5828,CLM-698589,FILED_CLAIM,Primary Claimant,No,53900.0,N,Web,0.539,0.4769,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3301-7245,CLM-330119,FILED_CLAIM,Named Driver,Yes,2640.0,N,Mobile App,0.0264,0.0224,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1644-4530,CLM-164464,FILED_CLAIM,Primary Claimant,No,8970.0,N,Call Center,0.0897,0.0869,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9273-9899,CLM-927354,FILED_CLAIM,Primary Claimant,Yes,6000.0,N,Agent,0.06,0.0504,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2315-7490,CLM-231508,FILED_CLAIM,Primary Claimant,No,55200.0,Y,Web,0.552,0.4841,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2729-4437,CLM-272910,FILED_CLAIM,Named Driver,No,7260.0,N,Walk-In,0.0726,0.0651,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3057-1553,CLM-305758,FILED_CLAIM,Primary Claimant,Yes,64680.0,N,Mobile App,0.6468,0.5481,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9505-6327,CLM-950542,FILED_CLAIM,Policy Holder,No,59200.0,N,Web,0.592,0.5413,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2915-7797,CLM-291544,FILED_CLAIM,Named Driver,Yes,4700.0,N,Walk-In,0.047,0.043,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3886-2587,CLM-388616,FILED_CLAIM,Primary Claimant,No,69400.0,N,Mobile App,0.694,0.693,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5779-6847,CLM-577992,FILED_CLAIM,Named Driver,No,40500.0,N,Web,0.405,0.3479,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3428-9871,CLM-342830,FILED_CLAIM,Primary Claimant,Yes,60000.0,N,Walk-In,0.6,0.5974,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4911-1759,CLM-491170,FILED_CLAIM,Named Driver,Yes,67320.0,N,Mobile App,0.6732,0.6272,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1755-1859,CLM-175553,FILED_CLAIM,Policy Holder,Yes,75690.0,N,Walk-In,0.7569,0.6471,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4393-7575,CLM-439341,FILED_CLAIM,Primary Claimant,Yes,64300.0,Y,Web,0.643,0.5872,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2211-9269,CLM-221186,FILED_CLAIM,Primary Claimant,Yes,64400.0,N,Mobile App,0.644,0.6035,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8680-6904,CLM-868031,FILED_CLAIM,Primary Claimant,Yes,97080.0,N,Mobile App,0.9708,0.9212,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8441-5109,CLM-844117,FILED_CLAIM,Policy Holder,Yes,5500.0,N,Agent,0.055,0.0445,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7445-3522,CLM-744557,FILED_CLAIM,Policy Holder,No,30700.0,N,Agent,0.307,0.2828,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1595-1742,CLM-159536,FILED_CLAIM,Primary Claimant,Yes,33480.0,N,Walk-In,0.3348,0.3011,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7271-1382,CLM-727109,FILED_CLAIM,Policy Holder,No,65430.0,N,Agent,0.6543,0.6418,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1556-2396,CLM-155604,FILED_CLAIM,Named Driver,Yes,42680.0,Y,Walk-In,0.4268,0.3659,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6084-9144,CLM-608443,FILED_CLAIM,Policy Holder,Yes,87780.0,N,Walk-In,0.8778,0.8425,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1178-2389,CLM-117862,FILED_CLAIM,Primary Claimant,No,72800.0,N,Walk-In,0.728,0.6708,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9915-3900,CLM-991553,FILED_CLAIM,Passenger,Yes,71190.0,Y,Agent,0.7119,0.6197,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7274-1604,CLM-727443,FILED_CLAIM,Primary Claimant,Yes,3600.0,N,Agent,0.036,0.0334,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3785-4738,CLM-378587,FILED_CLAIM,Named Driver,Yes,62640.0,N,Web,0.6264,0.5789,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4209-6347,CLM-420948,FILED_CLAIM,Primary Claimant,Yes,69630.0,N,Mobile App,0.6963,0.6514,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4571-5592,CLM-457188,FILED_CLAIM,Policy Holder,Yes,76010.0,Y,Web,0.7601,0.7177,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1182-9784,CLM-118236,FILED_CLAIM,Named Driver,Yes,44220.0,N,Call Center,0.4422,0.4121,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9875-6231,CLM-987524,FILED_CLAIM,Primary Claimant,No,57200.0,N,Web,0.572,0.5535,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4905-9750,CLM-490596,FILED_CLAIM,Named Driver,No,3080.0,N,Agent,0.0308,0.0285,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5242-1575,CLM-524215,FILED_CLAIM,Primary Claimant,Yes,75790.0,N,Web,0.7579,0.7433,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9134-1874,CLM-913464,FILED_CLAIM,Named Driver,No,32670.0,N,Walk-In,0.3267,0.3036,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3984-7057,CLM-398484,FILED_CLAIM,Named Driver,Yes,3870.0,N,Walk-In,0.0387,0.0334,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7525-6155,CLM-752504,FILED_CLAIM,Named Driver,No,91520.0,Y,Web,0.9152,0.8128,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4492-8630,CLM-449263,FILED_CLAIM,Primary Claimant,Yes,74690.0,Y,Walk-In,0.7469,0.6841,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8440-8336,CLM-844007,FILED_CLAIM,Named Driver,Yes,4620.0,N,Walk-In,0.0462,0.0437,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6865-7790,CLM-686522,FILED_CLAIM,Named Driver,No,55000.0,Y,Agent,0.55,0.4499,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6701-9907,CLM-670142,FILED_CLAIM,Primary Claimant,No,59400.0,Y,Call Center,0.594,0.5103,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6076-2304,CLM-607687,FILED_CLAIM,Primary Claimant,Yes,55260.0,N,Mobile App,0.5526,0.5247,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9677-4210,CLM-967713,FILED_CLAIM,Named Driver,Yes,51400.0,N,Call Center,0.514,0.4293,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2919-1759,CLM-291902,FILED_CLAIM,Primary Claimant,Yes,48780.0,N,Call Center,0.4878,0.4031,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1498-1934,CLM-149839,FILED_CLAIM,Primary Claimant,Yes,52380.0,N,Agent,0.5238,0.4755,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8402-3708,CLM-840225,FILED_CLAIM,Primary Claimant,Yes,74360.0,Y,Walk-In,0.7436,0.7394,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6432-7910,CLM-643226,FILED_CLAIM,Primary Claimant,Yes,53400.0,N,Mobile App,0.534,0.4839,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5358-6386,CLM-535879,FILED_CLAIM,Primary Claimant,Yes,71800.0,N,Walk-In,0.718,0.7056,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7466-2276,CLM-746630,FILED_CLAIM,Primary Claimant,No,68240.0,Y,Call Center,0.6824,0.6593,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5983-1958,CLM-598308,FILED_CLAIM,Primary Claimant,Yes,61050.0,Y,Agent,0.6105,0.5198,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7203-6259,CLM-720356,FILED_CLAIM,Primary Claimant,Yes,5590.0,N,Mobile App,0.0559,0.0539,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7247-1214,CLM-724752,FILED_CLAIM,Passenger,No,46860.0,N,Walk-In,0.4686,0.42,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1484-5001,CLM-148498,FILED_CLAIM,Primary Claimant,Yes,4290.0,N,Web,0.0429,0.0412,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1101-5385,CLM-110122,FILED_CLAIM,Primary Claimant,No,78500.0,N,Walk-In,0.785,0.7452,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2813-8371,CLM-281388,FILED_CLAIM,Passenger,Yes,70830.0,N,Web,0.7083,0.6146,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7286-7934,CLM-728600,FILED_CLAIM,Primary Claimant,No,68040.0,N,Agent,0.6804,0.56,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2315-5319,CLM-231548,FILED_CLAIM,Policy Holder,Yes,63600.0,Y,Call Center,0.636,0.6313,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5311-1436,CLM-531160,FILED_CLAIM,Policy Holder,No,43560.0,N,Mobile App,0.4356,0.3607,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8890-6309,CLM-889003,FILED_CLAIM,Policy Holder,Yes,60840.0,N,Walk-In,0.6084,0.6043,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1932-8922,CLM-193213,FILED_CLAIM,Named Driver,Yes,68160.0,N,Call Center,0.6816,0.6625,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5572-4492,CLM-557218,FILED_CLAIM,Primary Claimant,Yes,5170.0,N,Web,0.0517,0.0488,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1255-8983,CLM-125591,FILED_CLAIM,Primary Claimant,No,57700.0,N,Call Center,0.577,0.5747,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2272-1156,CLM-227244,FILED_CLAIM,Named Driver,No,89520.0,N,Call Center,0.8952,0.8893,01/01/2015,01/01/2015,01/01/2015,1,1
