:START_ID,:END_ID,:TYPE,policy_bind_date,annual_premium,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IN-6865-7790,POL-686522,HAS_POLICY,12/27/2000,1169.62,0.3899,0.3812,12/27/2000,12/27/2000,12/27/2000,1,1
CUST-IN-6701-9907,POL-670142,HAS_POLICY,8/6/1999,1516.34,0.5054,0.4634,8/6/1999,8/6/1999,8/6/1999,1,1
CUST-OH-6076-2304,POL-607687,HAS_POLICY,3/3/2007,1270.21,0.4234,0.3919,3/3/2007,3/3/2007,3/3/2007,1,1
CUST-IL-9677-4210,POL-967713,HAS_POLICY,12/25/1997,809.11,0.2697,0.2453,12/25/1997,12/25/1997,12/25/1997,1,1
CUST-IL-2919-1759,POL-291902,HAS_POLICY,11/6/2013,1115.81,0.3719,0.308,11/6/2013,11/6/2013,11/6/2013,1,1
CUST-OH-1498-1934,POL-149839,HAS_POLICY,9/21/1990,1457.65,0.4859,0.4842,9/21/1990,9/21/1990,9/21/1990,1,1
CUST-OH-8402-3708,POL-840225,HAS_POLICY,10/5/1999,1041.36,0.3471,0.2778,10/5/1999,10/5/1999,10/5/1999,1,1
CUST-OH-6432-7910,POL-643226,HAS_POLICY,4/7/1992,1693.83,0.5646,0.5327,4/7/1992,4/7/1992,4/7/1992,1,1
CUST-IN-5358-6386,POL-535879,HAS_POLICY,3/5/2009,1685.69,0.5619,0.4777,3/5/2009,3/5/2009,3/5/2009,1,1
CUST-IN-7466-2276,POL-746630,HAS_POLICY,2/10/1997,1054.92,0.3516,0.2916,2/10/1997,2/10/1997,2/10/1997,1,1
CUST-IN-5983-1958,POL-598308,HAS_POLICY,1/28/1992,1333.97,0.4447,0.4333,1/28/1992,1/28/1992,1/28/1992,1,1
CUST-OH-7203-6259,POL-720356,HAS_POLICY,9/16/2013,1013.61,0.3379,0.3282,9/16/2013,9/16/2013,9/16/2013,1,1
CUST-IL-7247-1214,POL-724752,HAS_POLICY,5/16/2008,958.3,0.3194,0.3067,5/16/2008,5/16/2008,5/16/2008,1,1
CUST-IN-1484-5001,POL-148498,HAS_POLICY,1/4/2002,1112.04,0.3707,0.3684,1/4/2002,1/4/2002,1/4/2002,1,1
CUST-IN-1101-5385,POL-110122,HAS_POLICY,4/2/2002,1206.26,0.4021,0.3501,4/2/2002,4/2/2002,4/2/2002,1,1
CUST-IL-2813-8371,POL-281388,HAS_POLICY,7/16/1998,763.67,0.2546,0.2307,7/16/1998,7/16/1998,7/16/1998,1,1
CUST-IL-7286-7934,POL-728600,HAS_POLICY,8/15/2002,1042.56,0.3475,0.3458,8/15/2002,8/15/2002,8/15/2002,1,1
CUST-IL-2315-5319,POL-231548,HAS_POLICY,9/7/1999,1263.48,0.4212,0.3487,9/7/1999,9/7/1999,9/7/1999,1,1
CUST-IL-5311-1436,POL-531160,HAS_POLICY,1/12/2012,1006.99,0.3357,0.3035,1/12/2012,1/12/2012,1/12/2012,1,1
CUST-OH-8890-6309,POL-889003,HAS_POLICY,8/18/1996,1328.26,0.4428,0.4083,8/18/1996,8/18/1996,8/18/1996,1,1
CUST-OH-1932-8922,POL-193213,HAS_POLICY,3/11/1996,1250.08,0.4167,0.4059,3/11/1996,3/11/1996,3/11/1996,1,1
CUST-IL-5572-4492,POL-557218,HAS_POLICY,11/23/1997,982.7,0.3276,0.2928,11/23/1997,11/23/1997,11/23/1997,1,1
CUST-IN-1255-8983,POL-125591,HAS_POLICY,8/8/2013,1412.06,0.4707,0.4561,8/8/2013,8/8/2013,8/8/2013,1,1
CUST-IN-2272-1156,POL-227244,HAS_POLICY,11/30/1996,1066.7,0.3556,0.2954,11/30/1996,11/30/1996,11/30/1996,1,1
CUST-IN-7914-4642,POL-791425,HAS_POLICY,6/18/1997,1585.54,0.5285,0.4468,6/18/1997,6/18/1997,6/18/1997,1,1
CUST-IN-3544-6586,POL-354455,HAS_POLICY,4/19/2007,1416.08,0.472,0.4308,4/19/2007,4/19/2007,4/19/2007,1,1
CUST-OH-6010-5367,POL-601042,HAS_POLICY,9/19/2007,1246.03,0.4153,0.3688,9/19/2007,9/19/2007,9/19/2007,1,1
CUST-IN-4336-6988,POL-433663,HAS_POLICY,12/21/1996,1356.64,0.4522,0.4033,12/21/1996,12/21/1996,12/21/1996,1,1
CUST-IL-4719-2738,POL-471938,HAS_POLICY,2/3/2008,1387.7,0.4626,0.3965,2/3/2008,2/3/2008,2/3/2008,1,1
CUST-OH-5646-7548,POL-564654,HAS_POLICY,7/16/2003,1004.14,0.3347,0.297,7/16/2003,7/16/2003,7/16/2003,1,1
CUST-OH-6457-2906,POL-645723,HAS_POLICY,5/5/1991,1107.07,0.369,0.322,5/5/1991,5/5/1991,5/5/1991,1,1
CUST-IL-5735-4411,POL-573572,HAS_POLICY,6/16/1991,1429.96,0.4767,0.4162,6/16/1991,6/16/1991,6/16/1991,1,1
CUST-IN-4379-5269,POL-437960,HAS_POLICY,4/3/2001,1074.99,0.3583,0.3546,4/3/2001,4/3/2001,4/3/2001,1,1
CUST-OH-6498-3405,POL-649800,HAS_POLICY,3/16/2014,1007.0,0.3357,0.3126,3/16/2014,3/16/2014,3/16/2014,1,1
CUST-OH-5442-2136,POL-544225,HAS_POLICY,8/3/2010,1052.85,0.351,0.2855,8/3/2010,8/3/2010,8/3/2010,1,1
CUST-IN-3902-6158,POL-390256,HAS_POLICY,11/25/2009,1200.33,0.4001,0.392,11/25/2009,11/25/2009,11/25/2009,1,1
CUST-IL-4885-3685,POL-488597,HAS_POLICY,5/8/2001,1343.0,0.4477,0.4242,5/8/2001,5/8/2001,5/8/2001,1,1
CUST-OH-1338-2664,POL-133889,HAS_POLICY,6/14/2004,1441.6,0.4805,0.4799,6/14/2004,6/14/2004,6/14/2004,1,1
CUST-OH-9319-5231,POL-931901,HAS_POLICY,8/7/1994,1433.42,0.4778,0.4479,8/7/1994,8/7/1994,8/7/1994,1,1
CUST-OH-7694-9629,POL-769475,HAS_POLICY,8/26/2004,1368.57,0.4562,0.4308,8/26/2004,8/26/2004,8/26/2004,1,1
CUST-OH-8440-5046,POL-844062,HAS_POLICY,5/25/1990,862.19,0.2874,0.2415,5/25/1990,5/25/1990,5/25/1990,1,1
CUST-OH-8441-2747,POL-844129,HAS_POLICY,9/20/1990,871.46,0.2905,0.2615,9/20/1990,9/20/1990,9/20/1990,1,1
CUST-OH-7321-7862,POL-732169,HAS_POLICY,11/5/2000,1863.04,0.621,0.5905,11/5/2000,11/5/2000,11/5/2000,1,1
CUST-OH-2218-4919,POL-221854,HAS_POLICY,10/3/1994,1181.64,0.3939,0.3253,10/3/1994,10/3/1994,10/3/1994,1,1
CUST-IL-7769-8874,POL-776950,HAS_POLICY,4/11/2005,1060.74,0.3536,0.3258,4/11/2005,4/11/2005,4/11/2005,1,1
CUST-IN-2910-7074,POL-291006,HAS_POLICY,5/16/1990,951.56,0.3172,0.3037,5/16/1990,5/16/1990,5/16/1990,1,1
CUST-IN-8457-8779,POL-845751,HAS_POLICY,9/11/2004,1533.71,0.5112,0.4621,9/11/2004,9/11/2004,9/11/2004,1,1
CUST-OH-8897-2448,POL-889764,HAS_POLICY,11/30/1993,1200.09,0.4,0.3517,11/30/1993,11/30/1993,11/30/1993,1,1
CUST-IN-9293-7163,POL-929306,HAS_POLICY,3/6/2003,1093.83,0.3646,0.3292,3/6/2003,3/6/2003,3/6/2003,1,1
CUST-IN-5154-1035,POL-515457,HAS_POLICY,12/18/1996,988.93,0.3296,0.3255,12/18/1996,12/18/1996,12/18/1996,1,1
CUST-IN-5562-2620,POL-556270,HAS_POLICY,2/21/1995,1331.94,0.444,0.3646,2/21/1995,2/21/1995,2/21/1995,1,1
CUST-IL-9089-9501,POL-908935,HAS_POLICY,12/11/2009,1361.45,0.4538,0.4012,12/11/2009,12/11/2009,12/11/2009,1,1
CUST-OH-5258-8410,POL-525862,HAS_POLICY,10/18/2000,1188.51,0.3962,0.3363,10/18/2000,10/18/2000,10/18/2000,1,1
CUST-IN-4905-2706,POL-490514,HAS_POLICY,2/9/2007,1101.83,0.3673,0.3501,2/9/2007,2/9/2007,2/9/2007,1,1
CUST-IL-7748-7035,POL-774895,HAS_POLICY,10/28/2006,840.95,0.2803,0.2337,10/28/2006,10/28/2006,10/28/2006,1,1
CUST-IN-9745-7492,POL-974522,HAS_POLICY,1/27/2000,1503.21,0.5011,0.4902,1/27/2000,1/27/2000,1/27/2000,1,1
CUST-OH-6698-5768,POL-669809,HAS_POLICY,4/5/2002,1722.5,0.5742,0.4629,4/5/2002,4/5/2002,4/5/2002,1,1
CUST-IN-1829-5805,POL-182953,HAS_POLICY,4/30/2013,944.03,0.3147,0.2922,4/30/2013,4/30/2013,4/30/2013,1,1
CUST-IL-8363-4044,POL-836349,HAS_POLICY,5/1/2013,1453.61,0.4845,0.4576,5/1/2013,5/1/2013,5/1/2013,1,1
CUST-IN-5912-8228,POL-591269,HAS_POLICY,1/9/1999,1672.88,0.5576,0.4881,1/9/1999,1/9/1999,1/9/1999,1,1
CUST-IN-5501-6348,POL-550127,HAS_POLICY,7/4/2007,1248.05,0.416,0.3846,7/4/2007,7/4/2007,7/4/2007,1,1
CUST-IL-6631-9486,POL-663190,HAS_POLICY,2/5/1994,1564.43,0.5215,0.4464,2/5/1994,2/5/1994,2/5/1994,1,1
CUST-OH-1093-6365,POL-109392,HAS_POLICY,7/12/2006,1280.88,0.427,0.3808,7/12/2006,7/12/2006,7/12/2006,1,1
CUST-IN-2152-2691,POL-215278,HAS_POLICY,10/24/2007,722.66,0.2409,0.2331,10/24/2007,10/24/2007,10/24/2007,1,1
CUST-OH-6745-3572,POL-674570,HAS_POLICY,12/8/2001,1235.14,0.4117,0.3534,12/8/2001,12/8/2001,12/8/2001,1,1
CUST-IN-6814-2120,POL-681486,HAS_POLICY,3/24/2007,1347.04,0.449,0.4056,3/24/2007,3/24/2007,3/24/2007,1,1
CUST-OH-9418-2718,POL-941851,HAS_POLICY,7/16/1991,1310.8,0.4369,0.3581,7/16/1991,7/16/1991,7/16/1991,1,1
CUST-IL-1869-1172,POL-186934,HAS_POLICY,1/5/2014,1436.79,0.4789,0.4772,1/5/2014,1/5/2014,1/5/2014,1,1
CUST-OH-9185-1735,POL-918516,HAS_POLICY,2/17/2003,1383.49,0.4612,0.3867,2/17/2003,2/17/2003,2/17/2003,1,1
CUST-IL-5339-4749,POL-533940,HAS_POLICY,11/18/2011,1356.92,0.4523,0.3621,11/18/2011,11/18/2011,11/18/2011,1,1
CUST-OH-5560-6240,POL-556080,HAS_POLICY,11/11/1996,766.19,0.2554,0.2249,11/11/1996,11/11/1996,11/11/1996,1,1
