:START_ID,:END_ID,:TYPE,repair_cost,repair_days,estimate_submitted,supplement_filed,supplement_amount,oem_parts_used,parts_sourced_from,repair_authorized,customer_satisfaction_score,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-398683,SHOP-004,REPAIRED_AT,54540.0,30,44132.48,No,0.0,No,OEM Dealer,Yes,3,1.0,0.839,05/01/2015,01/01/2015,05/01/2015,2,3
CLM-605100,SHOP-006,REPAIRED_AT,74470.0,3,61995.0,Yes,11606.25,Yes,OEM Dealer,Yes,8,1.0,0.9504,07/01/2015,06/01/2015,07/01/2015,1,1
CLM-143109,SHOP-002,REPAIRED_AT,26370.0,8,22446.87,No,4026.38,No,Aftermarket,Yes,4,0.879,0.8308,02/01/2015,08/01/2015,02/01/2015,1,2
CLM-230223,SHOP-002,REPAIRED_AT,69500.0,24,56765.96,Yes,11570.5,Yes,LKQ,Yes,3,1.0,0.9948,08/01/2015,06/01/2015,08/01/2015,1,2
CLM-769602,SHOP-004,REPAIRED_AT,39520.0,23,39245.37,No,0.0,Yes,Aftermarket,Yes,8,1.0,0.9405,07/01/2015,07/01/2015,07/01/2015,2,3
CLM-420815,SHOP-001,REPAIRED_AT,74070.0,4,62025.68,No,13020.73,Yes,LKQ,Yes,4,1.0,0.8195,08/01/2015,04/01/2015,08/01/2015,3,1
CLM-973546,SHOP-005,REPAIRED_AT,6570.0,8,5403.34,No,0.0,Yes,LKQ,Yes,2,0.219,0.193,03/01/2015,09/01/2015,03/01/2015,2,1
CLM-608039,SHOP-002,REPAIRED_AT,57510.0,22,54917.81,Yes,0.0,No,OEM Dealer,Yes,9,1.0,0.9483,09/01/2015,04/01/2015,09/01/2015,1,3
CLM-250162,SHOP-004,REPAIRED_AT,33810.0,6,31287.87,No,0.0,No,OEM Dealer,Yes,10,1.0,0.8202,09/01/2015,07/01/2015,09/01/2015,2,2
CLM-786432,SHOP-007,REPAIRED_AT,32270.0,21,33943.93,No,0.0,Yes,OEM Dealer,Yes,1,1.0,0.9615,05/01/2015,06/01/2015,05/01/2015,2,1
CLM-445195,SHOP-005,REPAIRED_AT,64710.0,22,52069.76,Yes,0.0,No,Salvage Yard,Yes,4,1.0,0.83,03/01/2015,03/01/2015,03/01/2015,3,3
CLM-938634,SHOP-004,REPAIRED_AT,70320.0,27,82796.96,No,14537.57,Yes,Salvage Yard,Yes,7,1.0,0.9174,06/01/2015,01/01/2015,06/01/2015,3,2
CLM-482495,SHOP-002,REPAIRED_AT,48060.0,12,59095.55,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8764,06/01/2015,04/01/2015,06/01/2015,3,3
CLM-796005,SHOP-007,REPAIRED_AT,42570.0,4,39853.45,No,3143.5,No,Salvage Yard,Yes,10,1.0,0.9173,07/01/2015,08/01/2015,07/01/2015,1,2
CLM-910604,SHOP-003,REPAIRED_AT,67140.0,8,67075.09,No,0.0,No,Aftermarket,Yes,5,1.0,0.9704,02/01/2015,06/01/2015,02/01/2015,1,3
CLM-327488,SHOP-003,REPAIRED_AT,40300.0,28,43280.43,No,0.0,No,Salvage Yard,Yes,8,1.0,0.858,01/01/2015,09/01/2015,01/01/2015,1,1
CLM-715202,SHOP-006,REPAIRED_AT,46480.0,17,44840.25,No,0.0,Yes,OEM Dealer,Yes,1,1.0,0.8303,01/01/2015,04/01/2015,01/01/2015,1,3
CLM-648852,SHOP-005,REPAIRED_AT,55800.0,14,48993.92,Yes,0.0,No,Salvage Yard,Yes,3,1.0,0.8926,03/01/2015,01/01/2015,03/01/2015,1,3
CLM-516959,SHOP-002,REPAIRED_AT,47250.0,30,39300.64,No,0.0,Yes,LKQ,Yes,1,1.0,0.977,04/01/2015,05/01/2015,04/01/2015,2,2
CLM-984456,SHOP-006,REPAIRED_AT,53640.0,24,39209.13,Yes,9396.27,Yes,LKQ,Yes,7,1.0,0.8187,02/01/2015,06/01/2015,02/01/2015,3,2
CLM-801331,SHOP-006,REPAIRED_AT,57510.0,3,51889.76,No,0.0,Yes,OEM Dealer,Yes,5,1.0,0.9437,02/01/2015,02/01/2015,02/01/2015,2,3
CLM-786103,SHOP-007,REPAIRED_AT,40000.0,26,47724.86,No,0.0,Yes,LKQ,Yes,9,1.0,0.9769,08/01/2015,06/01/2015,08/01/2015,2,1
CLM-684193,SHOP-005,REPAIRED_AT,49440.0,3,57151.52,No,0.0,Yes,Salvage Yard,Yes,4,1.0,0.9615,08/01/2015,05/01/2015,08/01/2015,3,2
CLM-247505,SHOP-003,REPAIRED_AT,58700.0,28,55512.48,No,6542.54,Yes,OEM Dealer,Yes,2,1.0,0.9308,06/01/2015,09/01/2015,06/01/2015,2,1
CLM-259792,SHOP-004,REPAIRED_AT,63450.0,24,63200.73,No,0.0,Yes,OEM Dealer,Yes,9,1.0,0.9538,04/01/2015,01/01/2015,04/01/2015,1,3
CLM-185124,SHOP-001,REPAIRED_AT,40530.0,3,42052.66,No,0.0,No,Aftermarket,Yes,1,1.0,0.8322,04/01/2015,05/01/2015,04/01/2015,3,2
CLM-760700,SHOP-005,REPAIRED_AT,52600.0,20,50282.14,No,0.0,No,Aftermarket,Yes,4,1.0,0.9927,02/01/2015,01/01/2015,02/01/2015,2,2
CLM-362407,SHOP-007,REPAIRED_AT,29400.0,11,28765.89,Yes,0.0,Yes,Aftermarket,Yes,7,0.98,0.8852,03/01/2015,05/01/2015,03/01/2015,3,3
CLM-389525,SHOP-001,REPAIRED_AT,56970.0,20,61274.58,Yes,11054.75,Yes,OEM Dealer,Yes,9,1.0,0.9457,07/01/2015,08/01/2015,07/01/2015,1,3
CLM-179538,SHOP-007,REPAIRED_AT,35360.0,5,31611.62,No,0.0,Yes,LKQ,Yes,1,1.0,0.9303,07/01/2015,07/01/2015,07/01/2015,3,3
CLM-265437,SHOP-007,REPAIRED_AT,28160.0,13,25688.69,No,0.0,Yes,Salvage Yard,Yes,1,0.9387,0.9256,02/01/2015,01/01/2015,02/01/2015,3,2
CLM-266247,SHOP-002,REPAIRED_AT,90.0,7,95.39,Yes,0.0,No,OEM Dealer,Yes,8,0.003,0.0026,01/01/2015,05/01/2015,01/01/2015,1,2
CLM-921851,SHOP-001,REPAIRED_AT,50080.0,2,55813.45,Yes,0.0,No,OEM Dealer,Yes,9,1.0,0.9571,05/01/2015,05/01/2015,05/01/2015,2,1
CLM-488724,SHOP-004,REPAIRED_AT,63400.0,15,71305.67,No,3361.48,Yes,OEM Dealer,Yes,8,1.0,0.8678,02/01/2015,01/01/2015,02/01/2015,1,3
CLM-192524,SHOP-006,REPAIRED_AT,55440.0,6,38836.22,Yes,0.0,Yes,LKQ,Yes,9,1.0,0.8721,01/01/2015,01/01/2015,01/01/2015,1,3
CLM-338070,SHOP-005,REPAIRED_AT,74140.0,25,64835.31,No,3571.12,Yes,Salvage Yard,Yes,3,1.0,0.9712,02/01/2015,08/01/2015,02/01/2015,2,2
CLM-865607,SHOP-007,REPAIRED_AT,40410.0,25,36964.32,No,7563.64,No,Aftermarket,Yes,1,1.0,0.8862,08/01/2015,08/01/2015,08/01/2015,1,1
CLM-963285,SHOP-004,REPAIRED_AT,57800.0,19,56164.55,Yes,0.0,No,OEM Dealer,Yes,10,1.0,0.9781,06/01/2015,08/01/2015,06/01/2015,1,3
CLM-728491,SHOP-007,REPAIRED_AT,3060.0,12,2492.36,No,511.48,No,Salvage Yard,Yes,9,0.102,0.0974,01/01/2015,03/01/2015,01/01/2015,3,3
CLM-553436,SHOP-001,REPAIRED_AT,4600.0,14,3863.57,No,298.37,Yes,OEM Dealer,Yes,4,0.1533,0.1345,03/01/2015,08/01/2015,03/01/2015,3,3
CLM-440616,SHOP-006,REPAIRED_AT,32600.0,6,25868.44,Yes,0.0,Yes,Salvage Yard,Yes,2,1.0,0.8418,06/01/2015,09/01/2015,06/01/2015,1,2
CLM-463237,SHOP-001,REPAIRED_AT,42350.0,18,43052.76,Yes,0.0,Yes,OEM Dealer,Yes,8,1.0,0.9221,02/01/2015,02/01/2015,02/01/2015,2,1
CLM-753452,SHOP-004,REPAIRED_AT,48330.0,26,39089.29,Yes,0.0,No,LKQ,Yes,3,1.0,0.815,08/01/2015,01/01/2015,08/01/2015,3,3
CLM-920554,SHOP-001,REPAIRED_AT,25280.0,20,28758.7,Yes,0.0,No,OEM Dealer,Yes,2,0.8427,0.6998,07/01/2015,06/01/2015,07/01/2015,2,1
CLM-594783,SHOP-003,REPAIRED_AT,37260.0,28,34308.2,No,0.0,No,Salvage Yard,Yes,9,1.0,0.9256,03/01/2015,01/01/2015,03/01/2015,3,3
CLM-725330,SHOP-004,REPAIRED_AT,30960.0,10,25777.2,No,0.0,No,Salvage Yard,Yes,8,1.0,0.8995,09/01/2015,03/01/2015,09/01/2015,3,2
CLM-607259,SHOP-002,REPAIRED_AT,4770.0,18,4894.52,Yes,0.0,No,OEM Dealer,Yes,5,0.159,0.1528,04/01/2015,03/01/2015,04/01/2015,2,3
CLM-979336,SHOP-005,REPAIRED_AT,52470.0,29,50442.26,No,0.0,No,OEM Dealer,Yes,6,1.0,0.8285,04/01/2015,03/01/2015,04/01/2015,3,1
CLM-865201,SHOP-004,REPAIRED_AT,42000.0,19,44724.78,No,4264.31,Yes,Aftermarket,Yes,7,1.0,0.9741,05/01/2015,02/01/2015,05/01/2015,2,1
CLM-140977,SHOP-002,REPAIRED_AT,51930.0,8,58764.13,No,0.0,No,Aftermarket,Yes,2,1.0,0.9094,08/01/2015,07/01/2015,08/01/2015,1,3
CLM-787351,SHOP-003,REPAIRED_AT,51480.0,28,42175.44,No,0.0,Yes,Aftermarket,Yes,6,1.0,0.9938,08/01/2015,02/01/2015,08/01/2015,2,1
CLM-272330,SHOP-007,REPAIRED_AT,38850.0,11,42587.59,No,0.0,No,Aftermarket,Yes,3,1.0,0.9563,05/01/2015,01/01/2015,05/01/2015,2,3
CLM-728025,SHOP-006,REPAIRED_AT,75870.0,19,86455.0,No,9346.65,Yes,LKQ,Yes,7,1.0,0.8174,04/01/2015,08/01/2015,04/01/2015,2,2
CLM-804608,SHOP-005,REPAIRED_AT,27630.0,4,23575.36,Yes,0.0,No,Aftermarket,Yes,5,0.921,0.7541,04/01/2015,01/01/2015,04/01/2015,2,3
CLM-718829,SHOP-001,REPAIRED_AT,45280.0,8,37878.83,No,4680.14,Yes,LKQ,Yes,3,1.0,0.8627,03/01/2015,06/01/2015,03/01/2015,1,1
CLM-482404,SHOP-001,REPAIRED_AT,3300.0,22,3059.84,No,0.0,Yes,OEM Dealer,Yes,10,0.11,0.1085,07/01/2015,02/01/2015,07/01/2015,2,3
CLM-331170,SHOP-006,REPAIRED_AT,31320.0,12,30348.95,No,5659.9,Yes,LKQ,Yes,6,1.0,0.8323,09/01/2015,09/01/2015,09/01/2015,2,1
CLM-753056,SHOP-003,REPAIRED_AT,71550.0,12,83431.95,No,0.0,Yes,LKQ,Yes,9,1.0,0.856,04/01/2015,05/01/2015,04/01/2015,3,1
CLM-910365,SHOP-002,REPAIRED_AT,50400.0,21,48783.78,No,0.0,Yes,Aftermarket,Yes,10,1.0,0.8727,02/01/2015,04/01/2015,02/01/2015,2,3
CLM-379268,SHOP-007,REPAIRED_AT,56980.0,2,65009.34,No,0.0,No,OEM Dealer,Yes,7,1.0,0.8178,01/01/2015,01/01/2015,01/01/2015,3,1
CLM-362843,SHOP-007,REPAIRED_AT,4050.0,15,4064.66,Yes,339.07,No,Aftermarket,Yes,9,0.135,0.1128,02/01/2015,06/01/2015,02/01/2015,2,1
CLM-135400,SHOP-006,REPAIRED_AT,43200.0,13,36826.63,Yes,0.0,No,Salvage Yard,Yes,5,1.0,0.9544,04/01/2015,06/01/2015,04/01/2015,2,1
CLM-798579,SHOP-005,REPAIRED_AT,41760.0,21,35236.07,Yes,0.0,Yes,Salvage Yard,Yes,9,1.0,0.8516,01/01/2015,03/01/2015,01/01/2015,2,3
CLM-250833,SHOP-001,REPAIRED_AT,61500.0,24,48605.06,No,0.0,No,Aftermarket,Yes,7,1.0,0.8947,03/01/2015,06/01/2015,03/01/2015,2,2
CLM-824116,SHOP-001,REPAIRED_AT,62560.0,29,62932.86,No,0.0,Yes,LKQ,Yes,1,1.0,0.8512,01/01/2015,09/01/2015,01/01/2015,3,3
CLM-322613,SHOP-007,REPAIRED_AT,41400.0,30,34256.1,No,0.0,No,LKQ,Yes,3,1.0,0.9753,06/01/2015,01/01/2015,06/01/2015,2,1
CLM-871305,SHOP-001,REPAIRED_AT,50720.0,25,47893.62,No,0.0,Yes,Aftermarket,Yes,2,1.0,0.9301,07/01/2015,07/01/2015,07/01/2015,2,2
CLM-488037,SHOP-004,REPAIRED_AT,4160.0,8,3671.13,No,402.53,No,Salvage Yard,Yes,6,0.1387,0.1149,09/01/2015,07/01/2015,09/01/2015,1,1
CLM-485813,SHOP-006,REPAIRED_AT,47790.0,20,50480.79,No,2396.93,Yes,LKQ,Yes,4,1.0,0.8248,02/01/2015,01/01/2015,02/01/2015,2,1
CLM-886473,SHOP-004,REPAIRED_AT,2880.0,22,2598.58,No,0.0,Yes,OEM Dealer,Yes,2,0.096,0.0877,06/01/2015,02/01/2015,06/01/2015,1,2
CLM-907113,SHOP-006,REPAIRED_AT,58320.0,19,50493.23,No,0.0,No,Aftermarket,Yes,10,1.0,0.8079,03/01/2015,04/01/2015,03/01/2015,2,3
CLM-833321,SHOP-003,REPAIRED_AT,63630.0,26,47534.16,No,0.0,Yes,OEM Dealer,Yes,1,1.0,0.9718,09/01/2015,09/01/2015,09/01/2015,2,3
CLM-521592,SHOP-002,REPAIRED_AT,54700.0,21,55411.87,No,0.0,No,OEM Dealer,Yes,2,1.0,0.8802,08/01/2015,03/01/2015,08/01/2015,3,3
CLM-254837,SHOP-006,REPAIRED_AT,61200.0,19,50351.37,No,0.0,No,LKQ,Yes,10,1.0,0.9714,04/01/2015,05/01/2015,04/01/2015,1,2
CLM-634499,SHOP-004,REPAIRED_AT,3280.0,23,3116.61,No,0.0,Yes,Salvage Yard,Yes,10,0.1093,0.1075,04/01/2015,02/01/2015,04/01/2015,2,2
CLM-574707,SHOP-006,REPAIRED_AT,55900.0,28,56490.63,No,0.0,No,LKQ,Yes,1,1.0,0.8258,08/01/2015,03/01/2015,08/01/2015,2,2
CLM-476839,SHOP-003,REPAIRED_AT,6480.0,26,6316.55,No,636.06,Yes,OEM Dealer,Yes,1,0.216,0.1886,09/01/2015,08/01/2015,09/01/2015,1,3
CLM-149601,SHOP-005,REPAIRED_AT,36900.0,30,35100.08,Yes,0.0,Yes,LKQ,Yes,6,1.0,0.969,06/01/2015,01/01/2015,06/01/2015,3,2
CLM-630683,SHOP-001,REPAIRED_AT,54540.0,2,47534.38,No,8828.98,Yes,Aftermarket,Yes,3,1.0,0.9904,06/01/2015,05/01/2015,06/01/2015,1,1
CLM-500639,SHOP-007,REPAIRED_AT,61120.0,28,62629.2,No,11846.99,Yes,Salvage Yard,Yes,1,1.0,0.8747,09/01/2015,04/01/2015,09/01/2015,1,2
CLM-352120,SHOP-003,REPAIRED_AT,47700.0,17,39172.92,No,0.0,Yes,Aftermarket,Yes,5,1.0,0.9364,03/01/2015,09/01/2015,03/01/2015,3,1
CLM-569245,SHOP-001,REPAIRED_AT,52100.0,16,55709.95,Yes,10177.15,Yes,OEM Dealer,Yes,1,1.0,0.9012,02/01/2015,07/01/2015,02/01/2015,3,1
CLM-907012,SHOP-003,REPAIRED_AT,47200.0,18,45783.86,Yes,0.0,Yes,OEM Dealer,Yes,5,1.0,0.8526,08/01/2015,03/01/2015,08/01/2015,2,2
CLM-700074,SHOP-004,REPAIRED_AT,59760.0,10,64527.75,No,0.0,No,Aftermarket,Yes,1,1.0,0.9751,07/01/2015,01/01/2015,07/01/2015,2,2
CLM-866805,SHOP-006,REPAIRED_AT,48400.0,26,49641.79,No,0.0,No,Salvage Yard,Yes,5,1.0,0.9365,07/01/2015,05/01/2015,07/01/2015,2,1
CLM-951863,SHOP-003,REPAIRED_AT,77200.0,18,68663.92,No,13546.35,No,Salvage Yard,Yes,2,1.0,0.9241,02/01/2015,05/01/2015,02/01/2015,1,3
CLM-211578,SHOP-002,REPAIRED_AT,55500.0,10,47828.98,Yes,0.0,No,LKQ,Yes,6,1.0,0.9288,02/01/2015,09/01/2015,02/01/2015,2,2
CLM-357394,SHOP-001,REPAIRED_AT,56520.0,22,62481.46,No,0.0,No,LKQ,Yes,9,1.0,0.9482,03/01/2015,06/01/2015,03/01/2015,2,2
CLM-863749,SHOP-007,REPAIRED_AT,3800.0,21,3372.54,Yes,0.0,Yes,OEM Dealer,Yes,2,0.1267,0.1076,09/01/2015,02/01/2015,09/01/2015,2,2
CLM-596914,SHOP-005,REPAIRED_AT,56500.0,3,43299.39,Yes,0.0,Yes,OEM Dealer,Yes,3,1.0,0.9642,05/01/2015,06/01/2015,05/01/2015,2,1
CLM-684653,SHOP-004,REPAIRED_AT,4480.0,29,5348.85,No,0.0,Yes,OEM Dealer,Yes,1,0.1493,0.1197,02/01/2015,08/01/2015,02/01/2015,3,1
CLM-528259,SHOP-005,REPAIRED_AT,8100.0,22,6996.31,No,0.0,No,Aftermarket,Yes,10,0.27,0.2621,02/01/2015,02/01/2015,02/01/2015,3,2
CLM-797636,SHOP-002,REPAIRED_AT,63990.0,19,71280.07,No,0.0,No,OEM Dealer,Yes,4,1.0,0.8581,08/01/2015,08/01/2015,08/01/2015,3,2
CLM-326180,SHOP-004,REPAIRED_AT,5400.0,11,5827.95,No,340.12,No,OEM Dealer,Yes,1,0.18,0.1497,04/01/2015,02/01/2015,04/01/2015,1,1
CLM-620075,SHOP-001,REPAIRED_AT,42030.0,2,36066.58,No,8421.27,Yes,Aftermarket,Yes,2,1.0,0.8799,01/01/2015,02/01/2015,01/01/2015,1,1
CLM-965187,SHOP-004,REPAIRED_AT,41280.0,21,48067.45,Yes,0.0,No,Salvage Yard,Yes,10,1.0,0.8146,09/01/2015,02/01/2015,09/01/2015,3,2
CLM-516182,SHOP-006,REPAIRED_AT,4800.0,24,5048.18,Yes,0.0,Yes,Salvage Yard,Yes,3,0.16,0.1404,06/01/2015,03/01/2015,06/01/2015,3,3
CLM-728839,SHOP-007,REPAIRED_AT,43440.0,30,41334.67,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.8925,01/01/2015,02/01/2015,01/01/2015,2,3
CLM-771509,SHOP-006,REPAIRED_AT,4730.0,4,4121.83,No,0.0,No,Aftermarket,Yes,4,0.1577,0.1291,04/01/2015,03/01/2015,04/01/2015,2,1
CLM-264221,SHOP-007,REPAIRED_AT,48090.0,20,65929.35,No,0.0,Yes,Salvage Yard,Yes,8,1.0,0.8932,05/01/2015,06/01/2015,05/01/2015,1,2
CLM-602704,SHOP-007,REPAIRED_AT,31840.0,4,26752.16,Yes,0.0,No,Salvage Yard,Yes,9,1.0,0.9285,05/01/2015,01/01/2015,05/01/2015,1,2
CLM-672416,SHOP-006,REPAIRED_AT,49920.0,8,43147.44,Yes,0.0,Yes,Salvage Yard,Yes,10,1.0,0.98,07/01/2015,03/01/2015,07/01/2015,1,1
CLM-545506,SHOP-001,REPAIRED_AT,47430.0,13,44751.52,Yes,0.0,Yes,LKQ,Yes,2,1.0,0.893,06/01/2015,01/01/2015,06/01/2015,1,3
CLM-777533,SHOP-007,REPAIRED_AT,60960.0,21,55262.26,Yes,2838.57,Yes,Aftermarket,Yes,9,1.0,0.8172,02/01/2015,04/01/2015,02/01/2015,2,2
CLM-953334,SHOP-003,REPAIRED_AT,77880.0,21,67750.18,No,0.0,Yes,Salvage Yard,Yes,7,1.0,0.9464,03/01/2015,06/01/2015,03/01/2015,3,1
CLM-369781,SHOP-006,REPAIRED_AT,5130.0,17,6382.95,Yes,0.0,Yes,OEM Dealer,Yes,7,0.171,0.1682,05/01/2015,08/01/2015,05/01/2015,2,3
CLM-990998,SHOP-005,REPAIRED_AT,86300.0,11,73946.0,No,0.0,No,OEM Dealer,Yes,6,1.0,0.9845,02/01/2015,02/01/2015,02/01/2015,3,1
CLM-982678,SHOP-003,REPAIRED_AT,42120.0,6,43941.88,No,0.0,Yes,Salvage Yard,Yes,9,1.0,0.9536,09/01/2015,04/01/2015,09/01/2015,3,3
CLM-646069,SHOP-003,REPAIRED_AT,49280.0,23,53321.08,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8399,04/01/2015,05/01/2015,04/01/2015,2,1
CLM-331683,SHOP-006,REPAIRED_AT,75900.0,14,70968.27,No,15160.6,Yes,LKQ,Yes,9,1.0,0.8657,09/01/2015,04/01/2015,09/01/2015,1,3
CLM-364055,SHOP-004,REPAIRED_AT,52110.0,22,48684.94,No,0.0,Yes,OEM Dealer,Yes,2,1.0,0.8635,09/01/2015,03/01/2015,09/01/2015,3,2
CLM-521854,SHOP-001,REPAIRED_AT,43920.0,17,50301.09,Yes,0.0,No,LKQ,Yes,10,1.0,0.9993,05/01/2015,05/01/2015,05/01/2015,2,1
CLM-737252,SHOP-004,REPAIRED_AT,59580.0,26,60645.42,No,0.0,No,LKQ,Yes,6,1.0,0.8973,07/01/2015,01/01/2015,07/01/2015,3,1
CLM-344480,SHOP-004,REPAIRED_AT,53400.0,4,50115.12,No,0.0,Yes,Salvage Yard,Yes,9,1.0,0.9405,01/01/2015,07/01/2015,01/01/2015,3,1
CLM-898519,SHOP-004,REPAIRED_AT,34000.0,30,34015.4,Yes,6391.68,Yes,Aftermarket,Yes,1,1.0,0.8952,09/01/2015,05/01/2015,09/01/2015,2,3
CLM-957816,SHOP-003,REPAIRED_AT,40050.0,18,45073.71,No,0.0,No,LKQ,Yes,4,1.0,0.8557,02/01/2015,03/01/2015,02/01/2015,1,1
CLM-175960,SHOP-007,REPAIRED_AT,48150.0,20,49577.66,No,0.0,Yes,Salvage Yard,Yes,2,1.0,0.8077,08/01/2015,05/01/2015,08/01/2015,2,1
CLM-489618,SHOP-007,REPAIRED_AT,74160.0,28,87867.55,No,0.0,Yes,Aftermarket,Yes,1,1.0,0.8311,05/01/2015,03/01/2015,05/01/2015,3,2
CLM-717044,SHOP-003,REPAIRED_AT,47460.0,13,46408.09,Yes,7238.92,Yes,Salvage Yard,Yes,2,1.0,0.894,01/01/2015,06/01/2015,01/01/2015,3,2
CLM-101421,SHOP-001,REPAIRED_AT,66780.0,5,53632.23,No,0.0,No,LKQ,Yes,5,1.0,0.928,01/01/2015,07/01/2015,01/01/2015,2,2
CLM-793948,SHOP-003,REPAIRED_AT,42160.0,26,34632.3,No,0.0,No,Aftermarket,Yes,1,1.0,0.864,06/01/2015,04/01/2015,06/01/2015,1,1
CLM-737483,SHOP-007,REPAIRED_AT,54560.0,13,65610.61,No,7386.06,No,Salvage Yard,Yes,9,1.0,0.8063,07/01/2015,04/01/2015,07/01/2015,1,3
CLM-695117,SHOP-004,REPAIRED_AT,56800.0,24,54253.24,No,0.0,No,Salvage Yard,Yes,8,1.0,0.9202,05/01/2015,05/01/2015,05/01/2015,1,3
CLM-167466,SHOP-002,REPAIRED_AT,47440.0,6,39696.32,No,0.0,Yes,LKQ,Yes,8,1.0,0.8761,04/01/2015,04/01/2015,04/01/2015,3,2
CLM-664732,SHOP-003,REPAIRED_AT,60210.0,8,56010.42,No,0.0,Yes,Aftermarket,Yes,1,1.0,0.9873,06/01/2015,03/01/2015,06/01/2015,2,1
CLM-143038,SHOP-005,REPAIRED_AT,37100.0,29,28669.12,Yes,0.0,No,LKQ,Yes,3,1.0,0.8723,01/01/2015,05/01/2015,01/01/2015,2,1
CLM-979963,SHOP-007,REPAIRED_AT,60320.0,4,61816.5,No,0.0,Yes,OEM Dealer,Yes,4,1.0,0.886,03/01/2015,05/01/2015,03/01/2015,3,1
CLM-467841,SHOP-006,REPAIRED_AT,3780.0,21,3782.29,Yes,0.0,No,Salvage Yard,Yes,10,0.126,0.1127,04/01/2015,08/01/2015,04/01/2015,2,3
CLM-219028,SHOP-001,REPAIRED_AT,46800.0,2,51911.33,Yes,0.0,Yes,Salvage Yard,Yes,6,1.0,0.8108,09/01/2015,05/01/2015,09/01/2015,2,3
CLM-130156,SHOP-005,REPAIRED_AT,34560.0,15,31871.95,Yes,5297.57,No,OEM Dealer,Yes,1,1.0,0.9736,06/01/2015,02/01/2015,06/01/2015,2,2
CLM-762951,SHOP-006,REPAIRED_AT,52880.0,2,59568.54,No,0.0,Yes,Aftermarket,Yes,8,1.0,0.9905,01/01/2015,08/01/2015,01/01/2015,1,1
CLM-376879,SHOP-005,REPAIRED_AT,39780.0,28,41605.6,No,2937.61,Yes,LKQ,Yes,1,1.0,0.9367,04/01/2015,06/01/2015,04/01/2015,2,3
CLM-599031,SHOP-005,REPAIRED_AT,6930.0,7,6501.49,No,0.0,No,Salvage Yard,Yes,3,0.231,0.1973,08/01/2015,06/01/2015,08/01/2015,1,1
CLM-676255,SHOP-007,REPAIRED_AT,51200.0,30,37329.36,No,0.0,Yes,LKQ,Yes,7,1.0,0.9271,02/01/2015,06/01/2015,02/01/2015,3,2
CLM-985446,SHOP-002,REPAIRED_AT,48960.0,30,37502.97,No,6197.27,Yes,OEM Dealer,Yes,4,1.0,0.8167,01/01/2015,09/01/2015,01/01/2015,1,1
CLM-884180,SHOP-001,REPAIRED_AT,48800.0,16,39876.25,No,0.0,Yes,Salvage Yard,Yes,1,1.0,0.8139,06/01/2015,08/01/2015,06/01/2015,2,3
CLM-571462,SHOP-006,REPAIRED_AT,60570.0,26,54614.73,No,11512.66,No,Salvage Yard,Yes,10,1.0,0.881,02/01/2015,03/01/2015,02/01/2015,3,1
CLM-815883,SHOP-003,REPAIRED_AT,33400.0,28,26414.32,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8597,07/01/2015,01/01/2015,07/01/2015,2,3
CLM-258265,SHOP-001,REPAIRED_AT,70110.0,13,72336.59,No,0.0,No,Aftermarket,Yes,2,1.0,0.9424,02/01/2015,07/01/2015,02/01/2015,1,2
CLM-569714,SHOP-003,REPAIRED_AT,34160.0,26,35621.72,No,6279.88,Yes,OEM Dealer,Yes,4,1.0,0.9743,09/01/2015,03/01/2015,09/01/2015,1,3
CLM-180008,SHOP-004,REPAIRED_AT,51100.0,13,54123.88,Yes,0.0,Yes,OEM Dealer,Yes,9,1.0,0.905,08/01/2015,09/01/2015,08/01/2015,3,1
CLM-633375,SHOP-001,REPAIRED_AT,66400.0,26,65453.71,No,0.0,No,Salvage Yard,Yes,1,1.0,0.9339,03/01/2015,04/01/2015,03/01/2015,2,2
CLM-556538,SHOP-002,REPAIRED_AT,54880.0,27,66201.69,No,0.0,Yes,Salvage Yard,Yes,5,1.0,0.8519,05/01/2015,07/01/2015,05/01/2015,3,3
CLM-669501,SHOP-003,REPAIRED_AT,5760.0,19,6376.65,No,0.0,Yes,Salvage Yard,Yes,10,0.192,0.1855,01/01/2015,06/01/2015,01/01/2015,1,1
CLM-963761,SHOP-006,REPAIRED_AT,48480.0,15,38226.21,No,6370.42,Yes,LKQ,Yes,7,1.0,0.8185,02/01/2015,05/01/2015,02/01/2015,3,3
CLM-753005,SHOP-007,REPAIRED_AT,46080.0,15,50037.63,Yes,0.0,No,Aftermarket,Yes,1,1.0,0.9803,01/01/2015,04/01/2015,01/01/2015,1,1
CLM-454758,SHOP-003,REPAIRED_AT,42750.0,19,52688.7,No,2372.04,Yes,LKQ,Yes,3,1.0,0.8684,08/01/2015,06/01/2015,08/01/2015,2,2
CLM-698589,SHOP-007,REPAIRED_AT,48510.0,29,45361.71,Yes,0.0,No,Aftermarket,Yes,3,1.0,0.9506,09/01/2015,09/01/2015,09/01/2015,1,1
CLM-330119,SHOP-001,REPAIRED_AT,2420.0,18,1875.35,Yes,375.73,No,Aftermarket,Yes,10,0.0807,0.0672,04/01/2015,09/01/2015,04/01/2015,2,3
