:START_ID,:END_ID,:TYPE,engagement_date,case_type,contingency_agreement,litigation_initiated,settlement_reached,settlement_amount,representation_side,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-886473,LAW-004,REPRESENTED_BY,2/9/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/9/2015,2/9/2015,2/9/2015,6,2
CLM-907113,LAW-006,REPRESENTED_BY,1/16/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,2,4
CLM-833321,LAW-003,REPRESENTED_BY,2/1/2015,Property,Yes,No,Pending,9735.08,Claimant,0.0487,0.0435,2/1/2015,2/1/2015,2/1/2015,3,1
CLM-521592,LAW-002,REPRESENTED_BY,2/10/2015,Property,No,No,Yes,5272.98,Claimant,0.0264,0.023,2/10/2015,2/10/2015,2/10/2015,1,3
CLM-254837,LAW-006,REPRESENTED_BY,1/3/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/3/2015,1/3/2015,1/3/2015,8,5
CLM-634499,LAW-004,REPRESENTED_BY,1/1/2015,Bodily Injury,No,Yes,Yes,0.0,Claimant,0.0,0.0,1/1/2015,1/1/2015,1/1/2015,1,4
CLM-574707,LAW-006,REPRESENTED_BY,2/23/2015,Property,Yes,Yes,Pending,0.0,Claimant,0.0,0.0,2/23/2015,2/23/2015,2/23/2015,5,2
CLM-149601,LAW-005,REPRESENTED_BY,2/22/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/22/2015,2/22/2015,2/22/2015,10,4
CLM-630683,LAW-001,REPRESENTED_BY,1/3/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/3/2015,1/3/2015,1/3/2015,7,1
CLM-500639,LAW-007,REPRESENTED_BY,1/10/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/10/2015,1/10/2015,1/10/2015,2,4
CLM-352120,LAW-003,REPRESENTED_BY,1/25/2015,Bodily Injury,Yes,No,Pending,9562.23,Claimant,0.0478,0.0431,1/25/2015,1/25/2015,1/25/2015,2,5
CLM-569245,LAW-001,REPRESENTED_BY,1/10/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/10/2015,1/10/2015,1/10/2015,1,2
CLM-907012,LAW-003,REPRESENTED_BY,1/28/2015,Property,No,No,No,4888.17,Claimant,0.0244,0.0243,1/28/2015,1/28/2015,1/28/2015,9,2
CLM-700074,LAW-004,REPRESENTED_BY,2/18/2015,Bodily Injury,Yes,Yes,Pending,0.0,Claimant,0.0,0.0,2/18/2015,2/18/2015,2/18/2015,1,2
CLM-866805,LAW-006,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,1/24/2015,1/24/2015,1/24/2015,5,2
CLM-951863,LAW-003,REPRESENTED_BY,1/20/2015,Bodily Injury,No,No,Pending,8045.59,Claimant,0.0402,0.0393,1/20/2015,1/20/2015,1/20/2015,7,1
CLM-211578,LAW-002,REPRESENTED_BY,1/10/2015,Bodily Injury,No,Yes,Pending,0.0,Claimant,0.0,0.0,1/10/2015,1/10/2015,1/10/2015,7,1
CLM-357394,LAW-001,REPRESENTED_BY,1/7/2015,Bodily Injury,Yes,No,Yes,13594.56,Claimant,0.068,0.0568,1/7/2015,1/7/2015,1/7/2015,2,4
CLM-863749,LAW-007,REPRESENTED_BY,1/16/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,10,1
CLM-596914,LAW-005,REPRESENTED_BY,1/1/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/1/2015,1/1/2015,1/1/2015,7,2
CLM-684653,LAW-004,REPRESENTED_BY,1/7/2015,Bodily Injury,Yes,No,No,1494.2,Claimant,0.0075,0.0065,1/7/2015,1/7/2015,1/7/2015,4,3
CLM-797636,LAW-002,REPRESENTED_BY,2/26/2015,Property,No,Yes,No,0.0,Claimant,0.0,0.0,2/26/2015,2/26/2015,2/26/2015,10,4
CLM-620075,LAW-001,REPRESENTED_BY,2/27/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,2/27/2015,2/27/2015,2/27/2015,10,3
CLM-965187,LAW-004,REPRESENTED_BY,3/1/2015,Bodily Injury,Yes,No,No,11352.65,Claimant,0.0568,0.0535,3/1/2015,3/1/2015,3/1/2015,1,2
CLM-728839,LAW-007,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,No,Yes,5255.17,Claimant,0.0263,0.0233,1/8/2015,1/8/2015,1/8/2015,8,3
CLM-771509,LAW-006,REPRESENTED_BY,2/5/2015,Bodily Injury,No,No,No,1204.32,Claimant,0.006,0.0051,2/5/2015,2/5/2015,2/5/2015,7,4
CLM-264221,LAW-007,REPRESENTED_BY,2/20/2015,Property,Yes,No,Yes,9618.52,Claimant,0.0481,0.0415,2/20/2015,2/20/2015,2/20/2015,8,1
CLM-602704,LAW-007,REPRESENTED_BY,1/24/2015,Bodily Injury,Yes,No,Pending,7927.26,Claimant,0.0396,0.0394,1/24/2015,1/24/2015,1/24/2015,7,2
CLM-672416,LAW-006,REPRESENTED_BY,1/31/2015,Property,Yes,No,No,6589.87,Claimant,0.0329,0.0296,1/31/2015,1/31/2015,1/31/2015,10,5
CLM-545506,LAW-001,REPRESENTED_BY,1/23/2015,Property,Yes,No,No,6038.76,Claimant,0.0302,0.03,1/23/2015,1/23/2015,1/23/2015,10,4
CLM-777533,LAW-007,REPRESENTED_BY,1/11/2015,Bodily Injury,Yes,No,Yes,8586.93,Claimant,0.0429,0.0367,1/11/2015,1/11/2015,1/11/2015,2,1
CLM-953334,LAW-003,REPRESENTED_BY,2/20/2015,Bodily Injury,Yes,Yes,No,18286.78,Claimant,0.0914,0.0797,2/20/2015,2/20/2015,2/20/2015,6,3
CLM-990998,LAW-005,REPRESENTED_BY,1/19/2015,Bodily Injury,Yes,No,Yes,12162.68,Claimant,0.0608,0.0539,1/19/2015,1/19/2015,1/19/2015,1,2
CLM-982678,LAW-003,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,Yes,No,4485.0,Claimant,0.0224,0.022,1/8/2015,1/8/2015,1/8/2015,8,5
CLM-646069,LAW-003,REPRESENTED_BY,3/1/2015,Bodily Injury,Yes,Yes,Pending,8757.55,Claimant,0.0438,0.0373,3/1/2015,3/1/2015,3/1/2015,9,5
CLM-331683,LAW-006,REPRESENTED_BY,1/21/2015,Bodily Injury,Yes,Yes,Yes,7455.4,Claimant,0.0373,0.036,1/21/2015,1/21/2015,1/21/2015,6,1
CLM-364055,LAW-004,REPRESENTED_BY,2/28/2015,Bodily Injury,No,No,Pending,5758.66,Claimant,0.0288,0.0284,2/28/2015,2/28/2015,2/28/2015,10,3
CLM-521854,LAW-001,REPRESENTED_BY,1/26/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/26/2015,1/26/2015,1/26/2015,4,4
CLM-737252,LAW-004,REPRESENTED_BY,1/31/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,1/31/2015,1/31/2015,1/31/2015,2,4
CLM-344480,LAW-004,REPRESENTED_BY,2/20/2015,Property,Yes,No,Yes,10167.73,Claimant,0.0508,0.0423,2/20/2015,2/20/2015,2/20/2015,2,5
CLM-898519,LAW-004,REPRESENTED_BY,2/17/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/17/2015,2/17/2015,2/17/2015,1,4
CLM-957816,LAW-003,REPRESENTED_BY,2/2/2015,Bodily Injury,Yes,No,Yes,7876.34,Claimant,0.0394,0.0354,2/2/2015,2/2/2015,2/2/2015,10,2
CLM-175960,LAW-007,REPRESENTED_BY,2/6/2015,Bodily Injury,Yes,Yes,Yes,14198.61,Claimant,0.071,0.0703,2/6/2015,2/6/2015,2/6/2015,2,2
CLM-489618,LAW-007,REPRESENTED_BY,2/11/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/11/2015,2/11/2015,2/11/2015,10,3
CLM-717044,LAW-003,REPRESENTED_BY,1/25/2015,Bodily Injury,Yes,No,Yes,7058.45,Claimant,0.0353,0.0348,1/25/2015,1/25/2015,1/25/2015,4,1
CLM-101421,LAW-001,REPRESENTED_BY,2/23/2015,Property,No,No,Yes,9736.51,Claimant,0.0487,0.0452,2/23/2015,2/23/2015,2/23/2015,10,3
CLM-793948,LAW-003,REPRESENTED_BY,1/29/2015,Bodily Injury,Yes,Yes,Yes,6536.25,Claimant,0.0327,0.029,1/29/2015,1/29/2015,1/29/2015,3,1
CLM-737483,LAW-007,REPRESENTED_BY,1/2/2015,Bodily Injury,Yes,Yes,Yes,12083.35,Claimant,0.0604,0.0506,1/2/2015,1/2/2015,1/2/2015,9,1
CLM-695117,LAW-004,REPRESENTED_BY,2/6/2015,Bodily Injury,Yes,No,Pending,9663.23,Claimant,0.0483,0.0392,2/6/2015,2/6/2015,2/6/2015,5,1
CLM-167466,LAW-002,REPRESENTED_BY,2/14/2015,Property,No,No,Pending,0.0,Claimant,0.0,0.0,2/14/2015,2/14/2015,2/14/2015,6,3
CLM-664732,LAW-003,REPRESENTED_BY,2/4/2015,Bodily Injury,No,No,Yes,5600.66,Claimant,0.028,0.025,2/4/2015,2/4/2015,2/4/2015,7,5
CLM-143038,LAW-005,REPRESENTED_BY,2/12/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/12/2015,2/12/2015,2/12/2015,8,2
CLM-979963,LAW-007,REPRESENTED_BY,2/12/2015,Bodily Injury,No,No,No,14668.1,Claimant,0.0733,0.0655,2/12/2015,2/12/2015,2/12/2015,10,1
CLM-467841,LAW-006,REPRESENTED_BY,1/28/2015,Bodily Injury,Yes,No,Pending,541.47,Claimant,0.0027,0.0022,1/28/2015,1/28/2015,1/28/2015,8,5
CLM-219028,LAW-001,REPRESENTED_BY,1/10/2015,Property,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,1/10/2015,1/10/2015,1/10/2015,3,3
CLM-130156,LAW-005,REPRESENTED_BY,1/19/2015,Property,No,Yes,No,10670.93,Claimant,0.0534,0.048,1/19/2015,1/19/2015,1/19/2015,4,2
CLM-762951,LAW-006,REPRESENTED_BY,1/19/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/19/2015,1/19/2015,1/19/2015,3,3
CLM-376879,LAW-005,REPRESENTED_BY,1/28/2015,Property,Yes,No,Pending,4863.67,Claimant,0.0243,0.0242,1/28/2015,1/28/2015,1/28/2015,1,4
CLM-599031,LAW-005,REPRESENTED_BY,2/16/2015,Bodily Injury,Yes,No,No,861.39,Claimant,0.0043,0.0039,2/16/2015,2/16/2015,2/16/2015,1,5
CLM-676255,LAW-007,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,No,Pending,12185.37,Claimant,0.0609,0.0543,1/8/2015,1/8/2015,1/8/2015,3,1
CLM-985446,LAW-002,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,Yes,5412.22,Claimant,0.0271,0.0223,1/24/2015,1/24/2015,1/24/2015,5,3
CLM-884180,LAW-001,REPRESENTED_BY,2/18/2015,Bodily Injury,No,No,Pending,10416.09,Claimant,0.0521,0.0492,2/18/2015,2/18/2015,2/18/2015,10,1
CLM-571462,LAW-006,REPRESENTED_BY,1/21/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/21/2015,1/21/2015,1/21/2015,7,5
CLM-815883,LAW-003,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,Yes,Pending,0.0,Claimant,0.0,0.0,1/8/2015,1/8/2015,1/8/2015,9,5
CLM-258265,LAW-001,REPRESENTED_BY,2/2/2015,Property,Yes,No,Yes,20240.89,Claimant,0.1012,0.0851,2/2/2015,2/2/2015,2/2/2015,6,2
CLM-569714,LAW-003,REPRESENTED_BY,3/1/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,3/1/2015,3/1/2015,3/1/2015,5,4
CLM-180008,LAW-004,REPRESENTED_BY,2/4/2015,Bodily Injury,No,No,Pending,14212.59,Claimant,0.0711,0.0688,2/4/2015,2/4/2015,2/4/2015,10,4
CLM-633375,LAW-001,REPRESENTED_BY,2/27/2015,Property,Yes,No,Yes,12209.06,Claimant,0.061,0.0579,2/27/2015,2/27/2015,2/27/2015,9,3
CLM-556538,LAW-002,REPRESENTED_BY,2/9/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/9/2015,2/9/2015,2/9/2015,3,3
CLM-963761,LAW-006,REPRESENTED_BY,1/12/2015,Bodily Injury,Yes,No,Pending,16072.77,Claimant,0.0804,0.0734,1/12/2015,1/12/2015,1/12/2015,3,2
CLM-753005,LAW-007,REPRESENTED_BY,2/7/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/7/2015,2/7/2015,2/7/2015,8,5
CLM-454758,LAW-003,REPRESENTED_BY,1/13/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/13/2015,1/13/2015,1/13/2015,5,5
CLM-698589,LAW-007,REPRESENTED_BY,1/18/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/18/2015,1/18/2015,1/18/2015,10,5
CLM-330119,LAW-001,REPRESENTED_BY,1/15/2015,Bodily Injury,Yes,No,No,291.95,Claimant,0.0015,0.0012,1/15/2015,1/15/2015,1/15/2015,6,2
CLM-927354,LAW-001,REPRESENTED_BY,2/17/2015,Bodily Injury,No,No,Pending,1015.49,Claimant,0.0051,0.0049,2/17/2015,2/17/2015,2/17/2015,5,1
CLM-231508,LAW-003,REPRESENTED_BY,2/17/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,2/17/2015,2/17/2015,2/17/2015,6,4
CLM-305758,LAW-005,REPRESENTED_BY,1/17/2015,Bodily Injury,Yes,Yes,Yes,15787.95,Claimant,0.0789,0.0776,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-950542,LAW-005,REPRESENTED_BY,2/25/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/25/2015,2/25/2015,2/25/2015,9,5
CLM-291544,LAW-006,REPRESENTED_BY,1/6/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/6/2015,1/6/2015,1/6/2015,10,4
CLM-388616,LAW-001,REPRESENTED_BY,2/26/2015,Property,Yes,No,No,6819.39,Claimant,0.0341,0.0279,2/26/2015,2/26/2015,2/26/2015,3,3
CLM-577992,LAW-004,REPRESENTED_BY,2/11/2015,Property,No,No,No,4578.12,Claimant,0.0229,0.0198,2/11/2015,2/11/2015,2/11/2015,1,2
CLM-342830,LAW-007,REPRESENTED_BY,2/13/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/13/2015,2/13/2015,2/13/2015,4,3
CLM-491170,LAW-001,REPRESENTED_BY,1/10/2015,Bodily Injury,No,No,No,11625.04,Claimant,0.0581,0.0579,1/10/2015,1/10/2015,1/10/2015,9,2
CLM-175553,LAW-005,REPRESENTED_BY,1/24/2015,Bodily Injury,No,Yes,Pending,0.0,Claimant,0.0,0.0,1/24/2015,1/24/2015,1/24/2015,9,4
CLM-439341,LAW-004,REPRESENTED_BY,2/15/2015,Bodily Injury,Yes,Yes,Pending,7266.42,Claimant,0.0363,0.0318,2/15/2015,2/15/2015,2/15/2015,1,4
CLM-221186,LAW-003,REPRESENTED_BY,1/9/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/9/2015,1/9/2015,1/9/2015,7,2
CLM-868031,LAW-003,REPRESENTED_BY,1/31/2015,Bodily Injury,No,No,Pending,21374.48,Claimant,0.1069,0.0878,1/31/2015,1/31/2015,1/31/2015,6,5
CLM-844117,LAW-002,REPRESENTED_BY,2/4/2015,Bodily Injury,Yes,No,Pending,583.25,Claimant,0.0029,0.0025,2/4/2015,2/4/2015,2/4/2015,4,3
CLM-744557,LAW-005,REPRESENTED_BY,1/30/2015,Property,Yes,No,No,3858.48,Claimant,0.0193,0.0156,1/30/2015,1/30/2015,1/30/2015,4,2
CLM-159536,LAW-002,REPRESENTED_BY,2/27/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/27/2015,2/27/2015,2/27/2015,4,1
CLM-727109,LAW-007,REPRESENTED_BY,2/5/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,2/5/2015,2/5/2015,2/5/2015,2,5
CLM-155604,LAW-001,REPRESENTED_BY,1/30/2015,Bodily Injury,No,No,Yes,3730.13,Claimant,0.0187,0.0168,1/30/2015,1/30/2015,1/30/2015,6,3
CLM-608443,LAW-001,REPRESENTED_BY,1/3/2015,Bodily Injury,Yes,No,Pending,10020.33,Claimant,0.0501,0.0464,1/3/2015,1/3/2015,1/3/2015,4,3
CLM-117862,LAW-004,REPRESENTED_BY,3/1/2015,Property,Yes,Yes,Yes,14478.98,Claimant,0.0724,0.0618,3/1/2015,3/1/2015,3/1/2015,8,5
CLM-991553,LAW-005,REPRESENTED_BY,2/13/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/13/2015,2/13/2015,2/13/2015,8,1
CLM-727443,LAW-006,REPRESENTED_BY,2/25/2015,Bodily Injury,Yes,No,Yes,592.82,Claimant,0.003,0.0026,2/25/2015,2/25/2015,2/25/2015,10,3
CLM-378587,LAW-002,REPRESENTED_BY,1/23/2015,Bodily Injury,Yes,Yes,Yes,14357.22,Claimant,0.0718,0.0581,1/23/2015,1/23/2015,1/23/2015,6,5
CLM-420948,LAW-004,REPRESENTED_BY,2/19/2015,Bodily Injury,Yes,No,Pending,16233.7,Claimant,0.0812,0.0751,2/19/2015,2/19/2015,2/19/2015,10,4
CLM-457188,LAW-004,REPRESENTED_BY,2/8/2015,Bodily Injury,No,No,No,14262.71,Claimant,0.0713,0.0635,2/8/2015,2/8/2015,2/8/2015,10,2
CLM-118236,LAW-006,REPRESENTED_BY,2/4/2015,Bodily Injury,No,No,Pending,8502.88,Claimant,0.0425,0.0421,2/4/2015,2/4/2015,2/4/2015,6,4
CLM-987524,LAW-003,REPRESENTED_BY,2/22/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/22/2015,2/22/2015,2/22/2015,10,3
CLM-524215,LAW-002,REPRESENTED_BY,1/6/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/6/2015,1/6/2015,1/6/2015,5,4
CLM-913464,LAW-005,REPRESENTED_BY,1/19/2015,Property,Yes,No,Yes,8160.57,Claimant,0.0408,0.0391,1/19/2015,1/19/2015,1/19/2015,7,1
CLM-398484,LAW-004,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/24/2015,1/24/2015,1/24/2015,6,3
CLM-752504,LAW-006,REPRESENTED_BY,1/27/2015,Property,Yes,No,Yes,10568.3,Claimant,0.0528,0.0514,1/27/2015,1/27/2015,1/27/2015,3,2
CLM-449263,LAW-007,REPRESENTED_BY,1/13/2015,Bodily Injury,Yes,Yes,Yes,7192.85,Claimant,0.036,0.0346,1/13/2015,1/13/2015,1/13/2015,2,2
CLM-844007,LAW-002,REPRESENTED_BY,1/15/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/15/2015,1/15/2015,1/15/2015,8,2
CLM-686522,LAW-002,REPRESENTED_BY,2/4/2015,Property,Yes,No,No,10930.56,Claimant,0.0547,0.0525,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-670142,LAW-005,REPRESENTED_BY,1/4/2015,Property,Yes,No,No,15745.87,Claimant,0.0787,0.0747,1/4/2015,1/4/2015,1/4/2015,8,2
CLM-607687,LAW-005,REPRESENTED_BY,1/14/2015,Bodily Injury,Yes,No,Yes,5800.11,Claimant,0.029,0.0264,1/14/2015,1/14/2015,1/14/2015,4,4
CLM-967713,LAW-001,REPRESENTED_BY,1/27/2015,Bodily Injury,Yes,No,Yes,5134.61,Claimant,0.0257,0.0237,1/27/2015,1/27/2015,1/27/2015,1,4
CLM-291902,LAW-002,REPRESENTED_BY,2/12/2015,Bodily Injury,Yes,No,No,4386.8,Claimant,0.0219,0.0179,2/12/2015,2/12/2015,2/12/2015,4,3
CLM-149839,LAW-006,REPRESENTED_BY,2/3/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/3/2015,2/3/2015,2/3/2015,4,2
CLM-840225,LAW-003,REPRESENTED_BY,1/26/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/26/2015,1/26/2015,1/26/2015,8,1
CLM-643226,LAW-007,REPRESENTED_BY,1/9/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/9/2015,1/9/2015,1/9/2015,10,5
CLM-535879,LAW-006,REPRESENTED_BY,2/17/2015,Bodily Injury,Yes,No,No,21062.06,Claimant,0.1053,0.0926,2/17/2015,2/17/2015,2/17/2015,4,4
CLM-746630,LAW-002,REPRESENTED_BY,1/16/2015,Property,Yes,No,Yes,9879.71,Claimant,0.0494,0.0397,1/16/2015,1/16/2015,1/16/2015,4,3
CLM-598308,LAW-004,REPRESENTED_BY,1/12/2015,Bodily Injury,Yes,Yes,Yes,12312.43,Claimant,0.0616,0.0518,1/12/2015,1/12/2015,1/12/2015,8,4
CLM-720356,LAW-003,REPRESENTED_BY,1/3/2015,Bodily Injury,No,Yes,No,1240.59,Claimant,0.0062,0.0054,1/3/2015,1/3/2015,1/3/2015,6,4
CLM-724752,LAW-005,REPRESENTED_BY,1/22/2015,Property,Yes,No,No,11791.12,Claimant,0.059,0.0519,1/22/2015,1/22/2015,1/22/2015,7,3
CLM-148498,LAW-005,REPRESENTED_BY,1/13/2015,Bodily Injury,No,No,No,1108.77,Claimant,0.0055,0.0051,1/13/2015,1/13/2015,1/13/2015,4,4
CLM-110122,LAW-002,REPRESENTED_BY,1/31/2015,Property,Yes,No,No,15196.86,Claimant,0.076,0.0753,1/31/2015,1/31/2015,1/31/2015,7,4
CLM-281388,LAW-002,REPRESENTED_BY,2/4/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,2/4/2015,2/4/2015,2/4/2015,3,1
CLM-728600,LAW-005,REPRESENTED_BY,1/20/2015,Property,No,No,Pending,0.0,Claimant,0.0,0.0,1/20/2015,1/20/2015,1/20/2015,1,5
CLM-231548,LAW-005,REPRESENTED_BY,2/7/2015,Bodily Injury,No,Yes,Yes,0.0,Claimant,0.0,0.0,2/7/2015,2/7/2015,2/7/2015,6,3
CLM-531160,LAW-003,REPRESENTED_BY,2/5/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/5/2015,2/5/2015,2/5/2015,1,3
CLM-889003,LAW-003,REPRESENTED_BY,1/2/2015,Bodily Injury,Yes,No,Yes,11625.09,Claimant,0.0581,0.0572,1/2/2015,1/2/2015,1/2/2015,2,2
CLM-193213,LAW-002,REPRESENTED_BY,2/8/2015,Bodily Injury,Yes,No,Pending,12083.67,Claimant,0.0604,0.0592,2/8/2015,2/8/2015,2/8/2015,6,5
CLM-557218,LAW-003,REPRESENTED_BY,1/13/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/13/2015,1/13/2015,1/13/2015,1,4
CLM-125591,LAW-005,REPRESENTED_BY,1/16/2015,Property,Yes,Yes,Pending,6592.57,Claimant,0.033,0.0288,1/16/2015,1/16/2015,1/16/2015,9,1
CLM-227244,LAW-002,REPRESENTED_BY,1/30/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,1/30/2015,1/30/2015,1/30/2015,2,2
CLM-791425,LAW-007,REPRESENTED_BY,2/26/2015,Bodily Injury,Yes,No,Pending,453.94,Claimant,0.0023,0.002,2/26/2015,2/26/2015,2/26/2015,3,3
CLM-354455,LAW-007,REPRESENTED_BY,1/27/2015,Property,Yes,No,Pending,4179.99,Claimant,0.0209,0.0176,1/27/2015,1/27/2015,1/27/2015,5,5
CLM-601042,LAW-001,REPRESENTED_BY,1/28/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/28/2015,1/28/2015,1/28/2015,8,1
CLM-433663,LAW-006,REPRESENTED_BY,2/23/2015,Property,Yes,Yes,No,20949.44,Claimant,0.1047,0.0919,2/23/2015,2/23/2015,2/23/2015,4,3
CLM-471938,LAW-006,REPRESENTED_BY,1/18/2015,Bodily Injury,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,1/18/2015,1/18/2015,1/18/2015,10,4
CLM-564654,LAW-004,REPRESENTED_BY,2/15/2015,Bodily Injury,Yes,No,Yes,8025.63,Claimant,0.0401,0.0369,2/15/2015,2/15/2015,2/15/2015,6,2
CLM-573572,LAW-004,REPRESENTED_BY,1/12/2015,Bodily Injury,Yes,Yes,Yes,10492.18,Claimant,0.0525,0.0429,1/12/2015,1/12/2015,1/12/2015,1,5
CLM-437960,LAW-006,REPRESENTED_BY,1/2/2015,Bodily Injury,Yes,No,No,2045.66,Claimant,0.0102,0.009,1/2/2015,1/2/2015,1/2/2015,1,2
CLM-649800,LAW-003,REPRESENTED_BY,1/27/2015,Property,No,No,Pending,13197.04,Claimant,0.066,0.0577,1/27/2015,1/27/2015,1/27/2015,4,4
CLM-390256,LAW-001,REPRESENTED_BY,2/6/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/6/2015,2/6/2015,2/6/2015,4,4
CLM-488597,LAW-004,REPRESENTED_BY,1/3/2015,Property,No,Yes,Yes,0.0,Claimant,0.0,0.0,1/3/2015,1/3/2015,1/3/2015,5,3
CLM-133889,LAW-001,REPRESENTED_BY,1/12/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/12/2015,1/12/2015,1/12/2015,3,2
CLM-931901,LAW-004,REPRESENTED_BY,1/22/2015,Bodily Injury,Yes,No,No,4708.83,Claimant,0.0235,0.0212,1/22/2015,1/22/2015,1/22/2015,4,2
CLM-769475,LAW-003,REPRESENTED_BY,1/3/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/3/2015,1/3/2015,1/3/2015,5,2
CLM-844062,LAW-007,REPRESENTED_BY,2/23/2015,Bodily Injury,Yes,Yes,Yes,766.98,Claimant,0.0038,0.0036,2/23/2015,2/23/2015,2/23/2015,3,2
CLM-844129,LAW-001,REPRESENTED_BY,1/22/2015,Bodily Injury,No,Yes,No,10799.38,Claimant,0.054,0.0502,1/22/2015,1/22/2015,1/22/2015,6,1
CLM-732169,LAW-004,REPRESENTED_BY,2/13/2015,Bodily Injury,No,No,Yes,11863.35,Claimant,0.0593,0.0559,2/13/2015,2/13/2015,2/13/2015,9,3
CLM-221854,LAW-001,REPRESENTED_BY,2/8/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,2/8/2015,2/8/2015,2/8/2015,4,5
CLM-776950,LAW-001,REPRESENTED_BY,1/9/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/9/2015,1/9/2015,1/9/2015,3,1
CLM-291006,LAW-003,REPRESENTED_BY,2/8/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/8/2015,2/8/2015,2/8/2015,4,2
CLM-845751,LAW-002,REPRESENTED_BY,1/10/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/10/2015,1/10/2015,1/10/2015,1,4
CLM-889764,LAW-007,REPRESENTED_BY,1/26/2015,Bodily Injury,Yes,No,Pending,13386.37,Claimant,0.0669,0.0598,1/26/2015,1/26/2015,1/26/2015,3,4
CLM-929306,LAW-001,REPRESENTED_BY,2/21/2015,Bodily Injury,Yes,Yes,Yes,6359.34,Claimant,0.0318,0.0259,2/21/2015,2/21/2015,2/21/2015,5,2
