:START_ID,:END_ID,:TYPE,relationship_type,relationship_detail,shared_last_name,confidence_score,connection_strength,age_gap_years,fraud_signal,both_fraud_flagged,first_seen_date,last_seen_date,interaction_count,shared_claims_count,data_source
CUST-OH-5589-5313,CUST-OH-9541-2963,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.834,15.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-OH-9541-2963,CUST-OH-5589-5313,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.761,15.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-5589-5313,CUST-OH-1178-2389,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.784,10.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-OH-1178-2389,CUST-OH-5589-5313,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.728,10.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-OH-9541-2963,CUST-OH-1178-2389,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.741,5.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-OH-1178-2389,CUST-OH-9541-2963,SIBLING_OF,SIBLING_OF,Same-family Child,Stewart,0.85,0.689,5.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IN-1439-3309,CUST-IN-7367-3570,SIBLING_OF,SIBLING_OF,Same-family Child,Mitchell,0.85,0.749,2.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-7367-3570,CUST-IN-1439-3309,SIBLING_OF,SIBLING_OF,Same-family Child,Mitchell,0.85,0.805,2.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-1834-4577,CUST-IN-6202-9905,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.72,23.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IN-6202-9905,CUST-IN-1834-4577,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.79,23.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-1834-4577,CUST-IN-9533-3622,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.713,2.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-9533-3622,CUST-IN-1834-4577,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.835,2.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-6202-9905,CUST-IN-9533-3622,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.719,21.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-9533-3622,CUST-IN-6202-9905,SIBLING_OF,SIBLING_OF,Same-family Child,Robinson,0.85,0.839,21.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-4318-6927,CUST-IL-1277-4693,SIBLING_OF,SIBLING_OF,Same-family Child,Cooper,0.85,0.848,18.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-1277-4693,CUST-IL-4318-6927,SIBLING_OF,SIBLING_OF,Same-family Child,Cooper,0.85,0.75,18.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-7280-5035,CUST-IN-1484-5001,SIBLING_OF,SIBLING_OF,Same-family Child,Roberts,0.85,0.821,25.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-1484-5001,CUST-IN-7280-5035,SIBLING_OF,SIBLING_OF,Same-family Child,Roberts,0.85,0.818,25.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-OH-6990-2021,CUST-OH-1905-4959,SIBLING_OF,SIBLING_OF,Same-family Child,Ward,0.85,0.819,5.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-OH-1905-4959,CUST-OH-6990-2021,SIBLING_OF,SIBLING_OF,Same-family Child,Ward,0.85,0.766,5.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IN-1795-1311,CUST-IN-1759-5733,SIBLING_OF,SIBLING_OF,Same-family Child,Bell,0.85,0.716,9.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-1759-5733,CUST-IN-1795-1311,SIBLING_OF,SIBLING_OF,Same-family Child,Bell,0.85,0.845,9.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-6186-1878,CUST-IN-2272-1156,SIBLING_OF,SIBLING_OF,Same-family Child,Gonzalez,0.85,0.784,11.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-2272-1156,CUST-IN-6186-1878,SIBLING_OF,SIBLING_OF,Same-family Child,Gonzalez,0.85,0.71,11.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-7904-1324,CUST-OH-6620-7819,SIBLING_OF,SIBLING_OF,Same-family Child,Turner,0.85,0.689,12.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-OH-6620-7819,CUST-OH-7904-1324,SIBLING_OF,SIBLING_OF,Same-family Child,Turner,0.85,0.788,12.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-7353-5943,CUST-IL-2432-4094,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.807,7.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IL-2432-4094,CUST-IL-7353-5943,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.734,7.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IL-7353-5943,CUST-IL-1100-3180,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.763,11.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-1100-3180,CUST-IL-7353-5943,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.698,11.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IL-2432-4094,CUST-IL-1100-3180,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.693,4.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-1100-3180,CUST-IL-2432-4094,SIBLING_OF,SIBLING_OF,Same-family Child,Martin,0.85,0.681,4.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-OH-4853-1424,CUST-OH-8362-1597,SIBLING_OF,SIBLING_OF,Same-family Child,Hall,0.85,0.778,20.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-OH-8362-1597,CUST-OH-4853-1424,SIBLING_OF,SIBLING_OF,Same-family Child,Hall,0.85,0.797,20.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-OH-5193-9664,CUST-OH-6698-5086,SIBLING_OF,SIBLING_OF,Same-family Child,Edwards,0.85,0.821,20.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-OH-6698-5086,CUST-OH-5193-9664,SIBLING_OF,SIBLING_OF,Same-family Child,Edwards,0.85,0.717,20.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-7203-6259,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.789,17.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-OH-7203-6259,CUST-OH-5005-4829,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.718,17.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-1338-2664,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.82,1.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-1338-2664,CUST-OH-5005-4829,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.772,1.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-OH-7203-6259,CUST-OH-1338-2664,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.727,18.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-OH-1338-2664,CUST-OH-7203-6259,SIBLING_OF,SIBLING_OF,Same-family Child,Rodriguez,0.85,0.828,18.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-5218-7835,SIBLING_OF,SIBLING_OF,Same-family Child,Rivera,0.85,0.825,13.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-5218-7835,CUST-IN-3482-6556,SIBLING_OF,SIBLING_OF,Same-family Child,Rivera,0.85,0.806,13.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-2915-7797,SIBLING_OF,SIBLING_OF,Same-family Child,Jones,0.85,0.728,8.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-OH-2915-7797,CUST-OH-4866-3937,SIBLING_OF,SIBLING_OF,Same-family Child,Jones,0.85,0.701,8.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-4988-3583,CUST-OH-1101-5869,SIBLING_OF,SIBLING_OF,Same-family Child,Clark,0.85,0.79,13.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-1101-5869,CUST-OH-4988-3583,SIBLING_OF,SIBLING_OF,Same-family Child,Clark,0.85,0.819,13.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-8903-8060,CUST-IL-4459-8524,SIBLING_OF,SIBLING_OF,Same-family Child,Morris,0.85,0.787,23.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-4459-8524,CUST-IL-8903-8060,SIBLING_OF,SIBLING_OF,Same-family Child,Morris,0.85,0.683,23.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-2352-1183,CUST-IL-3488-5952,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.784,21.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-3488-5952,CUST-IL-2352-1183,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.745,21.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-2352-1183,CUST-IL-1592-6605,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.833,5.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IL-1592-6605,CUST-IL-2352-1183,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.682,5.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-3488-5952,CUST-IL-1592-6605,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.787,16.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-1592-6605,CUST-IL-3488-5952,SIBLING_OF,SIBLING_OF,Same-family Child,Anderson,0.85,0.746,16.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IN-2834-6343,CUST-IN-6024-4468,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.687,8.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-6024-4468,CUST-IN-2834-6343,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.753,8.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IN-2834-6343,CUST-IN-3986-5306,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.709,27.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-3986-5306,CUST-IN-2834-6343,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.826,27.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-6024-4468,CUST-IN-3986-5306,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.846,19.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-3986-5306,CUST-IN-6024-4468,SIBLING_OF,SIBLING_OF,Same-family Child,Lee,0.85,0.821,19.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-6302-7146,CUST-IL-7405-1721,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.818,4.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-7405-1721,CUST-IL-6302-7146,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.697,4.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-9811-9165,CUST-IN-6217-1455,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.711,9.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-6217-1455,CUST-IN-9811-9165,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.701,9.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-9811-9165,CUST-IN-5779-6847,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.8,11.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-5779-6847,CUST-IN-9811-9165,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.815,11.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-6217-1455,CUST-IN-5779-6847,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.682,20.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-5779-6847,CUST-IN-6217-1455,SIBLING_OF,SIBLING_OF,Same-family Child,Flores,0.85,0.809,20.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-4195-3121,CUST-OH-3262-6310,SIBLING_OF,SIBLING_OF,Same-family Child,Ramirez,0.85,0.717,27.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-OH-3262-6310,CUST-OH-4195-3121,SIBLING_OF,SIBLING_OF,Same-family Child,Ramirez,0.85,0.774,27.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-2530-2499,CUST-IL-1376-5222,SIBLING_OF,SIBLING_OF,Same-family Child,Martinez,0.85,0.847,12.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IL-1376-5222,CUST-IL-2530-2499,SIBLING_OF,SIBLING_OF,Same-family Child,Martinez,0.85,0.747,12.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-8327-5400,CUST-OH-8668-7839,SIBLING_OF,SIBLING_OF,Same-family Child,Howard,0.85,0.804,18.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-OH-8668-7839,CUST-OH-8327-5400,SIBLING_OF,SIBLING_OF,Same-family Child,Howard,0.85,0.781,18.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-OH-7743-2970,CUST-OH-9319-5231,SIBLING_OF,SIBLING_OF,Same-family Child,Peterson,0.85,0.814,2.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-9319-5231,CUST-OH-7743-2970,SIBLING_OF,SIBLING_OF,Same-family Child,Peterson,0.85,0.825,2.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-9041-7071,CUST-IN-4887-2718,SIBLING_OF,SIBLING_OF,Same-family Child,Turner,0.85,0.71,8.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-4887-2718,CUST-IN-9041-7071,SIBLING_OF,SIBLING_OF,Same-family Child,Turner,0.85,0.779,8.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-6260-5592,CUST-IN-1101-5385,SIBLING_OF,SIBLING_OF,Same-family Child,Brown,0.85,0.755,16.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IN-1101-5385,CUST-IN-6260-5592,SIBLING_OF,SIBLING_OF,Same-family Child,Brown,0.85,0.683,16.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-6670-3614,CUST-OH-2467-1331,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.781,0.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-OH-2467-1331,CUST-OH-6670-3614,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.683,0.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-OH-6670-3614,CUST-OH-5161-1417,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.748,2.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-5161-1417,CUST-OH-6670-3614,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.684,2.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-2467-1331,CUST-OH-5161-1417,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.733,2.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-OH-5161-1417,CUST-OH-2467-1331,SIBLING_OF,SIBLING_OF,Same-family Child,Gray,0.85,0.799,2.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-4312-9688,CUST-IL-6195-3873,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.723,31.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-6195-3873,CUST-IL-4312-9688,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.703,31.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-4312-9688,CUST-IL-9071-2416,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.774,32.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-9071-2416,CUST-IL-4312-9688,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.836,32.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IL-6195-3873,CUST-IL-9071-2416,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.767,1.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-9071-2416,CUST-IL-6195-3873,SIBLING_OF,SIBLING_OF,Same-family Child,Wright,0.85,0.722,1.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-5242-4923,CUST-IN-4486-6947,SIBLING_OF,SIBLING_OF,Same-family Child,Cox,0.85,0.819,14.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-4486-6947,CUST-IN-5242-4923,SIBLING_OF,SIBLING_OF,Same-family Child,Cox,0.85,0.682,14.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-OH-4426-8963,CUST-OH-4852-7572,SIBLING_OF,SIBLING_OF,Same-family Child,Brooks,0.85,0.849,10.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-OH-4852-7572,CUST-OH-4426-8963,SIBLING_OF,SIBLING_OF,Same-family Child,Brooks,0.85,0.681,10.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-6299-6486,CUST-IL-4768-6548,SIBLING_OF,SIBLING_OF,Same-family Child,Wilson,0.85,0.722,7.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IL-4768-6548,CUST-IL-6299-6486,SIBLING_OF,SIBLING_OF,Same-family Child,Wilson,0.85,0.755,7.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-1134-2522,CUST-IN-7358-3132,SIBLING_OF,SIBLING_OF,Same-family Child,Garcia,0.85,0.803,3.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-7358-3132,CUST-IN-1134-2522,SIBLING_OF,SIBLING_OF,Same-family Child,Garcia,0.85,0.816,3.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-4769-4822,CUST-IL-9769-2803,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.692,0.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IL-9769-2803,CUST-IL-4769-4822,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.696,0.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IL-4769-4822,CUST-IL-8314-3099,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.702,1.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IL-8314-3099,CUST-IL-4769-4822,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.705,1.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-9769-2803,CUST-IL-8314-3099,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.693,1.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IL-8314-3099,CUST-IL-9769-2803,SIBLING_OF,SIBLING_OF,Same-family Child,Nelson,0.85,0.85,1.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IL-3955-9876,CUST-IL-9792-3051,SIBLING_OF,SIBLING_OF,Same-family Child,Taylor,0.85,0.749,21.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-9792-3051,CUST-IL-3955-9876,SIBLING_OF,SIBLING_OF,Same-family Child,Taylor,0.85,0.777,21.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-4824-1428,CUST-IN-7466-2276,SIBLING_OF,SIBLING_OF,Same-family Child,Thomas,0.85,0.791,7.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-7466-2276,CUST-IN-4824-1428,SIBLING_OF,SIBLING_OF,Same-family Child,Thomas,0.85,0.715,7.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-3675-5471,CUST-IN-4733-6641,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.792,17.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-4733-6641,CUST-IN-3675-5471,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.735,17.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-3675-5471,CUST-IN-3902-6158,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.72,6.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-3902-6158,CUST-IN-3675-5471,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.785,6.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-4733-6641,CUST-IN-3902-6158,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.786,23.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-3902-6158,CUST-IN-4733-6641,SIBLING_OF,SIBLING_OF,Same-family Child,Perez,0.85,0.81,23.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-OH-9677-8229,CUST-OH-7885-8848,SIBLING_OF,SIBLING_OF,Same-family Child,King,0.85,0.747,7.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-OH-7885-8848,CUST-OH-9677-8229,SIBLING_OF,SIBLING_OF,Same-family Child,King,0.85,0.784,7.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IN-8637-4671,CUST-IN-2729-4437,SIBLING_OF,SIBLING_OF,Same-family Child,Morgan,0.85,0.704,1.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-2729-4437,CUST-IN-8637-4671,SIBLING_OF,SIBLING_OF,Same-family Child,Morgan,0.85,0.725,1.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-5992-6954,CUST-IN-7147-1405,SIBLING_OF,SIBLING_OF,Same-family Child,Morris,0.85,0.706,22.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-7147-1405,CUST-IN-5992-6954,SIBLING_OF,SIBLING_OF,Same-family Child,Morris,0.85,0.795,22.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-3577-7123,CUST-OH-7861-1706,SIBLING_OF,SIBLING_OF,Same-family Child,Cook,0.85,0.715,4.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-OH-7861-1706,CUST-OH-3577-7123,SIBLING_OF,SIBLING_OF,Same-family Child,Cook,0.85,0.728,4.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-2901-4973,CUST-IN-7525-6155,SIBLING_OF,SIBLING_OF,Same-family Child,Martinez,0.85,0.732,8.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IN-7525-6155,CUST-IN-2901-4973,SIBLING_OF,SIBLING_OF,Same-family Child,Martinez,0.85,0.796,8.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-3428-3984,CUST-IN-9515-4564,RELATIVE_OF,RELATIVE_OF,Other Relative,Brooks,0.65,0.578,12.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
