:START_ID,:END_ID,:TYPE,statement_date,statement_strength,corroborated_by_evidence,deposition_provided,credibility_score,professional_witness,coached_flag,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-550930,WS-550930-W1,HAS_WITNESS,2/13/2015,Moderate,No,Yes,61,No,No,0.61,0.5869,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-550930,WS-550930-W2,HAS_WITNESS,2/13/2015,Strong,Yes,No,49,Yes,No,0.49,0.4896,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-998192,WS-998192-W1,HAS_WITNESS,2/22/2015,Strong,Partial,Yes,48,No,No,0.48,0.3882,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-756870,WS-756870-W1,HAS_WITNESS,2/4/2015,Moderate,Yes,No,85,Yes,Yes,0.85,0.7757,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-919875,WS-919875-W1,HAS_WITNESS,2/26/2015,Moderate,Partial,No,81,No,No,0.81,0.7868,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-919875,WS-919875-W2,HAS_WITNESS,2/26/2015,Moderate,No,Yes,56,No,No,0.56,0.5106,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-919875,WS-919875-W3,HAS_WITNESS,2/26/2015,Moderate,No,Yes,54,No,No,0.54,0.5079,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-113464,WS-113464-W1,HAS_WITNESS,2/15/2015,Moderate,Yes,Yes,51,No,No,0.51,0.4888,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-113464,WS-113464-W2,HAS_WITNESS,2/15/2015,Strong,Yes,Yes,50,Yes,No,0.5,0.4716,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-113464,WS-113464-W3,HAS_WITNESS,2/15/2015,Weak,Yes,Yes,87,No,No,0.87,0.8252,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-556415,WS-556415-W1,HAS_WITNESS,1/14/2015,Moderate,Yes,Yes,67,Yes,No,0.67,0.5744,1/14/2015,1/14/2015,1/14/2015,1,1
CLM-556415,WS-556415-W2,HAS_WITNESS,1/14/2015,Strong,No,Yes,44,No,No,0.44,0.3598,1/14/2015,1/14/2015,1/14/2015,1,1
CLM-403776,WS-403776-W1,HAS_WITNESS,1/18/2015,Strong,Yes,No,88,Yes,No,0.88,0.7686,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-403776,WS-403776-W2,HAS_WITNESS,1/18/2015,Weak,Partial,No,87,Yes,Yes,0.87,0.8388,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-396002,WS-396002-W1,HAS_WITNESS,1/15/2015,Moderate,Partial,Yes,88,No,No,0.88,0.7998,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-976908,WS-976908-W1,HAS_WITNESS,2/24/2015,Moderate,Partial,Yes,93,Yes,No,0.93,0.8134,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-976908,WS-976908-W2,HAS_WITNESS,2/24/2015,Moderate,No,Unknown,61,Yes,Yes,0.61,0.598,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-976908,WS-976908-W3,HAS_WITNESS,2/24/2015,Weak,No,Yes,71,Yes,No,0.71,0.6711,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-509489,WS-509489-W1,HAS_WITNESS,2/7/2015,Strong,Partial,Yes,77,Yes,No,0.77,0.6993,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-485295,WS-485295-W1,HAS_WITNESS,2/22/2015,Weak,Yes,Yes,91,Yes,No,0.91,0.7864,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-485295,WS-485295-W2,HAS_WITNESS,2/22/2015,Strong,Yes,Yes,53,Yes,No,0.53,0.4918,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-361829,WS-361829-W1,HAS_WITNESS,1/19/2015,Weak,Partial,No,95,Yes,Yes,0.95,0.8373,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-361829,WS-361829-W2,HAS_WITNESS,1/19/2015,Strong,Partial,Yes,65,No,No,0.65,0.5954,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-361829,WS-361829-W3,HAS_WITNESS,1/19/2015,Strong,Partial,Unknown,73,No,No,0.73,0.6383,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-603632,WS-603632-W1,HAS_WITNESS,2/28/2015,Moderate,No,Yes,81,Yes,No,0.81,0.8073,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-603632,WS-603632-W2,HAS_WITNESS,2/28/2015,Strong,No,No,98,Yes,Yes,0.98,0.9344,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-439049,WS-439049-W1,HAS_WITNESS,2/17/2015,Strong,Partial,Unknown,96,Yes,Yes,0.96,0.7963,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-439049,WS-439049-W2,HAS_WITNESS,2/17/2015,Strong,Yes,No,82,Yes,No,0.82,0.7663,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-502634,WS-502634-W1,HAS_WITNESS,2/17/2015,Moderate,Partial,No,77,No,No,0.77,0.753,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-502634,WS-502634-W2,HAS_WITNESS,2/17/2015,Strong,Partial,Yes,64,No,No,0.64,0.5985,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-378588,WS-378588-W1,HAS_WITNESS,1/17/2015,Strong,Partial,Unknown,81,No,No,0.81,0.7141,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-794731,WS-794731-W1,HAS_WITNESS,2/2/2015,Moderate,Partial,Yes,52,Yes,No,0.52,0.516,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-794731,WS-794731-W2,HAS_WITNESS,2/2/2015,Weak,Yes,Yes,66,Yes,No,0.66,0.5394,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-794731,WS-794731-W3,HAS_WITNESS,2/2/2015,Weak,Partial,No,64,No,No,0.64,0.5444,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-641934,WS-641934-W1,HAS_WITNESS,2/12/2015,Weak,Partial,Yes,60,Yes,No,0.6,0.4965,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-641934,WS-641934-W2,HAS_WITNESS,2/12/2015,Strong,No,No,45,No,No,0.45,0.4432,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-641934,WS-641934-W3,HAS_WITNESS,2/12/2015,Strong,No,Yes,78,No,No,0.78,0.7247,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-542245,WS-542245-W1,HAS_WITNESS,1/23/2015,Weak,Yes,Yes,53,Yes,No,0.53,0.4718,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-512894,WS-512894-W1,HAS_WITNESS,2/12/2015,Weak,Yes,Unknown,77,Yes,No,0.77,0.699,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-633090,WS-633090-W1,HAS_WITNESS,1/23/2015,Strong,Yes,Unknown,62,Yes,No,0.62,0.5804,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-633090,WS-633090-W2,HAS_WITNESS,1/23/2015,Moderate,No,No,42,No,No,0.42,0.4107,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-464234,WS-464234-W1,HAS_WITNESS,2/10/2015,Moderate,Yes,Yes,79,No,No,0.79,0.6863,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-464234,WS-464234-W2,HAS_WITNESS,2/10/2015,Moderate,Yes,Yes,86,Yes,No,0.86,0.8459,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-464234,WS-464234-W3,HAS_WITNESS,2/10/2015,Weak,Yes,Yes,61,Yes,No,0.61,0.6079,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-290162,WS-290162-W1,HAS_WITNESS,1/10/2015,Strong,Yes,No,81,No,No,0.81,0.6715,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-290162,WS-290162-W2,HAS_WITNESS,1/10/2015,Moderate,Yes,Unknown,76,Yes,No,0.76,0.6599,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-290162,WS-290162-W3,HAS_WITNESS,1/10/2015,Strong,No,Unknown,53,Yes,Yes,0.53,0.4911,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-638155,WS-638155-W1,HAS_WITNESS,2/12/2015,Moderate,No,No,57,No,No,0.57,0.5409,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-638155,WS-638155-W2,HAS_WITNESS,2/12/2015,Moderate,Yes,Yes,48,Yes,No,0.48,0.4657,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-911429,WS-911429-W1,HAS_WITNESS,2/21/2015,Strong,Partial,Yes,41,No,No,0.41,0.375,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-911429,WS-911429-W2,HAS_WITNESS,2/21/2015,Strong,Yes,Unknown,44,Yes,Yes,0.44,0.438,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-911429,WS-911429-W3,HAS_WITNESS,2/21/2015,Strong,No,No,63,Yes,No,0.63,0.6038,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-106186,WS-106186-W1,HAS_WITNESS,1/18/2015,Moderate,No,Yes,76,Yes,No,0.76,0.7334,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-106186,WS-106186-W2,HAS_WITNESS,1/18/2015,Weak,Yes,Yes,64,No,No,0.64,0.5627,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-106186,WS-106186-W3,HAS_WITNESS,1/18/2015,Moderate,No,Yes,63,Yes,No,0.63,0.6078,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-311783,WS-311783-W1,HAS_WITNESS,2/28/2015,Moderate,Yes,Yes,51,Yes,No,0.51,0.4978,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-528385,WS-528385-W1,HAS_WITNESS,1/19/2015,Strong,Partial,Yes,55,No,No,0.55,0.549,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-209177,WS-209177-W1,HAS_WITNESS,2/11/2015,Strong,No,Yes,99,Yes,Yes,0.99,0.8997,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-497929,WS-497929-W1,HAS_WITNESS,1/9/2015,Weak,Partial,No,57,Yes,No,0.57,0.5152,1/9/2015,1/9/2015,1/9/2015,1,1
CLM-735844,WS-735844-W1,HAS_WITNESS,1/20/2015,Strong,No,Yes,59,No,No,0.59,0.5399,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-735844,WS-735844-W2,HAS_WITNESS,1/20/2015,Weak,No,Yes,46,Yes,Yes,0.46,0.3914,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-276804,WS-276804-W1,HAS_WITNESS,2/2/2015,Moderate,No,Yes,47,No,No,0.47,0.4277,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-507545,WS-507545-W1,HAS_WITNESS,1/4/2015,Weak,No,Unknown,51,No,No,0.51,0.5041,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-507545,WS-507545-W2,HAS_WITNESS,1/4/2015,Weak,Yes,Yes,99,Yes,No,0.99,0.9385,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-507545,WS-507545-W3,HAS_WITNESS,1/4/2015,Weak,Partial,Yes,46,Yes,No,0.46,0.4309,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-485642,WS-485642-W1,HAS_WITNESS,2/19/2015,Moderate,Yes,Yes,55,Yes,No,0.55,0.5266,2/19/2015,2/19/2015,2/19/2015,1,1
CLM-485642,WS-485642-W2,HAS_WITNESS,2/19/2015,Strong,Yes,Yes,91,Yes,Yes,0.91,0.817,2/19/2015,2/19/2015,2/19/2015,1,1
CLM-485642,WS-485642-W3,HAS_WITNESS,2/19/2015,Strong,No,Yes,97,Yes,No,0.97,0.8391,2/19/2015,2/19/2015,2/19/2015,1,1
CLM-796375,WS-796375-W1,HAS_WITNESS,1/12/2015,Moderate,Yes,Yes,91,Yes,No,0.91,0.8802,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-796375,WS-796375-W2,HAS_WITNESS,1/12/2015,Moderate,No,Yes,54,Yes,No,0.54,0.4723,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-110084,WS-110084-W1,HAS_WITNESS,2/17/2015,Moderate,Partial,Yes,96,No,No,0.96,0.9479,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-714784,WS-714784-W1,HAS_WITNESS,1/13/2015,Moderate,Partial,Yes,99,No,No,0.99,0.8956,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-714784,WS-714784-W2,HAS_WITNESS,1/13/2015,Weak,Yes,Unknown,84,Yes,No,0.84,0.8097,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-714784,WS-714784-W3,HAS_WITNESS,1/13/2015,Moderate,Partial,Yes,53,Yes,No,0.53,0.4472,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-143924,WS-143924-W1,HAS_WITNESS,2/28/2015,Moderate,No,Yes,65,Yes,No,0.65,0.5656,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-284834,WS-284834-W1,HAS_WITNESS,2/5/2015,Strong,Yes,Unknown,75,Yes,No,0.75,0.6612,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-284834,WS-284834-W2,HAS_WITNESS,2/5/2015,Weak,Yes,Unknown,48,Yes,Yes,0.48,0.4562,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-284834,WS-284834-W3,HAS_WITNESS,2/5/2015,Strong,Yes,Yes,70,Yes,Yes,0.7,0.5749,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-270208,WS-270208-W1,HAS_WITNESS,1/6/2015,Strong,No,Yes,62,Yes,No,0.62,0.5754,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-927205,WS-927205-W1,HAS_WITNESS,2/16/2015,Strong,No,Yes,66,No,No,0.66,0.5879,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-655356,WS-655356-W1,HAS_WITNESS,2/25/2015,Strong,Partial,No,63,No,No,0.63,0.6091,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-655356,WS-655356-W2,HAS_WITNESS,2/25/2015,Moderate,Yes,Unknown,55,Yes,Yes,0.55,0.5385,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-831053,WS-831053-W1,HAS_WITNESS,1/21/2015,Strong,Partial,Unknown,79,No,No,0.79,0.6618,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-831053,WS-831053-W2,HAS_WITNESS,1/21/2015,Moderate,Yes,Yes,64,Yes,Yes,0.64,0.5121,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-432740,WS-432740-W1,HAS_WITNESS,1/28/2015,Moderate,Yes,Yes,67,No,No,0.67,0.6423,1/28/2015,1/28/2015,1/28/2015,1,1
CLM-594988,WS-594988-W1,HAS_WITNESS,2/10/2015,Weak,No,Unknown,70,Yes,No,0.7,0.6306,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-594988,WS-594988-W2,HAS_WITNESS,2/10/2015,Strong,Yes,No,68,Yes,No,0.68,0.5587,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-979544,WS-979544-W1,HAS_WITNESS,1/18/2015,Strong,No,Yes,78,Yes,No,0.78,0.6465,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-979544,WS-979544-W2,HAS_WITNESS,1/18/2015,Weak,Partial,Unknown,97,Yes,No,0.97,0.79,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-831479,WS-831479-W1,HAS_WITNESS,1/31/2015,Strong,Yes,No,48,Yes,No,0.48,0.4752,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-831479,WS-831479-W2,HAS_WITNESS,1/31/2015,Strong,Partial,No,97,Yes,Yes,0.97,0.8229,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-831479,WS-831479-W3,HAS_WITNESS,1/31/2015,Moderate,No,Unknown,95,Yes,No,0.95,0.8372,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-326289,WS-326289-W1,HAS_WITNESS,2/13/2015,Moderate,Partial,Yes,72,No,No,0.72,0.6948,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-779156,WS-779156-W1,HAS_WITNESS,1/3/2015,Moderate,Partial,No,64,Yes,Yes,0.64,0.5814,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-473338,WS-473338-W1,HAS_WITNESS,2/14/2015,Moderate,No,Unknown,97,Yes,No,0.97,0.7947,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-521694,WS-521694-W1,HAS_WITNESS,1/20/2015,Moderate,Yes,Yes,82,No,No,0.82,0.7896,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-521694,WS-521694-W2,HAS_WITNESS,1/20/2015,Strong,Yes,No,56,Yes,No,0.56,0.4506,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-136520,WS-136520-W1,HAS_WITNESS,1/18/2015,Weak,Yes,Yes,40,Yes,No,0.4,0.3225,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-136520,WS-136520-W2,HAS_WITNESS,1/18/2015,Strong,Yes,Unknown,63,No,No,0.63,0.5193,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-730819,WS-730819-W1,HAS_WITNESS,1/3/2015,Moderate,Partial,No,56,Yes,No,0.56,0.4688,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-730819,WS-730819-W2,HAS_WITNESS,1/3/2015,Strong,Yes,Yes,89,Yes,No,0.89,0.8501,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-730819,WS-730819-W3,HAS_WITNESS,1/3/2015,Weak,Partial,Unknown,68,Yes,Yes,0.68,0.5537,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-912665,WS-912665-W1,HAS_WITNESS,3/1/2015,Weak,No,No,51,No,No,0.51,0.4339,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-912665,WS-912665-W2,HAS_WITNESS,3/1/2015,Moderate,No,No,46,Yes,No,0.46,0.4555,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-469966,WS-469966-W1,HAS_WITNESS,1/1/2015,Moderate,No,No,82,No,No,0.82,0.7252,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-952300,WS-952300-W1,HAS_WITNESS,1/29/2015,Strong,No,Unknown,42,Yes,No,0.42,0.366,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-952300,WS-952300-W2,HAS_WITNESS,1/29/2015,Weak,No,Unknown,92,No,No,0.92,0.8102,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-322609,WS-322609-W1,HAS_WITNESS,1/10/2015,Moderate,Partial,Unknown,72,Yes,Yes,0.72,0.6765,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-322609,WS-322609-W2,HAS_WITNESS,1/10/2015,Strong,No,Yes,57,Yes,No,0.57,0.4902,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-890280,WS-890280-W1,HAS_WITNESS,1/29/2015,Weak,No,Yes,73,No,No,0.73,0.6406,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-890280,WS-890280-W2,HAS_WITNESS,1/29/2015,Moderate,Yes,Yes,40,Yes,No,0.4,0.3367,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-431583,WS-431583-W1,HAS_WITNESS,2/20/2015,Moderate,Yes,Yes,54,Yes,No,0.54,0.4783,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-431583,WS-431583-W2,HAS_WITNESS,2/20/2015,Strong,No,Yes,88,No,No,0.88,0.8078,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-431583,WS-431583-W3,HAS_WITNESS,2/20/2015,Moderate,Yes,Yes,91,No,No,0.91,0.8151,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-155912,WS-155912-W1,HAS_WITNESS,1/21/2015,Moderate,Yes,Yes,82,No,No,0.82,0.7568,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-155912,WS-155912-W2,HAS_WITNESS,1/21/2015,Moderate,Yes,Yes,74,Yes,No,0.74,0.5982,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-110143,WS-110143-W1,HAS_WITNESS,1/18/2015,Moderate,Partial,Yes,53,No,No,0.53,0.4761,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-808544,WS-808544-W1,HAS_WITNESS,1/9/2015,Moderate,Partial,Yes,42,No,No,0.42,0.3386,1/9/2015,1/9/2015,1/9/2015,1,1
CLM-808544,WS-808544-W2,HAS_WITNESS,1/9/2015,Strong,Yes,No,84,No,No,0.84,0.7257,1/9/2015,1/9/2015,1/9/2015,1,1
CLM-824728,WS-824728-W1,HAS_WITNESS,2/13/2015,Weak,Yes,Yes,51,Yes,No,0.51,0.4112,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-606037,WS-606037-W1,HAS_WITNESS,1/8/2015,Weak,Yes,No,51,Yes,No,0.51,0.4795,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-606037,WS-606037-W2,HAS_WITNESS,1/8/2015,Strong,No,Yes,63,No,No,0.63,0.6125,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-606037,WS-606037-W3,HAS_WITNESS,1/8/2015,Weak,No,Yes,100,No,No,1.0,0.8768,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-636843,WS-636843-W1,HAS_WITNESS,2/17/2015,Strong,Yes,Yes,86,Yes,No,0.86,0.7807,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-636843,WS-636843-W2,HAS_WITNESS,2/17/2015,Weak,Partial,Yes,85,Yes,No,0.85,0.6967,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-636843,WS-636843-W3,HAS_WITNESS,2/17/2015,Strong,Yes,Yes,91,Yes,Yes,0.91,0.8533,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-439844,WS-439844-W1,HAS_WITNESS,1/24/2015,Moderate,Partial,No,80,Yes,No,0.8,0.7392,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-463513,WS-463513-W1,HAS_WITNESS,2/28/2015,Moderate,No,Unknown,99,Yes,No,0.99,0.8615,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-463513,WS-463513-W2,HAS_WITNESS,2/28/2015,Strong,Yes,Yes,79,No,No,0.79,0.7855,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-577858,WS-577858-W1,HAS_WITNESS,2/16/2015,Moderate,Yes,No,41,No,No,0.41,0.3682,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-607351,WS-607351-W1,HAS_WITNESS,2/9/2015,Strong,Yes,Yes,91,Yes,Yes,0.91,0.733,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-607351,WS-607351-W2,HAS_WITNESS,2/9/2015,Strong,Partial,No,57,No,No,0.57,0.4604,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-607351,WS-607351-W3,HAS_WITNESS,2/9/2015,Moderate,Partial,Unknown,49,No,No,0.49,0.4398,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-682754,WS-682754-W1,HAS_WITNESS,1/24/2015,Moderate,No,Yes,73,No,No,0.73,0.7163,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-682754,WS-682754-W2,HAS_WITNESS,1/24/2015,Strong,No,Yes,44,Yes,No,0.44,0.3938,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-757352,WS-757352-W1,HAS_WITNESS,2/11/2015,Moderate,Yes,No,47,Yes,Yes,0.47,0.4271,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-757352,WS-757352-W2,HAS_WITNESS,2/11/2015,Moderate,No,Unknown,83,Yes,No,0.83,0.6778,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-307469,WS-307469-W1,HAS_WITNESS,1/27/2015,Moderate,No,Unknown,64,No,No,0.64,0.6047,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-307469,WS-307469-W2,HAS_WITNESS,1/27/2015,Moderate,Partial,Yes,96,No,No,0.96,0.9054,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-526296,WS-526296-W1,HAS_WITNESS,1/19/2015,Weak,No,Yes,98,No,No,0.98,0.9648,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-526296,WS-526296-W2,HAS_WITNESS,1/19/2015,Strong,Yes,Yes,51,No,No,0.51,0.4544,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-658816,WS-658816-W1,HAS_WITNESS,2/20/2015,Moderate,No,Unknown,73,Yes,No,0.73,0.6934,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-913337,WS-913337-W1,HAS_WITNESS,1/10/2015,Moderate,Partial,Yes,75,Yes,No,0.75,0.6362,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-488464,WS-488464-W1,HAS_WITNESS,2/21/2015,Moderate,Yes,No,80,Yes,No,0.8,0.7974,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-488464,WS-488464-W2,HAS_WITNESS,2/21/2015,Moderate,Yes,Yes,92,Yes,Yes,0.92,0.7423,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-488464,WS-488464-W3,HAS_WITNESS,2/21/2015,Moderate,Yes,Unknown,69,No,No,0.69,0.5948,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-480094,WS-480094-W1,HAS_WITNESS,2/1/2015,Strong,No,No,42,No,No,0.42,0.4013,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-480094,WS-480094-W2,HAS_WITNESS,2/1/2015,Moderate,Partial,Yes,55,No,No,0.55,0.534,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-480094,WS-480094-W3,HAS_WITNESS,2/1/2015,Moderate,No,Unknown,79,Yes,No,0.79,0.6662,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-263108,WS-263108-W1,HAS_WITNESS,2/25/2015,Moderate,Yes,Yes,97,Yes,Yes,0.97,0.8557,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-298412,WS-298412-W1,HAS_WITNESS,2/24/2015,Strong,No,Yes,60,No,No,0.6,0.4812,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-298412,WS-298412-W2,HAS_WITNESS,2/24/2015,Strong,Yes,Yes,90,No,No,0.9,0.7431,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-298412,WS-298412-W3,HAS_WITNESS,2/24/2015,Strong,Yes,Unknown,64,Yes,No,0.64,0.6224,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-261905,WS-261905-W1,HAS_WITNESS,2/21/2015,Moderate,Yes,Yes,89,No,No,0.89,0.851,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-261905,WS-261905-W2,HAS_WITNESS,2/21/2015,Moderate,Yes,Unknown,46,Yes,Yes,0.46,0.4541,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-261905,WS-261905-W3,HAS_WITNESS,2/21/2015,Moderate,Yes,Unknown,46,No,No,0.46,0.4089,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-223404,WS-223404-W1,HAS_WITNESS,1/10/2015,Strong,No,Yes,58,Yes,Yes,0.58,0.5222,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-223404,WS-223404-W2,HAS_WITNESS,1/10/2015,Strong,Yes,Unknown,54,Yes,No,0.54,0.482,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-223404,WS-223404-W3,HAS_WITNESS,1/10/2015,Moderate,Partial,Unknown,78,Yes,No,0.78,0.7328,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-804219,WS-804219-W1,HAS_WITNESS,2/26/2015,Moderate,Yes,Unknown,98,Yes,No,0.98,0.8601,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-804219,WS-804219-W2,HAS_WITNESS,2/26/2015,Moderate,No,Yes,46,No,No,0.46,0.4531,2/26/2015,2/26/2015,2/26/2015,1,1
